cityid,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
10,2020,2,1,.00278,-.0145,.00359,.0168,.00615,.00283,.0178,-.00247,.00423
10,2020,2,2,.00249,-.0117,.005,.0168,.00576,.0023,.0155,-.00316,.00593
10,2020,2,3,.00172,-.00885,.00491,.0168,.00538,.000166,.012,-.00417,.00771
10,2020,2,4,.000454,-.00604,.00473,.0172,.00288,-.00236,.00914,-.00576,.00801
10,2020,2,5,-.00081,-.00322,.00368,.0183,.000768,-.00489,.00552,-.00719,.00857
10,2020,2,6,-.00192,-.000805,.00332,.0186,-.00096,-.00715,.00214,-.00857,.00939
10,2020,2,7,-.00188,.000805,.00236,.0197,-.000768,-.00489,-.000212,-.00858,.0111
10,2020,2,8,-.00246,.00161,.000506,.0183,-.00154,-.00276,-.00123,-.00962,.0116
10,2020,2,9,-.00286,.00241,-.00152,.0168,-.00231,.0019,-.0021,-.0108,.013
10,2020,2,10,-.00316,.00322,-.00346,.0154,-.00307,.00762,-.00175,-.0121,.0138
10,2020,2,11,-.00382,.00322,-.00575,.0135,-.00154,.00695,-.0034,-.0136,.0154
10,2020,2,12,-.00453,.00322,-.00795,.0117,-.000384,.00828,-.00377,-.0153,.0163
10,2020,2,13,-.00526,.00322,-.0109,.0117,.000768,.00895,-.00395,-.0173,.0175
10,2020,2,14,-.00588,.00241,-.0138,.0132,.000384,.00775,-.00456,-.0191,.0194
10,2020,2,15,-.00744,.000805,-.0145,.0135,-.00231,-.00356,-.00612,-.0212,.0186
10,2020,2,16,-.00888,-.000805,-.0152,.0139,-.00499,-.0134,-.00716,-.0229,.0173
10,2020,2,17,-.00993,-.00241,-.0148,.0143,-.00768,-.0215,-.00859,-.0242,.017
10,2020,2,18,-.00826,-.00121,-.0142,.0157,-.00595,-.0141,-.00626,-.0225,.0181
10,2020,2,19,-.00756,-.00161,-.0129,.0172,-.00807,-.0141,-.00523,-.0219,.0187
10,2020,2,20,-.00705,-.00402,-.0116,.0175,-.0102,-.0135,-.00492,-.0214,.0195
10,2020,2,21,-.00755,-.00926,-.00953,.0164,-.0127,-.0141,-.00598,-.0218,.0192
10,2020,2,22,-.00885,-.0161,-.0115,.0164,-.0177,-.00768,-.0086,-.0221,.0166
10,2020,2,23,-.0104,-.0229,-.0136,.0164,-.0227,-.00316,-.0118,-.0225,.0142
10,2020,2,24,-.0132,-.0314,-.016,.0168,-.0303,-.00782,-.0168,-.0243,.011
10,2020,2,25,-.0158,-.0386,-.0194,.0157,-.0375,-.00489,-.0202,-.0262,.00703
10,2020,2,26,-.0184,-.0459,-.0219,.0154,-.0436,-.00702,-.0248,-.0281,.0041
10,2020,2,27,-.0209,-.0503,-.0236,.0143,-.0498,-.00875,-.0292,-.0296,.00085
10,2020,2,28,-.023,-.0515,-.0263,.015,-.054,-.011,-.0325,-.0303,-.00288
10,2020,2,29,-.0245,-.0539,-.0262,.0113,-.0542,-.0123,-.0343,-.0322,-.00333
10,2020,3,1,-.0263,-.0563,-.0262,.00768,-.0544,-.0166,-.0361,-.0343,-.00432
10,2020,3,2,-.0276,-.0588,-.0256,.00402,-.0546,-.0171,-.0371,-.0361,-.00495
10,2020,3,3,-.0291,-.0612,-.025,.0011,-.0547,-.0214,-.0384,-.0378,-.00596
10,2020,3,4,-.0304,-.0636,-.0244,-.00292,-.0551,-.0217,-.0398,-.0388,-.00746
10,2020,3,5,-.0317,-.0656,-.0243,-.00621,-.0557,-.021,-.0401,-.0402,-.00909
10,2020,3,6,-.033,-.0692,-.024,-.0113,-.0576,-.0217,-.0408,-.0421,-.0099
10,2020,3,7,-.0344,-.068,-.0258,-.0117,-.062,-.0223,-.0408,-.0436,-.0121
10,2020,3,8,-.0358,-.0668,-.0283,-.0121,-.0665,-.0207,-.0413,-.045,-.0141
10,2020,3,9,-.0374,-.0656,-.0299,-.0124,-.0709,-.0247,-.0414,-.047,-.0161
10,2020,3,10,-.0388,-.0644,-.0315,-.0135,-.0751,-.0252,-.042,-.0488,-.0173
10,2020,3,11,-.0405,-.0632,-.0341,-.0154,-.0789,-.0278,-.0426,-.051,-.0188
10,2020,3,12,-.0422,-.0636,-.0368,-.0175,-.0826,-.0295,-.0435,-.0531,-.0203
10,2020,3,13,-.0445,-.062,-.04,-.0216,-.0861,-.0335,-.0433,-.0556,-.024
10,2020,3,14,-.0467,-.0612,-.0415,-.027,-.0857,-.0419,-.0432,-.0584,-.0264
10,2020,3,15,-.0491,-.0604,-.0429,-.0325,-.0853,-.0513,-.0426,-.0615,-.0288
10,2020,3,16,-.0517,-.0596,-.0455,-.038,-.0849,-.062,-.0434,-.0643,-.032
10,2020,3,17,-.0547,-.0588,-.0481,-.0435,-.0843,-.0761,-.044,-.0676,-.0355
10,2020,3,18,-.0588,-.0579,-.0511,-.0486,-.0837,-.0982,-.0454,-.0722,-.0395
10,2020,3,19,-.0635,-.0559,-.0544,-.0541,-.0834,-.128,-.0473,-.0777,-.0442
10,2020,3,20,-.0688,-.0543,-.059,-.0559,-.083,-.162,-.051,-.0837,-.0486
10,2020,3,21,-.0758,-.0515,-.0636,-.061,-.0878,-.194,-.0599,-.0899,-.056
10,2020,3,22,-.0821,-.0487,-.0676,-.0662,-.0926,-.219,-.0683,-.0949,-.0632
10,2020,3,23,-.0878,-.0459,-.0727,-.0713,-.0974,-.234,-.0759,-.0998,-.0695
10,2020,3,24,-.0945,-.0435,-.0791,-.0768,-.103,-.256,-.0848,-.105,-.0767
10,2020,3,25,-.101,-.041,-.0863,-.0815,-.108,-.273,-.0934,-.111,-.0836
10,2020,3,26,-.108,-.0382,-.0941,-.0859,-.113,-.286,-.102,-.117,-.0905
10,2020,3,27,-.115,-.0419,-.1,-.0947,-.121,-.299,-.112,-.123,-.098
10,2020,3,28,-.125,-.0575,-.109,-.102,-.129,-.317,-.125,-.132,-.108
10,2020,3,29,-.135,-.0732,-.116,-.11,-.136,-.334,-.138,-.142,-.118
10,2020,3,30,-.145,-.0889,-.124,-.118,-.144,-.348,-.15,-.151,-.128
10,2020,3,31,-.155,-.104,-.131,-.125,-.152,-.358,-.161,-.159,-.138
10,2020,4,1,-.164,-.119,-.136,-.133,-.16,-.368,-.172,-.168,-.147
10,2020,4,2,-.173,-.136,-.142,-.139,-.167,-.381,-.184,-.176,-.156
10,2020,4,3,-.182,-.145,-.149,-.144,-.172,-.394,-.194,-.185,-.164
10,2020,4,4,-.192,-.159,-.158,-.148,-.179,-.404,-.202,-.196,-.173
10,2020,4,5,-.202,-.172,-.166,-.151,-.187,-.415,-.211,-.208,-.182
10,2020,4,6,-.211,-.185,-.174,-.155,-.194,-.423,-.219,-.218,-.19
10,2020,4,7,-.221,-.199,-.182,-.159,-.201,-.429,-.227,-.229,-.198
10,2020,4,8,-.231,-.212,-.191,-.163,-.208,-.432,-.235,-.24,-.206
10,2020,4,9,-.24,-.226,-.198,-.168,-.216,-.436,-.242,-.25,-.214
10,2020,4,10,-.249,-.243,-.204,-.173,-.225,-.438,-.251,-.261,-.223
10,2020,4,11,-.258,-.252,-.213,-.183,-.232,-.439,-.257,-.27,-.232
10,2020,4,12,-.267,-.262,-.223,-.194,-.239,-.446,-.264,-.281,-.241
10,2020,4,13,-.276,-.272,-.231,-.204,-.246,-.452,-.27,-.291,-.25
10,2020,4,14,-.285,-.281,-.239,-.214,-.254,-.457,-.277,-.301,-.258
10,2020,4,15,-.294,-.291,-.246,-.224,-.261,-.462,-.284,-.31,-.267
10,2020,4,16,-.302,-.3,-.255,-.235,-.269,-.465,-.29,-.32,-.274
10,2020,4,17,-.31,-.309,-.265,-.245,-.276,-.467,-.296,-.329,-.28
10,2020,4,18,-.315,-.315,-.272,-.247,-.28,-.466,-.301,-.334,-.284
10,2020,4,19,-.319,-.321,-.279,-.249,-.283,-.46,-.305,-.339,-.286
10,2020,4,20,-.323,-.326,-.286,-.251,-.287,-.46,-.309,-.344,-.29
10,2020,4,21,-.328,-.332,-.292,-.254,-.29,-.46,-.313,-.348,-.294
10,2020,4,22,-.332,-.338,-.299,-.255,-.293,-.46,-.317,-.353,-.299
10,2020,4,23,-.336,-.343,-.305,-.258,-.296,-.459,-.32,-.358,-.302
10,2020,4,24,-.34,-.346,-.31,-.262,-.3,-.459,-.324,-.362,-.307
10,2020,4,25,-.342,-.347,-.31,-.265,-.303,-.458,-.326,-.363,-.308
10,2020,4,26,-.344,-.347,-.311,-.268,-.305,-.456,-.328,-.365,-.31
10,2020,4,27,-.346,-.348,-.313,-.272,-.308,-.455,-.331,-.367,-.312
10,2020,4,28,-.347,-.348,-.314,-.274,-.311,-.453,-.333,-.369,-.313
10,2020,4,29,-.349,-.348,-.316,-.277,-.313,-.449,-.336,-.371,-.314
10,2020,4,30,-.351,-.351,-.317,-.279,-.315,-.448,-.337,-.372,-.317
10,2020,5,1,-.352,-.353,-.319,-.279,-.317,-.442,-.338,-.373,-.319
10,2020,5,2,-.353,-.356,-.32,-.28,-.318,-.437,-.339,-.374,-.32
10,2020,5,3,-.355,-.359,-.321,-.281,-.32,-.435,-.34,-.376,-.322
10,2020,5,4,-.356,-.363,-.322,-.282,-.322,-.431,-.341,-.377,-.323
10,2020,5,5,-.357,-.366,-.323,-.284,-.323,-.426,-.342,-.379,-.324
10,2020,5,6,-.358,-.369,-.324,-.287,-.324,-.421,-.343,-.38,-.325
10,2020,5,7,-.359,-.37,-.323,-.289,-.325,-.418,-.345,-.38,-.325
10,2020,5,8,-.358,-.371,-.32,-.29,-.325,-.415,-.344,-.379,-.326
10,2020,5,9,-.355,-.373,-.314,-.293,-.325,-.411,-.339,-.376,-.323
10,2020,5,10,-.353,-.375,-.309,-.295,-.324,-.407,-.335,-.374,-.321
10,2020,5,11,-.35,-.377,-.305,-.298,-.324,-.404,-.332,-.372,-.319
10,2020,5,12,-.348,-.379,-.299,-.3,-.324,-.403,-.328,-.369,-.318
10,2020,5,13,-.346,-.381,-.294,-.303,-.325,-.399,-.324,-.367,-.318
10,2020,5,14,-.343,-.384,-.289,-.304,-.326,-.395,-.319,-.365,-.316
10,2020,5,15,-.342,-.39,-.284,-.307,-.327,-.392,-.316,-.364,-.315
10,2020,5,16,-.342,-.39,-.284,-.31,-.33,-.388,-.319,-.362,-.316
10,2020,5,17,-.342,-.39,-.283,-.313,-.332,-.387,-.323,-.361,-.317
10,2020,5,18,-.341,-.39,-.281,-.317,-.335,-.385,-.326,-.359,-.317
10,2020,5,19,-.341,-.39,-.281,-.32,-.336,-.382,-.329,-.357,-.317
10,2020,5,20,-.341,-.39,-.278,-.323,-.338,-.38,-.332,-.355,-.318
10,2020,5,21,-.342,-.39,-.282,-.328,-.339,-.381,-.336,-.355,-.319
10,2020,5,22,-.342,-.386,-.283,-.333,-.339,-.378,-.338,-.354,-.32
10,2020,5,23,-.343,-.387,-.284,-.333,-.34,-.381,-.338,-.355,-.321
10,2020,5,24,-.344,-.387,-.285,-.333,-.341,-.384,-.339,-.356,-.323
10,2020,5,25,-.346,-.388,-.291,-.333,-.341,-.388,-.34,-.358,-.325
10,2020,5,26,-.344,-.387,-.286,-.332,-.34,-.381,-.337,-.356,-.323
10,2020,5,27,-.344,-.386,-.287,-.33,-.341,-.377,-.336,-.356,-.323
10,2020,5,28,-.342,-.386,-.282,-.329,-.341,-.372,-.334,-.354,-.323
10,2020,5,29,-.341,-.386,-.283,-.326,-.342,-.367,-.333,-.354,-.322
10,2020,5,30,-.343,-.385,-.284,-.324,-.345,-.36,-.336,-.354,-.324
11,2020,1,1,.,.,.,.,.,.,.,.,.
11,2020,1,2,.,.,.,.,.,.,.,.,.
11,2020,1,3,.,.,.,.,.,.,.,.,.
11,2020,1,4,.,.,.,.,.,.,.,.,.
11,2020,1,5,.,.,.,.,.,.,.,.,.
11,2020,1,6,.,.,.,.,.,.,.,.,.
11,2020,1,7,.,.,.,.,.,.,.,.,.
11,2020,1,8,-.00548,-.0138,.0155,.0322,-.00173,-.0388,-.0104,-.00537,.0101
11,2020,1,9,-.00557,-.0138,.00973,.0364,-.00237,-.032,-.00954,-.00561,.00837
11,2020,1,10,-.00493,-.0106,.0068,.0395,-.00302,-.0296,-.00838,-.00503,.00794
11,2020,1,11,-.00405,-.00868,.00308,.0343,-.0041,-.0184,-.007,-.00437,.00778
11,2020,1,12,-.00307,-.00675,.000733,.0291,-.00518,-.00888,-.00573,-.00338,.00748
11,2020,1,13,-.00252,-.00482,-.0022,.0238,-.00626,-.00245,-.00517,-.00268,.00727
11,2020,1,14,-.00131,-.00289,-.00347,.0186,-.00647,.000592,-.00382,-.00105,.00624
11,2020,1,15,-.00053,-.00161,-.00562,.0133,-.00755,.0033,-.00219,-.000247,.00388
11,2020,1,16,.000504,-.000322,-.00562,.00916,-.00841,.00533,-.0011,.00106,.00302
11,2020,1,17,.000449,-.00675,-.00513,.00602,-.0101,.00556,-.00202,.00187,.00146
11,2020,1,18,-.000689,-.00804,-.00386,.00602,-.011,-.0029,-.00345,.0015,-.00211
11,2020,1,19,-.00194,-.00933,-.00367,.00602,-.0119,-.0102,-.00489,.000926,-.00592
11,2020,1,20,-.00284,-.0106,-.00279,.00602,-.0127,-.0155,-.00595,.000852,-.01
11,2020,1,21,-.00104,-.0106,-.00269,.00602,-.0112,-.00866,-.00335,.0018,-.00696
11,2020,1,22,.000353,-.0119,-.00132,.00602,-.0106,-.00369,-.00188,.00354,-.00742
11,2020,1,23,.00184,-.0106,.000342,.00393,-.00906,-.000761,-.000145,.00484,-.00585
11,2020,1,24,.00271,-.00418,.00103,-.00131,-.00798,.00341,.00208,.00474,-.00506
11,2020,1,25,.00365,.000322,.00142,-.00864,-.0028,.0107,.00419,.00453,-.00267
11,2020,1,26,.00473,.00482,.0023,-.016,.00237,.0184,.00682,.00406,.000187
11,2020,1,27,.00433,.00804,.00425,-.0233,.00669,.0146,.00743,.00349,-.00271
11,2020,1,28,.0034,.0125,.00308,-.0306,.0106,.0165,.00708,.00193,-.00226
11,2020,1,29,.00286,.017,.0024,-.0369,.0149,.0197,.00746,.000363,-.00113
11,2020,1,30,.002,.0203,.000538,-.0421,.0179,.0197,.00758,-.00104,-.00247
11,2020,1,31,.00267,.0228,-.00357,-.0442,.022,.026,.00938,-.00151,-.000248
11,2020,2,1,.00384,.0222,-.00709,-.0474,.0229,.0295,.0115,-.00165,.00391
11,2020,2,2,.00478,.0216,-.0102,-.0505,.0237,.03,.0134,-.00161,.00643
11,2020,2,3,.00619,.0209,-.014,-.0537,.0246,.0366,.0155,-.0016,.0121
11,2020,2,4,.00643,.0203,-.016,-.0568,.0242,.0356,.0161,-.00216,.0146
11,2020,2,5,.00622,.019,-.0193,-.0631,.0242,.0347,.0161,-.00284,.0157
11,2020,2,6,.00597,.0164,-.0213,-.0694,.0239,.0341,.0164,-.00398,.0178
11,2020,2,7,.00568,.0132,-.023,-.0746,.0237,.0312,.0165,-.00409,.0158
11,2020,2,8,.006,.0119,-.0234,-.0694,.0237,.0362,.0168,-.00304,.0126
11,2020,2,9,.00658,.0106,-.024,-.0641,.0237,.0444,.0174,-.00198,.0107
11,2020,2,10,.00685,.00933,-.0254,-.0589,.0237,.051,.018,-.00133,.00757
11,2020,2,11,.00769,.00804,-.0269,-.0537,.0248,.0577,.0198,-.000655,.00543
11,2020,2,12,.00844,.0074,-.0271,-.0463,.0255,.0607,.0214,-.0000621,.00389
11,2020,2,13,.00936,.00804,-.0284,-.039,.0272,.0661,.0228,.000961,.00198
11,2020,2,14,.00921,.00997,-.0283,-.0348,.0272,.0696,.0227,.000707,.00161
11,2020,2,15,.00594,.0119,-.0311,-.0411,.0237,.0611,.0184,-.00207,-.00143
11,2020,2,16,.00227,.0138,-.0345,-.0474,.0203,.0497,.0139,-.00511,-.00569
11,2020,2,17,-.00044,.0158,-.0361,-.0537,.0168,.0441,.0105,-.00724,-.00994
11,2020,2,18,.0015,.0158,-.0357,-.0537,.0186,.052,.0129,-.00538,-.00835
11,2020,2,19,.000884,.0177,-.0376,-.0589,.0166,.0544,.012,-.00554,-.0107
11,2020,2,20,.000555,.0209,-.0384,-.0652,.0142,.0558,.0114,-.00551,-.0121
11,2020,2,21,.000559,.0235,-.0403,-.0673,.0114,.0556,.0102,-.00432,-.0138
11,2020,2,22,.00167,.0273,-.0398,-.0725,.00971,.0604,.0099,-.00199,-.0132
11,2020,2,23,.00262,.0312,-.0396,-.0777,.00798,.0643,.00911,.000273,-.0117
11,2020,2,24,.000401,.037,-.0423,-.0892,.0028,.0609,.00461,-.0000284,-.0155
11,2020,2,25,-.000599,.0408,-.0434,-.0945,-.000431,.0565,.00172,.000106,-.0153
11,2020,2,26,-.00167,.0447,-.0442,-.101,-.00345,.0535,-.00141,.000277,-.0151
11,2020,2,27,-.00314,.0479,-.0462,-.106,-.00626,.0518,-.00517,.000571,-.0168
11,2020,2,28,-.00503,.0486,-.0471,-.114,-.0082,.0536,-.00777,-.00098,-.0186
11,2020,2,29,-.00642,.0505,-.0491,-.118,-.00928,.0545,-.00852,-.0023,-.0226
11,2020,3,1,-.00759,.0524,-.051,-.121,-.0104,.0571,-.00873,-.00371,-.0263
11,2020,3,2,-.00872,.0544,-.0518,-.124,-.0114,.0578,-.00932,-.00484,-.0294
11,2020,3,3,-.0102,.0563,-.0538,-.127,-.0125,.0574,-.0107,-.00608,-.0324
11,2020,3,4,-.0117,.0589,-.0564,-.129,-.0138,.0567,-.012,-.00724,-.0357
11,2020,3,5,-.0131,.0608,-.0589,-.13,-.0157,.0554,-.0137,-.00849,-.0371
11,2020,3,6,-.0138,.0685,-.0612,-.134,-.0179,.0567,-.0142,-.00924,-.0384
11,2020,3,7,-.0154,.0679,-.0631,-.136,-.0233,.0577,-.015,-.0119,-.0382
11,2020,3,8,-.0172,.0672,-.0639,-.138,-.0287,.0551,-.0167,-.0139,-.0385
11,2020,3,9,-.0191,.0666,-.0662,-.141,-.0341,.0539,-.0182,-.0162,-.0399
11,2020,3,10,-.0208,.0666,-.0679,-.144,-.0395,.0549,-.0193,-.0184,-.0416
11,2020,3,11,-.0222,.0659,-.0696,-.147,-.0449,.0583,-.0201,-.0205,-.0425
11,2020,3,12,-.0236,.0659,-.071,-.151,-.0503,.062,-.0194,-.0234,-.0452
11,2020,3,13,-.0265,.0589,-.0723,-.148,-.055,.0582,-.0209,-.0271,-.049
11,2020,3,14,-.0305,.0531,-.0751,-.148,-.0591,.0479,-.0247,-.0311,-.054
11,2020,3,15,-.0343,.0473,-.078,-.148,-.0632,.0402,-.0281,-.0351,-.0581
11,2020,3,16,-.0384,.0415,-.081,-.148,-.0673,.0292,-.0319,-.0396,-.0612
11,2020,3,17,-.0432,.0351,-.0843,-.147,-.0716,.0121,-.0363,-.0446,-.0658
11,2020,3,18,-.049,.0286,-.0885,-.147,-.0757,-.0118,-.0418,-.0504,-.0716
11,2020,3,19,-.0579,.0216,-.0948,-.146,-.0798,-.0586,-.051,-.0592,-.0798
11,2020,3,20,-.0682,.017,-.103,-.148,-.0848,-.113,-.0622,-.0686,-.0884
11,2020,3,21,-.0787,.019,-.111,-.146,-.0891,-.165,-.0731,-.0784,-.098
11,2020,3,22,-.0877,.0209,-.117,-.144,-.0934,-.206,-.0821,-.087,-.107
11,2020,3,23,-.0959,.0228,-.124,-.142,-.0977,-.238,-.0895,-.0955,-.116
11,2020,3,24,-.104,.0248,-.131,-.139,-.102,-.267,-.0975,-.104,-.122
11,2020,3,25,-.113,.0267,-.141,-.138,-.105,-.297,-.106,-.112,-.131
11,2020,3,26,-.119,.0273,-.149,-.138,-.108,-.306,-.112,-.118,-.137
11,2020,3,27,-.126,.0254,-.158,-.139,-.11,-.316,-.119,-.125,-.145
11,2020,3,28,-.135,.0164,-.167,-.148,-.112,-.328,-.129,-.134,-.153
11,2020,3,29,-.144,.0074,-.175,-.156,-.113,-.343,-.139,-.143,-.16
11,2020,3,30,-.154,-.00161,-.186,-.165,-.115,-.36,-.15,-.152,-.169
11,2020,3,31,-.164,-.0106,-.196,-.173,-.117,-.373,-.16,-.161,-.178
11,2020,4,1,-.172,-.0196,-.203,-.181,-.12,-.384,-.169,-.17,-.186
11,2020,4,2,-.181,-.0273,-.211,-.192,-.124,-.398,-.178,-.18,-.194
11,2020,4,3,-.192,-.0415,-.216,-.204,-.133,-.409,-.189,-.189,-.206
11,2020,4,4,-.205,-.0659,-.224,-.209,-.149,-.418,-.201,-.202,-.222
11,2020,4,5,-.217,-.0904,-.232,-.213,-.164,-.424,-.213,-.215,-.237
11,2020,4,6,-.229,-.115,-.239,-.217,-.18,-.429,-.224,-.227,-.252
11,2020,4,7,-.241,-.14,-.245,-.221,-.194,-.435,-.236,-.238,-.266
11,2020,4,8,-.253,-.165,-.251,-.224,-.209,-.439,-.247,-.249,-.28
11,2020,4,9,-.264,-.193,-.258,-.225,-.223,-.44,-.258,-.261,-.294
11,2020,4,10,-.275,-.209,-.268,-.226,-.231,-.448,-.267,-.274,-.303
11,2020,4,11,-.284,-.22,-.279,-.23,-.235,-.453,-.274,-.285,-.311
11,2020,4,12,-.294,-.23,-.29,-.233,-.239,-.467,-.282,-.296,-.322
11,2020,4,13,-.304,-.24,-.301,-.236,-.244,-.476,-.289,-.307,-.33
11,2020,4,14,-.312,-.25,-.311,-.239,-.248,-.482,-.296,-.318,-.338
11,2020,4,15,-.322,-.26,-.322,-.243,-.253,-.488,-.303,-.329,-.346
11,2020,4,16,-.33,-.267,-.333,-.247,-.258,-.495,-.31,-.339,-.356
11,2020,4,17,-.337,-.276,-.341,-.248,-.263,-.496,-.316,-.346,-.362
11,2020,4,18,-.341,-.281,-.343,-.253,-.268,-.499,-.321,-.35,-.365
11,2020,4,19,-.344,-.286,-.346,-.257,-.273,-.491,-.324,-.353,-.366
11,2020,4,20,-.348,-.291,-.35,-.261,-.277,-.489,-.328,-.357,-.368
11,2020,4,21,-.352,-.296,-.354,-.265,-.282,-.489,-.332,-.361,-.372
11,2020,4,22,-.356,-.301,-.357,-.268,-.286,-.489,-.337,-.365,-.373
11,2020,4,23,-.359,-.305,-.36,-.271,-.291,-.488,-.34,-.369,-.374
11,2020,4,24,-.362,-.307,-.362,-.277,-.296,-.486,-.343,-.372,-.375
11,2020,4,25,-.364,-.306,-.364,-.283,-.299,-.484,-.345,-.375,-.378
11,2020,4,26,-.367,-.305,-.365,-.289,-.302,-.484,-.347,-.379,-.38
11,2020,4,27,-.37,-.303,-.367,-.295,-.305,-.486,-.349,-.382,-.383
11,2020,4,28,-.373,-.302,-.367,-.302,-.308,-.488,-.352,-.385,-.386
11,2020,4,29,-.375,-.303,-.368,-.306,-.31,-.486,-.353,-.388,-.39
11,2020,4,30,-.378,-.305,-.369,-.309,-.313,-.483,-.355,-.39,-.394
11,2020,5,1,-.379,-.308,-.371,-.313,-.313,-.474,-.356,-.391,-.398
11,2020,5,2,-.379,-.303,-.371,-.313,-.316,-.464,-.356,-.392,-.397
11,2020,5,3,-.379,-.299,-.373,-.313,-.319,-.456,-.356,-.393,-.397
11,2020,5,4,-.38,-.294,-.373,-.313,-.322,-.449,-.355,-.393,-.398
11,2020,5,5,-.38,-.29,-.374,-.313,-.325,-.442,-.355,-.394,-.397
11,2020,5,6,-.38,-.284,-.374,-.315,-.328,-.436,-.355,-.396,-.396
11,2020,5,7,-.38,-.276,-.373,-.32,-.331,-.429,-.354,-.396,-.395
11,2020,5,8,-.38,-.272,-.37,-.323,-.335,-.426,-.353,-.396,-.394
11,2020,5,9,-.378,-.272,-.366,-.327,-.336,-.42,-.351,-.394,-.394
11,2020,5,10,-.376,-.273,-.361,-.331,-.336,-.415,-.348,-.392,-.395
11,2020,5,11,-.374,-.274,-.357,-.335,-.336,-.413,-.347,-.389,-.396
11,2020,5,12,-.373,-.274,-.354,-.339,-.336,-.411,-.346,-.387,-.397
11,2020,5,13,-.372,-.275,-.35,-.347,-.336,-.409,-.345,-.386,-.398
11,2020,5,14,-.371,-.278,-.346,-.354,-.336,-.408,-.345,-.384,-.4
11,2020,5,15,-.371,-.28,-.344,-.365,-.338,-.408,-.347,-.383,-.4
11,2020,5,16,-.371,-.273,-.342,-.377,-.338,-.407,-.348,-.381,-.4
11,2020,5,17,-.37,-.267,-.342,-.39,-.338,-.407,-.349,-.379,-.399
11,2020,5,18,-.369,-.26,-.341,-.402,-.338,-.401,-.35,-.377,-.398
11,2020,5,19,-.368,-.254,-.34,-.415,-.338,-.397,-.35,-.375,-.397
11,2020,5,20,-.367,-.247,-.338,-.424,-.337,-.395,-.351,-.373,-.397
11,2020,5,21,-.366,-.238,-.338,-.432,-.337,-.391,-.35,-.371,-.397
11,2020,5,22,-.365,-.229,-.337,-.435,-.336,-.387,-.35,-.369,-.396
11,2020,5,23,-.365,-.229,-.337,-.431,-.336,-.388,-.35,-.37,-.398
11,2020,5,24,-.367,-.23,-.338,-.426,-.337,-.394,-.352,-.371,-.401
11,2020,5,25,-.369,-.231,-.342,-.422,-.338,-.405,-.354,-.373,-.405
11,2020,5,26,-.366,-.231,-.338,-.422,-.338,-.389,-.351,-.37,-.403
11,2020,5,27,-.366,-.231,-.337,-.418,-.339,-.385,-.349,-.369,-.404
11,2020,5,28,-.365,-.231,-.336,-.416,-.34,-.384,-.349,-.368,-.407
11,2020,5,29,-.365,-.228,-.337,-.41,-.341,-.382,-.348,-.369,-.408
11,2020,5,30,-.366,-.226,-.338,-.409,-.343,-.378,-.349,-.37,-.408
12,2020,1,1,.,.,.,.,.,.,.,.,.
12,2020,1,2,.,.,.,.,.,.,.,.,.
12,2020,1,3,.,.,.,.,.,.,.,.,.
12,2020,1,4,.,.,.,.,.,.,.,.,.
12,2020,1,5,.,.,.,.,.,.,.,.,.
12,2020,1,6,.,.,.,.,.,.,.,.,.
12,2020,1,7,.,.,.,.,.,.,.,.,.
12,2020,1,8,.00268,-.0417,.00835,.0301,.0216,-.0604,.,.0449,-.0019
12,2020,1,9,.00608,-.0391,.00986,.0273,.036,-.041,.,.0425,.00218
12,2020,1,10,.00687,-.0374,.0103,.0301,.0366,-.0292,.,.0396,.00327
12,2020,1,11,.00725,-.0331,.0122,.0273,.0335,-.0198,.,.037,.00391
12,2020,1,12,.00744,-.0288,.0159,.0246,.0304,-.0158,.,.0345,.00428
12,2020,1,13,.00737,-.0245,.0192,.0219,.0273,-.0131,.,.0336,.00413
12,2020,1,14,.00687,-.0202,.0216,.0219,.0241,-.0123,.,.0314,.00373
12,2020,1,15,.00589,-.0159,.0198,.0164,.021,-.00806,.,.0265,.00322
12,2020,1,16,.00515,-.0108,.0216,.0137,.0179,-.00497,.,.0228,.00273
12,2020,1,17,.00455,-.00387,.0222,.00546,.0129,-.00127,.,.0165,.00272
12,2020,1,18,.00275,-.00387,.0192,-.00273,.00732,-.00373,.,.0101,.00157
12,2020,1,19,.00105,-.00387,.014,-.0109,.00171,-.000772,.,.00368,.000537
12,2020,1,20,-.000998,-.00387,.00835,-.0191,-.00389,.0000926,.,-.00457,-.000629
12,2020,1,21,-.000385,-.00387,.00878,-.0137,-.00389,.00145,.,-.00403,.0000121
12,2020,1,22,-.000805,-.00387,.00791,-.0137,-.0095,.00207,.,-.00617,-.000268
12,2020,1,23,-.00224,-.00387,.000976,-.0191,-.0151,.00441,.,-.0122,-.00112
12,2020,1,24,-.00295,-.00473,-.00163,-.0164,-.0188,.00441,.,-.0174,-.00117
12,2020,1,25,-.00294,.00301,-.00314,-.0137,-.0195,.00713,.,-.0173,-.0013
12,2020,1,26,-.00356,.0108,-.0077,-.0109,-.0201,.0108,.,-.0199,-.00174
12,2020,1,27,-.006,.0185,-.0168,-.0164,-.0263,.015,.,-.0307,-.00305
12,2020,1,28,-.00603,.0262,-.0183,-.0191,-.0269,.0192,.,-.031,-.00319
