year,month,day,cityid,merchants_all,merchants_ss40,merchants_ss60,merchants_ss65,merchants_ss70
2020,1,10,1,-.00563,-.0146,.02,-.00146,-.00794
2020,1,10,2,-.0067,-.0107,.0129,-.00921,-.00613
2020,1,10,3,-.0267,-.0244,-.0417,-.0418,-.017
2020,1,10,4,-.00688,-.012,-.0126,.00255,-.00498
2020,1,10,5,.00508,.00538,.025,-.00441,.00688
2020,1,10,6,.0028,-.00621,.0265,.00595,-.00591
2020,1,10,7,.0000668,-.00698,.0123,-.00777,.00762
2020,1,10,8,-.00032,-.00453,-.0124,-.00503,.00395
2020,1,10,9,.00997,-.00275,.0316,.011,.0154
2020,1,10,10,-.000433,-.00307,.00792,-.00408,.00674
2020,1,10,11,-.00178,-.0033,-.0274,.00865,.00796
2020,1,10,12,.000746,-.0157,.00518,.018,-.0101
2020,1,10,13,.00139,.000646,.044,-.0117,.000515
2020,1,10,14,-.0125,-.016,-.0137,.00946,-.00939
2020,1,10,15,-.0119,-.00739,.00786,-.0107,-.0153
2020,1,10,16,-.00399,-.00993,.009,-.00547,-.00577
2020,1,10,17,-.00102,-.00123,.00192,.000319,.00182
2020,1,10,18,-.0248,-.0229,-.00939,-.0462,-.0262
2020,1,10,19,-.00361,.0128,-.00255,-.00608,-.0189
2020,1,10,20,.000834,.0026,.0339,-.00493,-.0303
2020,1,10,21,.0173,.0196,-.000189,.0211,.00644
2020,1,10,22,-.00715,-.00489,.0068,.0081,-.0318
2020,1,10,23,-.0198,-.000861,-.0241,-.0089,-.0257
2020,1,10,24,.00316,.0091,.0159,.0132,.0151
2020,1,10,25,-.00224,-.000785,-.0409,.0235,-.00849
2020,1,10,26,.000562,.00794,-.0125,.0226,.00979
2020,1,10,27,.000612,-.00651,.0283,-.00233,.00791
2020,1,10,28,-.00185,.00292,.0154,-.0161,-.00787
2020,1,10,29,-.0181,-.0276,-.0175,-.0208,-.0204
2020,1,10,30,.0143,.0123,-.0172,.0184,.0295
2020,1,10,31,-.0302,-.0303,-.0386,-.043,-.0287
2020,1,10,32,-.00225,-.0152,-.0207,-.00897,.0106
2020,1,10,33,.00261,-.00362,.0161,.0185,-.00836
2020,1,10,34,.000973,-.00219,-.00707,-.00166,.00648
2020,1,10,35,.0137,.00125,.0256,.0179,.00296
2020,1,10,36,-.00336,-.00848,.0163,-.00701,-.00167
2020,1,10,37,-.00436,.000111,-.0194,-.0134,.00118
2020,1,10,38,-.0062,-.0143,.00655,.0166,-.0159
2020,1,10,39,-.00082,-.0063,-.0125,-.0055,.00911
2020,1,10,40,.00207,-.0183,.0299,-.00189,-.00817
2020,1,10,41,.00626,.0171,-.00844,.0174,.0115
2020,1,10,42,-.0146,-.0209,-.011,-.0105,-.00633
2020,1,10,43,.00633,.00526,.0373,-.00178,-.00726
2020,1,10,44,-.00885,-.0025,-.0598,-.0229,.00625
2020,1,10,45,-.00261,-.00903,-.0251,-.00284,.00632
2020,1,10,46,-.00769,-.0195,-.00119,-.00995,-.000796
2020,1,10,47,.00415,-.00265,.058,.00344,.00314
2020,1,10,48,.00722,-.00429,-.0303,.0034,.0283
2020,1,10,49,.00325,-.0109,-.00316,.0161,-.00247
2020,1,10,50,.0113,.00512,.0259,.0114,.000737
2020,1,10,51,.00327,.00361,-.00708,-.00789,.00371
2020,1,10,52,-.0108,-.0135,.0258,-.00205,-.0306
2020,1,10,53,-.00379,.00356,.0246,-.00226,.00872
2020,1,11,1,-.00656,-.0154,.0201,-.00314,-.00865
2020,1,11,2,-.00596,-.00891,.0158,-.0124,-.00623
2020,1,11,3,-.0277,-.0271,-.0375,-.0373,-.0172
2020,1,11,4,-.00849,-.0117,-.0118,.000528,-.00652
2020,1,11,5,.00608,.00379,.0282,.000189,.00409
2020,1,11,6,.00235,-.00629,.0289,-.000244,-.00613
2020,1,11,7,.000624,-.00979,.0184,.000582,.00433
2020,1,11,8,-.0029,-.00721,-.0104,-.00729,.0037
2020,1,11,9,.0105,-.00102,.0321,.0172,.0117
2020,1,11,10,.00106,-.0049,.0104,.000912,.00726
2020,1,11,11,-.00257,-.00487,-.0322,.0121,.00679
2020,1,11,12,.000363,-.0199,-.00011,.0259,-.00932
2020,1,11,13,-.00727,-.00411,-.0042,-.0366,.000272
2020,1,11,14,-.0171,-.0208,-.0319,.00412,-.0122
2020,1,11,15,-.00845,-.00562,.0237,-.00801,-.013
2020,1,11,16,-.00741,-.0119,-.00652,-.0134,-.00688
2020,1,11,17,-.000118,-.000251,.00946,-.00118,.00225
2020,1,11,18,-.0238,-.0272,-.00989,-.0315,-.0214
2020,1,11,19,-.00247,.0148,.00471,-.00568,-.0156
2020,1,11,20,-.00837,-.00244,-.00353,-.0173,-.0369
2020,1,11,21,.0153,.0192,.00686,.00843,.00413
2020,1,11,22,-.00212,.00431,.00445,.00714,-.0252
2020,1,11,23,-.0216,-.00648,-.0103,.00945,-.0316
2020,1,11,24,-.00219,.00376,.00275,.00575,.0105
2020,1,11,25,-.00141,-.00172,-.0214,.0296,-.00993
2020,1,11,26,-.00232,.00119,-.0148,.0222,.00276
2020,1,11,27,-.00558,-.0135,.017,-.0133,.00712
2020,1,11,28,.00283,.00361,.012,-.00989,.000123
2020,1,11,29,-.0182,-.0304,-.0165,-.0208,-.0231
2020,1,11,30,.00729,.00952,-.0138,.0109,.019
2020,1,11,31,-.0365,-.0454,-.0497,-.048,-.0317
2020,1,11,32,.000809,-.00398,-.0246,.00834,-.00224
2020,1,11,33,.00273,.00319,.0108,.0183,-.00941
2020,1,11,34,.00115,-.00693,-.0121,.0124,.00209
2020,1,11,35,.0145,.00482,.0197,.0172,.00605
2020,1,11,36,-.00876,-.0123,.0111,-.00948,-.00604
2020,1,11,37,-.0324,-.0296,-.0563,-.0217,-.016
2020,1,11,38,-.0109,-.0148,-.0117,-.00433,-.0168
2020,1,11,39,.00163,-.00817,.0018,.00314,.00689
2020,1,11,40,-.0000884,-.0231,.0276,.000866,-.015
2020,1,11,41,.00731,.0146,-.0155,.0268,.0131
2020,1,11,42,-.0118,-.0233,-.00826,.000453,-.00601
2020,1,11,43,.00303,.0036,.0307,-.00517,-.0113
2020,1,11,44,-.0105,-.00135,-.0708,-.0157,.00156
2020,1,11,45,-.00679,-.0101,-.0407,-.0128,.014
2020,1,11,46,-.00547,-.0168,.00464,-.0176,.00416
2020,1,11,47,-.00499,-.0126,.0314,.00569,-.00541
2020,1,11,48,.00479,-.00975,-.0158,-.00395,.0214
2020,1,11,49,.011,.00581,-.00608,.0226,.000883
2020,1,11,50,.0115,.00467,.0262,.0175,-.00177
2020,1,11,51,-.00284,-.000942,-.0239,-.0154,.00627
2020,1,11,52,-.00405,-.00616,.0358,-.00885,-.0242
2020,1,11,53,-.00969,-.00688,.0104,-.00111,.00133
2020,1,12,1,-.00783,-.0145,.0135,-.00539,-.00951
2020,1,12,2,-.00755,-.0114,.0191,-.0164,-.00647
2020,1,12,3,-.0284,-.0262,-.0401,-.0409,-.0171
2020,1,12,4,-.0138,-.0176,-.013,-.00618,-.00918
2020,1,12,5,.00708,.00212,.0402,.00165,.00352
2020,1,12,6,-.000019,-.0102,.0282,.000463,-.00817
2020,1,12,7,.0000738,-.00769,.0204,.00246,.000896
2020,1,12,8,-.0059,-.00831,-.0182,-.0101,.00442
2020,1,12,9,.00847,-.00163,.0339,.0135,.0105
2020,1,12,10,-.00136,-.00795,.0127,-.00426,.00467
2020,1,12,11,-.00523,-.00904,-.00972,.00965,.00164
2020,1,12,12,-.0000436,-.0188,.014,.00627,-.00601
2020,1,12,13,-.0112,-.00709,-.00942,-.0507,-.000385
2020,1,12,14,-.0175,-.0247,-.0213,.00426,-.0133
2020,1,12,15,-.00472,-.000953,.0399,-.0116,-.0118
2020,1,12,16,-.0124,-.018,-.0183,-.0167,-.0068
2020,1,12,17,-.000106,-.000114,.00769,-.00351,-.000587
2020,1,12,18,-.0108,-.006,-.016,-.00928,-.014
2020,1,12,19,-.000588,.0147,.00107,.00259,-.0125
2020,1,12,20,-.00772,.000415,.0106,-.0192,-.0408
2020,1,12,21,.0101,.0134,.0159,-.0156,.00354
2020,1,12,22,-.00408,-.00597,.00164,-.000231,-.0149
2020,1,12,23,-.0228,-.00914,.03,-.0135,-.0345
2020,1,12,24,-.00367,-.00292,.00402,-.00624,.0121
2020,1,12,25,-.00354,-.00561,-.012,.0265,-.0116
2020,1,12,26,.00012,.00477,-.0183,.0156,-.00361
2020,1,12,27,.000429,-.0119,.0119,-.00351,.0135
2020,1,12,28,-.000223,-.000704,-.00292,-.00557,.00461
2020,1,12,29,-.0183,-.0306,-.0193,-.0197,-.0226
2020,1,12,30,.00604,.00788,-.00101,.00838,.0164
2020,1,12,31,-.0413,-.048,-.0496,-.0669,-.0322
2020,1,12,32,.00136,-.00213,-.0105,.0115,-.00418
2020,1,12,33,.00074,-.000371,.00465,.0181,-.00845
2020,1,12,34,-.000684,-.0108,-.0197,.0203,.000588
2020,1,12,35,.014,.00253,.0252,.0146,.0128
2020,1,12,36,-.0136,-.015,.00247,-.0217,-.013
2020,1,12,37,-.0104,-.00501,-.0534,.000867,-.0000545
2020,1,12,38,-.0154,-.0155,-.0205,-.0201,-.0175
2020,1,12,39,.000389,-.00859,.000613,-.000908,.00648
2020,1,12,40,.00555,-.0128,.0476,.0016,-.0144
2020,1,12,41,.00308,.00873,-.0176,.00968,.0112
2020,1,12,42,-.0116,-.0249,-.0025,.000429,-.00691
2020,1,12,43,.0032,.00593,.0308,-.000719,-.0118
2020,1,12,44,-.00826,-.00679,-.0884,-.0055,.0108
2020,1,12,45,-.00642,-.0106,-.0281,-.0131,.0143
2020,1,12,46,-.0045,-.0184,.00621,-.0111,.00848
2020,1,12,47,-.0123,-.0209,.0138,-.00239,-.0104
2020,1,12,48,.00229,-.0117,.0113,-.0109,.0169
2020,1,12,49,.01,.0118,-.0035,.0106,.000104
2020,1,12,50,.00756,.005,.0191,.00899,-.000888
2020,1,12,51,-.00506,.00285,-.0362,-.0256,.00328
2020,1,12,52,-.00652,-.00985,.033,-.0158,-.0208
2020,1,12,53,-.00835,.00216,.0216,-.0176,-.0039
2020,1,13,1,-.00905,-.0161,.0122,-.00271,-.0112
2020,1,13,2,-.00784,-.0109,.016,-.0175,-.00725
2020,1,13,3,-.0295,-.026,-.0405,-.0391,-.0188
2020,1,13,4,-.0141,-.0183,-.0149,-.00454,-.00732
2020,1,13,5,.00587,.00466,.0354,.000676,-.00136
2020,1,13,6,-.000789,-.0116,.0303,.000644,-.00783
2020,1,13,7,.00142,-.00587,.0184,-.000906,-.000908
2020,1,13,8,-.00762,-.0128,-.0157,-.00597,.00229
2020,1,13,9,-.00465,-.00896,.0317,-.00934,-.00113
2020,1,13,10,-.00247,-.0106,.00676,-.00299,.0058
2020,1,13,11,-.0101,-.0151,-.00544,.0024,-.00505
2020,1,13,12,.00178,-.016,.0206,.0149,-.00486
2020,1,13,13,-.0119,-.00919,-.000782,-.0562,-.00223
2020,1,13,14,-.0133,-.0185,-.00377,-.00258,-.0139
2020,1,13,15,-.00353,-.00207,.0453,-.0151,-.00315
2020,1,13,16,-.0162,-.0211,-.0264,-.0155,-.0137
2020,1,13,17,-.00142,.000739,-.000871,-.0139,.00353
2020,1,13,18,-.00639,.00148,-.00945,-.00921,-.0095
2020,1,13,19,-.00437,.0112,-.000733,.00265,-.0176
2020,1,13,20,-.00433,-.000178,.00152,-.00925,-.0333
2020,1,13,21,.00569,.00597,.0242,-.0318,.0022
2020,1,13,22,-.00627,-.00911,-.00119,-.00166,-.00949
2020,1,13,23,-.00117,.018,.0572,-.0158,-.0145
2020,1,13,24,-.00603,-.00301,.00638,-.0108,.0077
2020,1,13,25,-.00755,-.00964,-.0147,.023,-.0158
2020,1,13,26,.00187,.00301,-.00211,.00293,-.000882
2020,1,13,27,.00368,-.0117,.011,.00164,.00969
2020,1,13,28,-.000506,-.00366,-.009,.00685,.00391
2020,1,13,29,-.00282,-.016,-.0207,-.0144,-.0101
2020,1,13,30,.00917,.0145,-.000718,.0104,.0158
2020,1,13,31,-.0398,-.0468,-.0552,-.0669,-.0303
2020,1,13,32,.000834,-.00135,-.0067,.0146,-.00706
2020,1,13,33,.0000117,.00639,.0122,.0145,-.0141
2020,1,13,34,-.00235,-.00653,-.022,.0185,-.000742
2020,1,13,35,.0143,.00239,.033,.0153,.0169
2020,1,13,36,-.0152,-.0192,.00818,-.0243,-.0151
2020,1,13,37,-.00639,.00897,-.0524,-.0101,.00993
2020,1,13,38,-.0139,-.0161,-.0119,-.0208,-.0149
2020,1,13,39,.00046,-.00254,-.00155,-.00451,.0105
2020,1,13,40,.00802,-.00847,.0381,.0102,-.00753
2020,1,13,41,.013,.00312,.0309,.0175,.00863
2020,1,13,42,-.0112,-.0208,-.000624,.000133,-.00993
2020,1,13,43,.00474,.00922,.029,.00395,-.011
2020,1,13,44,-.00863,-.0048,-.066,-.0215,.0108
2020,1,13,45,-.00567,-.00296,-.0276,-.0235,.0206
2020,1,13,46,-.00623,-.0221,-.00406,-.011,.0125
2020,1,13,47,-.0158,-.0255,-.00292,-.00467,-.0102
2020,1,13,48,.00632,-.0076,.0264,-.0107,.0208
2020,1,13,49,.00427,.00951,.00307,-.0101,-.00457
2020,1,13,50,.00203,.000136,.00752,.00562,-.00447
2020,1,13,51,-.00585,.00437,-.0362,-.0302,.00884
2020,1,13,52,-.00133,-.00424,.0183,-.0067,-.00458
2020,1,13,53,-.0107,-.00845,.0274,-.013,-.007
2020,1,14,1,-.00704,-.0125,.00631,.00142,-.0109
2020,1,14,2,-.00571,-.00829,.0251,-.0143,-.00789
2020,1,14,3,-.032,-.0304,-.0421,-.0438,-.0166
2020,1,14,4,-.0172,-.0222,-.0164,-.012,-.00795
2020,1,14,5,.00319,.00307,.0298,-.00242,-.00241
2020,1,14,6,.0013,-.00304,.0283,-.00238,-.00642
2020,1,14,7,.00221,-.00752,.0224,.00215,-.000697
2020,1,14,8,-.00521,-.00563,-.00924,-.00256,.00113
2020,1,14,9,-.0201,-.0177,.0237,-.0327,-.0131
2020,1,14,10,-.00284,-.0133,.00294,-.00722,.0102
2020,1,14,11,-.0106,-.0168,.0000813,-.00662,-.00439
2020,1,14,12,.00155,-.0197,.0243,.00763,.00028
2020,1,14,13,-.0152,-.0114,-.0201,-.0475,-.00539
2020,1,14,14,-.0103,-.00776,.00409,-.00258,-.0122
2020,1,14,15,-.0035,-.00545,.0417,-.018,-.00123
2020,1,14,16,-.0165,-.0193,-.0286,-.0107,-.0152
2020,1,14,17,-.00228,.000212,-.00199,-.0212,-.000111
2020,1,14,18,-.00545,.00162,-.0128,-.00115,-.00763
2020,1,14,19,-.00547,.00345,.00643,.0082,-.0148
2020,1,14,20,-.000299,.000603,.0144,.00172,-.0224
2020,1,14,21,.00543,.00629,.0234,-.0329,.00208
2020,1,14,22,-.00658,-.00211,-.0133,-.0125,-.00714
2020,1,14,23,.00298,.0135,.0615,-.0256,-.00573
2020,1,14,24,-.00598,-.00381,.00931,-.0263,.00532
2020,1,14,25,-.00941,-.0143,-.0305,.0393,-.0177
2020,1,14,26,.00387,.00424,-.00776,.0137,-.0024
2020,1,14,27,-.00168,-.00658,-.016,-.00162,.00172
2020,1,14,28,.00266,.00202,.000306,-.0104,.0118
2020,1,14,29,.026,.00756,.00935,.0696,.00701
2020,1,14,30,.00849,.00902,.00194,.00773,.0103
2020,1,14,31,-.0417,-.048,-.0521,-.0656,-.0286
2020,1,14,32,.0038,.00078,.00156,.0143,-.00537
2020,1,14,33,-.00118,.00449,.0145,.00905,-.00836
2020,1,14,34,.000577,-.00774,-.0171,.0157,.000242
2020,1,14,35,.00871,-.0012,.0163,.00718,.0142
2020,1,14,36,-.0132,-.0186,.008,-.0211,-.00646
2020,1,14,37,.0027,.0126,-.0285,.0186,.00962
2020,1,14,38,-.012,-.0141,-.00947,-.0251,-.0139
2020,1,14,39,-.000893,.000348,-.00808,-.00626,.00662
2020,1,14,40,.0104,-.000782,.0314,.0129,-.00551
2020,1,14,41,.0119,-.00238,.029,.0144,.0109
2020,1,14,42,-.0122,-.0186,-.00174,-.00561,-.0112
2020,1,14,43,.00716,.0118,.0231,.0114,-.00666
2020,1,14,44,-.00565,-.00666,-.0578,-.0215,.0139
2020,1,14,45,-.00494,-.00255,-.0276,-.0319,.0209
2020,1,14,46,-.0105,-.0275,-.0141,-.0146,.0084
2020,1,14,47,-.019,-.0264,-.00849,-.00239,-.0123
2020,1,14,48,.00498,-.0137,.0443,-.00183,.0163
2020,1,14,49,.00402,.0144,-.00393,-.00955,-.0109
2020,1,14,50,-.00218,-.00285,.00867,.00115,-.01
2020,1,14,51,-.00667,-.00449,-.0157,-.0255,.0117
2020,1,14,52,-.00326,-.00978,.02,-.00425,-.00807
2020,1,14,53,-.00871,-.00131,.0274,-.029,-.0118
2020,1,15,1,-.00442,-.00783,.00504,.00138,-.00992
2020,1,15,2,-.00618,-.00913,.0231,-.0149,-.00909
2020,1,15,3,-.0295,-.0252,-.0457,-.0377,-.0173
2020,1,15,4,-.0168,-.0203,-.0137,-.0112,-.0106
2020,1,15,5,.00234,-.00225,.0199,.000926,-.00134
2020,1,15,6,.00553,.00224,.0259,-.00128,.00082
2020,1,15,7,.00314,-.00426,.0224,.00251,-.00161
2020,1,15,8,-.00364,-.00275,-.00705,-.00575,.00122
2020,1,15,9,-.0286,-.0226,.0081,-.0452,-.0136
2020,1,15,10,-.00204,-.0136,.00784,-.0022,.00763
2020,1,15,11,-.00535,-.0063,.0075,-.00591,-.00201
2020,1,15,12,.0058,-.0141,.0264,.00894,.00474
2020,1,15,13,-.016,-.00805,-.0495,-.0393,-.00734
2020,1,15,14,-.0113,-.0066,-.0097,-.0151,-.0166
2020,1,15,15,-.00342,-.00638,.0508,-.0191,-.00311
2020,1,15,16,-.0139,-.0167,-.0212,-.0092,-.0155
2020,1,15,17,-.00405,-.00304,-.00948,-.0211,-.00171
2020,1,15,18,-.00203,-.00685,-.0153,.0137,-.00208
2020,1,15,19,-.00419,.00689,-.00542,.0136,-.0179
2020,1,15,20,.000812,.00157,.0234,-.00979,-.0191
2020,1,15,21,.00948,.00789,.0301,-.0256,.00471
2020,1,15,22,-.00712,-.00301,-.0202,-.0206,.00633
2020,1,15,23,.00129,.0162,.0381,-.02,-.0094
2020,1,15,24,-.00685,-.00755,-.000679,-.027,.00225
2020,1,15,25,-.0139,-.0139,-.0525,-.00253,-.021
2020,1,15,26,.0043,.00513,-.00312,.00855,-.00149
2020,1,15,27,-.00172,-.01,-.0303,.00362,.00381
2020,1,15,28,-.00101,-.00224,-.000825,-.0168,.00865
2020,1,15,29,.022,.0171,.00471,.0629,.00482
2020,1,15,30,.00625,.00277,.0087,.00694,.00408
2020,1,15,31,-.042,-.0468,-.0598,-.0672,-.0319
2020,1,15,32,.00342,-.00207,.000931,.0184,-.00188
2020,1,15,33,-.00559,-.000354,.00698,.00479,-.00853
2020,1,15,34,-.00298,-.0066,-.0267,.0064,.000761
2020,1,15,35,.00773,.000283,.0136,-.000556,.0208
2020,1,15,36,-.0133,-.0203,.0073,-.0236,-.00464
2020,1,15,37,.0098,.0237,-.0385,.0278,.018
2020,1,15,38,-.00952,-.0115,-.0078,-.0211,-.0142
2020,1,15,39,.000572,.00343,-.0179,-.00082,.00579
2020,1,15,40,.0139,.00655,.0391,.00182,.00261
2020,1,15,41,.00915,-.00551,.0182,.0156,.012
2020,1,15,42,-.0122,-.0184,.00707,-.00514,-.0111
2020,1,15,43,.00282,.00536,.0158,.00633,-.00443
2020,1,15,44,-.00665,-.00281,-.0643,-.0243,.0132
2020,1,15,45,-.00539,-.00271,-.00852,-.0221,.0105
2020,1,15,46,-.00975,-.028,-.00716,-.00889,.00762
2020,1,15,47,-.019,-.0224,-.0211,.000273,-.0148
2020,1,15,48,.00361,-.00925,.0517,.00307,.00651
2020,1,15,49,.011,.0151,.00541,.0114,-.0115
2020,1,15,50,-.00394,-.00618,-.000465,-.0000477,-.00989
2020,1,15,51,.000198,-.0012,.00504,-.00998,.0207
2020,1,15,52,-.00482,-.00449,.0136,-.0107,-.0131
2020,1,15,53,-.004,-.0000555,.0389,-.0201,-.0109
2020,1,16,1,-.00313,-.00309,-.00314,-.00236,-.00825
2020,1,16,2,-.00697,-.00747,.0193,-.0187,-.00964
2020,1,16,3,-.0308,-.0254,-.051,-.0377,-.0175
2020,1,16,4,-.0158,-.0171,-.0175,-.0148,-.0109
2020,1,16,5,.000311,-.00755,.0188,-.000247,-.000602
2020,1,16,6,.00506,.0034,.0133,.00439,-.00182
2020,1,16,7,.000983,-.00178,.00977,.000755,-.00439
2020,1,16,8,-.0048,.00132,-.0136,-.0138,.00299
2020,1,16,9,-.031,-.0258,.00101,-.0456,-.0139
2020,1,16,10,-.00548,-.0146,-.00813,.0014,.00137
2020,1,16,11,-.00564,-.00647,.0105,-.0103,-.00401
2020,1,16,12,.00713,-.0118,.0303,.00718,.00708
2020,1,16,13,-.0162,-.00498,-.0453,-.0258,-.0101
2020,1,16,14,-.00514,.00165,.0205,-.0192,-.0112
2020,1,16,15,-.00459,-.0035,.0225,-.0126,-.00241
2020,1,16,16,-.0143,-.0117,-.027,-.013,-.0149
2020,1,16,17,-.00388,-.0021,-.00631,-.0201,-.00237
2020,1,16,18,.000355,-.0075,-.0091,.011,.00304
2020,1,16,19,.00143,.0143,-.00713,.0155,-.0124
2020,1,16,20,-.00181,-.00407,.00186,-.000648,-.013
2020,1,16,21,.00682,.00388,.0188,-.0299,.00879
2020,1,16,22,-.0138,-.0151,-.0216,-.0256,.00253
2020,1,16,23,.0018,.0167,.00347,-.0156,-.00702
2020,1,16,24,-.00529,-.00251,-.00974,-.0171,.00196
2020,1,16,25,-.0157,-.015,-.077,-.00201,-.0185
2020,1,16,26,.00438,.00481,-.00902,.0179,-.00421
2020,1,16,27,-.00459,-.0153,-.0358,.0000408,-.00243
2020,1,16,28,-.000793,-.00372,.00494,-.0142,.00793
2020,1,16,29,.0221,.00368,.0132,.059,.0121
2020,1,16,30,.00507,.00798,.0131,-.00639,-.00339
2020,1,16,31,-.0444,-.0444,-.0571,-.08,-.0324
2020,1,16,32,-.00339,.0019,-.0129,.0114,-.0102
2020,1,16,33,-.0049,.00752,.0191,-.00108,-.00853
2020,1,16,34,-.00157,.00309,-.0242,-.00603,-.00246
2020,1,16,35,.00544,-.00537,.00614,.00144,.0273
2020,1,16,36,-.0116,-.0194,.014,-.0196,-.00881
2020,1,16,37,.0119,.0249,-.0261,.0153,.0189
2020,1,16,38,-.00961,-.0155,-.0131,-.0159,-.0122
2020,1,16,39,.00229,.00986,-.0113,-.00154,.004
2020,1,16,40,.0123,.00904,.0251,.00214,.00705
2020,1,16,41,.00759,-.0083,.0159,.0163,.0122
2020,1,16,42,-.0156,-.0216,-.00816,-.0105,-.0155
2020,1,16,43,.00747,.0102,.0228,.0121,-.000394
2020,1,16,44,-.00103,-.000729,-.0415,-.00437,.0124
2020,1,16,45,-.00545,-.0033,.0104,-.0304,.00283
2020,1,16,46,-.0123,-.0243,-.00339,-.0156,.00144
2020,1,16,47,-.0169,-.00619,-.0432,.00316,-.0202
2020,1,16,48,.00031,-.00695,.0455,-.00162,.000245
2020,1,16,49,.0219,.023,.0569,.0312,-.0111
2020,1,16,50,-.00394,-.002,.00259,-.00334,-.00911
2020,1,16,51,-.00124,-.0012,-.0198,.00149,.0189
2020,1,16,52,-.00622,-.00197,.00516,-.000364,-.0184
2020,1,16,53,-.00424,-.000352,.0246,-.0219,-.0108
2020,1,17,1,.00746,.0136,-.00168,-.000618,.00147
2020,1,17,2,-.00328,-.00203,.0228,-.0196,-.00481
2020,1,17,3,-.0301,-.0272,-.0281,-.0381,-.019
2020,1,17,4,-.00514,-.0048,-.00234,-.00718,-.00201
2020,1,17,5,.000215,-.00588,.00991,-.00147,.000498
2020,1,17,6,.00774,.0114,.00867,-.00011,.00415
2020,1,17,7,.00356,.00713,.00777,.000341,-.00437
2020,1,17,8,.000577,.00355,-.0112,-.0106,.00962
2020,1,17,9,-.0303,-.0218,-.0146,-.0477,-.0107
2020,1,17,10,-.00245,-.0071,-.00889,.00462,-.00265
2020,1,17,11,.000237,.00367,.0197,-.00378,-.00573
2020,1,17,12,.0141,.00468,.024,.00507,.0172
2020,1,17,13,-.0161,-.00596,-.0359,-.0246,-.00573
2020,1,17,14,-.00305,.00486,.00779,-.00793,-.00673
2020,1,17,15,-.00068,-.00554,.0297,-.00719,-.00263
2020,1,17,16,-.00888,-.00349,-.0222,-.0103,-.00954
2020,1,17,17,-.00105,-.00352,.0237,-.0137,-.00393
2020,1,17,18,.00467,-.00172,-.00886,.0151,.00537
2020,1,17,19,.0016,.00814,-.00939,.00848,.00124
2020,1,17,20,.00031,.001,-.00244,.00398,-.009
2020,1,17,21,.00598,-.00426,.0159,-.0212,.0118
2020,1,17,22,-.00581,-.00723,-.0216,-.0254,.0119
2020,1,17,23,.00434,.0144,.0171,-.0183,-.0000479
2020,1,17,24,-.00178,-.000634,.00116,-.0138,.00294
2020,1,17,25,-.0135,-.0109,-.057,-.00475,-.0126
2020,1,17,26,.00642,.00326,-.00576,.0273,-.0078
2020,1,17,27,.00132,-.0143,-.00306,.0143,.00291
2020,1,17,28,.00154,-.000836,.00805,-.0127,.00224
2020,1,17,29,.0232,.0132,.0113,.0579,.0127
2020,1,17,30,.00223,.00435,-.000137,-.00274,-.00677
2020,1,17,31,-.0455,-.0448,-.0622,-.076,-.0309
2020,1,17,32,.000589,.00598,-.0085,.0134,-.00647
2020,1,17,33,-.00327,.00895,.0161,-.00331,-.0066
2020,1,17,34,.00272,.00631,-.0216,.00119,.00336
2020,1,17,35,.00585,-.00166,.00647,.000443,.0285
2020,1,17,36,-.01,-.0184,.00827,-.0134,-.0111
2020,1,17,37,-.0112,-.00966,-.0434,-.0344,.0185
2020,1,17,38,-.00453,-.00804,-.00397,-.0142,-.00491
2020,1,17,39,.00544,.0111,.000694,.00392,.00386
2020,1,17,40,-.0174,-.0267,.0271,-.033,-.00765
2020,1,17,41,.00724,-.00218,.00647,.0076,.0101
2020,1,17,42,-.0205,-.0231,-.00851,-.0217,-.0118
2020,1,17,43,.0063,.00525,.0168,.00279,.00679
2020,1,17,44,.00672,.0102,-.0415,.0173,.0156
2020,1,17,45,-.00618,-.000114,.00797,-.0486,.00315
2020,1,17,46,-.0126,-.0202,-.00688,-.0145,-.00196
2020,1,17,47,-.00921,.00253,-.053,.00842,-.0172
2020,1,17,48,-.00171,-.005,.0443,-.00183,-.00848
2020,1,17,49,.017,.0278,.0422,.0268,-.0133
2020,1,17,50,-.00665,-.0051,-.00751,-.00403,-.00901
2020,1,17,51,.00278,.00335,-.0116,.000451,.0186
2020,1,17,52,-.006,-.008,.00516,.0022,-.00971
2020,1,17,53,-.00253,-.00673,.016,-.00946,-.00919
2020,1,18,1,.017,.0276,.0028,-.00233,.0105
2020,1,18,2,.000362,.00162,.0212,-.0125,.00074
2020,1,18,3,-.0288,-.0262,-.0129,-.0422,-.019
2020,1,18,4,.0072,.0104,.014,-.00221,.00767
2020,1,18,5,.000157,-.00271,.00139,-.00365,.00406
2020,1,18,6,.00961,.0139,.00557,.00428,.00693
2020,1,18,7,.00332,.0101,.000868,-.00452,-.000523
2020,1,18,8,.00854,.0108,-.00274,.00395,.0117
2020,1,18,9,-.0269,-.0147,-.0116,-.0412,-.0119
2020,1,18,10,-.00156,.00201,-.0115,.00602,-.00775
2020,1,18,11,.00323,.0102,.0212,-.00991,-.00242
2020,1,18,12,.024,.028,.0188,.0148,.026
2020,1,18,13,-.0224,-.0201,-.0212,-.0282,-.00835
2020,1,18,14,.00591,.0123,.0355,-.000525,.000139
2020,1,18,15,-.00284,-.00831,.0059,-.00846,-.00167
