year,month,day,cityid,merchants_all,merchants_ss40,merchants_ss60,merchants_ss65,merchants_ss70
2020,2,16,2,-.0276,-.034,-.0447,.00405,-.0233
2020,2,16,3,-.0633,-.0665,-.0678,-.0705,-.048
2020,2,16,4,-.00627,-.0225,-.014,-.00598,.00608
2020,2,16,5,-.0441,-.0294,-.0548,-.0685,-.0306
2020,2,16,6,-.00458,-.0272,-.0212,.0191,.00645
2020,2,16,7,-.0184,-.0161,-.0154,-.0301,-.00788
2020,2,16,8,-.0239,-.0219,.0041,-.0538,-.0168
2020,2,16,9,.0926,.0918,.151,.185,.0967
2020,2,16,10,-.00966,.00306,-.0236,-.00523,.00959
2020,2,16,11,-.0238,.00347,-.0511,-.0363,-.0351
2020,2,16,12,-.0268,-.0588,-.0608,-.0367,-.0352
2020,2,16,13,-.027,-.0195,-.141,-.0254,-.035
2020,2,16,14,-.0218,-.0305,.0779,.0196,-.0336
2020,2,16,15,-.00891,-.0245,-.0217,-.0334,-.00572
2020,2,16,16,-.00374,.0135,.0187,-.057,-.00407
2020,2,16,17,-.0213,-.00517,-.0389,-.0229,-.0369
2020,2,16,18,-.0358,-.0494,-.0765,-.00555,-.0334
2020,2,16,19,-.0134,-.0021,-.0712,.0127,-.0339
2020,2,16,20,-.00403,.000144,.021,.028,-.0686
2020,2,16,21,-.0114,-.000594,-.0333,-.0141,-.0185
2020,2,16,22,-.0032,.0187,-.0483,-.00774,.0379
2020,2,16,23,-.039,-.0382,-.193,.0318,-.023
2020,2,16,24,-.0208,.00391,-.0305,-.0317,-.026
2020,2,16,25,-.0374,-.0476,.0361,-.0582,-.0448
2020,2,16,26,-.0219,-.0238,.0225,.0233,-.0339
2020,2,16,27,-.0285,-.0689,.0473,-.052,.0211
2020,2,16,28,-.026,-.0196,-.0226,-.0593,-.0106
2020,2,16,29,-.0476,-.0313,.13,-.0528,-.0563
2020,2,16,30,-.0331,-.0063,-.0653,-.0222,-.0575
2020,2,16,31,-.0352,-.038,-.0193,-.0196,-.0475
2020,2,16,32,-.0416,-.0181,-.0365,-.0767,.0265
2020,2,16,33,-.0173,-.0444,.039,-.0373,.0305
2020,2,16,34,-.0222,-.0452,-.0617,-.0263,.0214
2020,2,16,35,-.0166,.012,-.107,-.00955,-.0082
2020,2,16,36,-.0153,.00225,-.0469,-.0462,-.00198
2020,2,16,37,-.0161,-.00419,.0596,.00453,-.0214
2020,2,16,38,-.0113,.00145,-.0263,-.0264,-.00454
2020,2,16,39,-.0175,-.0079,.0247,-.0473,.00515
2020,2,16,40,-.00116,-.0115,.0386,.0504,.000789
2020,2,16,41,-.0252,-.0592,.0336,-.037,.0109
2020,2,16,42,-.00596,.00457,-.022,.0101,-.0241
2020,2,16,43,-.0263,-.0509,-.0262,.011,-.0182
2020,2,16,44,-.00234,-.0129,.0491,-.00521,-.000102
2020,2,16,45,-.0464,-.0394,-.0544,-.0292,-.0731
2020,2,16,46,-.0224,-.018,-.033,-.0576,.0236
2020,2,16,47,-.0248,-.0282,-.0297,-.0145,-.0108
2020,2,16,48,-.00654,-.0053,-.0236,-.00203,-.0273
2020,2,16,49,-.0212,-.0308,-.0673,-.0408,.0594
2020,2,16,50,-.0159,.00635,-.0484,-.0405,-.0155
2020,2,16,51,.00048,-.0141,.0552,-.0345,-.0284
2020,2,16,52,-.0355,-.00129,-.0781,.0156,-.102
2020,2,16,53,-.0108,-.0147,.0133,.0311,-.0427
2020,2,17,1,-.0119,-.0164,-.0348,.0179,-.0189
2020,2,17,2,-.022,-.0295,-.048,.0106,-.0188
2020,2,17,3,-.0605,-.066,-.0519,-.0631,-.0496
2020,2,17,4,-.00359,-.0197,-.0262,-.00444,.00656
2020,2,17,5,-.0373,-.0207,-.0403,-.0622,-.026
2020,2,17,6,-.00565,-.0268,-.0227,.0122,.00512
2020,2,17,7,-.0194,-.0184,-.0139,-.0345,-.00566
2020,2,17,8,-.0243,-.0233,.00276,-.0551,-.00761
2020,2,17,9,.0655,.0456,.0583,.0828,.0424
2020,2,17,10,-.0125,-.00603,-.0441,-.00445,.0104
2020,2,17,11,-.0226,.0146,-.0552,-.0382,-.0376
2020,2,17,12,-.0202,-.0542,.0000773,-.00821,-.0369
2020,2,17,13,-.0183,-.00752,-.0859,-.0112,-.0297
2020,2,17,14,-.0202,-.0225,.0964,.0214,-.0385
2020,2,17,15,-.011,-.0183,-.0211,-.0476,-.0066
2020,2,17,16,.00102,.0143,.038,-.0612,.000527
2020,2,17,17,-.0211,-.00529,-.0426,-.0155,-.0369
2020,2,17,18,-.0469,-.0671,-.0704,-.0336,-.0382
2020,2,17,19,-.0134,-.00733,-.0683,.0266,-.0507
2020,2,17,20,-.0118,-.00411,.0445,.0275,-.0615
2020,2,17,21,-.0126,-.00244,-.03,.0253,-.0276
2020,2,17,22,.00024,.0278,-.0397,-.0154,.0395
2020,2,17,23,-.0391,-.0342,-.157,.0123,-.0178
2020,2,17,24,-.0246,.00542,-.0443,-.0334,-.0392
2020,2,17,25,-.0266,-.0413,.101,-.0671,-.0385
2020,2,17,26,-.00902,-.007,.05,.0208,-.0205
2020,2,17,27,-.0336,-.0666,.023,-.061,.024
2020,2,17,28,-.0208,-.0158,-.0193,-.0581,-.0018
2020,2,17,29,-.0396,-.0251,.0959,-.034,-.0576
2020,2,17,30,-.0247,-.00404,-.0955,.00127,-.0454
2020,2,17,31,-.031,-.0349,.012,-.0172,-.0402
2020,2,17,32,-.0376,-.00725,-.0652,-.069,.0365
2020,2,17,33,-.0117,-.0409,.0107,-.0137,.0314
2020,2,17,34,-.0187,-.0311,-.0367,-.0336,.0269
2020,2,17,35,-.0165,.00726,-.113,-.0204,.00585
2020,2,17,36,-.00935,.00675,-.0353,-.0389,.00198
2020,2,17,37,-.0105,-.00301,.0774,.0071,-.0236
2020,2,17,38,-.00706,.00326,-.0259,-.00667,-.00165
2020,2,17,39,-.0179,-.00958,.0276,-.0427,.013
2020,2,17,40,-.0139,-.0252,.0208,.0522,.000789
2020,2,17,41,-.0158,-.0394,.0315,-.0441,.0268
2020,2,17,42,-.00698,.000731,-.0243,.0172,-.0285
2020,2,17,43,-.0271,-.0583,-.0118,.0156,-.0216
2020,2,17,44,-.00205,-.00625,.0872,-.00336,-.0135
2020,2,17,45,-.0408,-.028,-.0462,-.00557,-.0607
2020,2,17,46,-.0182,-.0103,-.0174,-.0549,.0241
2020,2,17,47,-.0242,-.0342,-.0215,-.0246,.000329
2020,2,17,48,.000933,.00107,-.0212,.00169,-.0191
2020,2,17,49,-.0159,-.0187,-.0901,-.0276,.0377
2020,2,17,50,-.0134,.00181,-.0431,-.0284,-.012
2020,2,17,51,.00576,-.0101,.0303,-.00402,-.0212
2020,2,17,52,-.0272,.0196,-.0699,-.0112,-.0831
2020,2,17,53,-.00274,-.0177,.0385,.0449,-.0393
2020,2,18,1,-.0103,-.0145,-.0282,.0102,-.0179
2020,2,18,2,-.0282,-.0384,-.0245,.00613,-.0245
2020,2,18,3,-.0643,-.0691,-.0562,-.0718,-.0489
2020,2,18,4,-.00377,-.0192,-.0155,-.000721,.00395
2020,2,18,5,-.0409,-.0267,-.0467,-.0715,-.0282
2020,2,18,6,-.00299,-.0251,-.0144,.0202,.0045
2020,2,18,7,-.0136,-.0101,-.00403,-.019,-.00372
2020,2,18,8,-.0229,-.0191,-.00111,-.056,-.015
2020,2,18,9,.0926,.0661,.107,.152,.0633
2020,2,18,10,-.00812,-.000581,-.0196,-.00375,.0105
2020,2,18,11,-.0209,.00668,-.0536,-.0298,-.0312
2020,2,18,12,-.0256,-.0587,-.0629,-.0303,-.0331
2020,2,18,13,-.0304,-.0213,-.102,-.0347,-.0339
2020,2,18,14,-.0231,-.0293,.0634,.0184,-.0407
2020,2,18,15,-.00977,-.0283,-.0237,-.0439,-.00183
2020,2,18,16,.00342,.0143,.0308,-.0501,.00438
2020,2,18,17,-.0196,-.00032,-.0592,-.0306,-.038
2020,2,18,18,-.0388,-.0612,-.0541,-.00924,-.0334
2020,2,18,19,-.0106,.00174,-.0715,.0246,-.0445
2020,2,18,20,.004,-.00429,.084,.0269,-.0457
2020,2,18,21,-.0124,.0000676,-.0234,-.0186,-.0237
2020,2,18,22,.00547,.0279,-.0583,-.00544,.0531
2020,2,18,23,-.0429,-.0448,-.141,.0127,-.0157
2020,2,18,24,-.0231,.00205,-.0275,-.0315,-.0381
2020,2,18,25,-.0365,-.0449,.0497,-.0633,-.0449
2020,2,18,26,-.00563,-.007,.0423,.0295,-.025
2020,2,18,27,-.0289,-.0697,.0622,-.0409,.0236
2020,2,18,28,-.0209,-.0191,-.00869,-.0546,-.000349
2020,2,18,29,-.0483,-.0365,.12,-.0401,-.0612
2020,2,18,30,-.0324,.0052,-.0796,-.019,-.0583
2020,2,18,31,-.0451,-.0424,-.0453,-.0428,-.0489
2020,2,18,32,-.0167,-.00213,.0332,-.0398,.0332
2020,2,18,33,-.0153,-.0443,.029,-.0438,.0331
2020,2,18,34,-.0143,-.0407,-.0557,-.0179,.0279
2020,2,18,35,-.0113,.0086,-.0865,-.00531,.00963
2020,2,18,36,-.00811,.00773,-.0285,-.0338,-.00289
2020,2,18,37,-.0115,.00328,.0541,.0304,-.00494
2020,2,18,38,-.0119,-.000206,-.0343,-.0317,-.00445
2020,2,18,39,-.0163,-.0115,.0297,-.0393,.00823
2020,2,18,40,.00484,-.0138,.0611,.0538,.00103
2020,2,18,41,-.0229,-.0646,.00347,-.0316,.0183
2020,2,18,42,-.0136,-.00555,-.0379,.00447,-.026
2020,2,18,43,-.0266,-.0566,-.0181,.00937,-.012
2020,2,18,44,.000143,-.00507,.0491,-.0141,.00665
2020,2,18,45,-.0428,-.0301,-.0803,-.0218,-.0675
2020,2,18,46,-.0217,-.0237,-.0417,-.052,.0267
2020,2,18,47,-.0208,-.0263,-.031,-.0063,-.0109
2020,2,18,48,-.0101,.00438,-.0624,-.0141,-.0275
2020,2,18,49,-.0202,-.0139,-.0966,-.045,.0487
2020,2,18,50,-.0149,.00632,-.0404,-.0354,-.0162
2020,2,18,51,.00491,-.0244,.0597,-.0124,-.0241
2020,2,18,52,-.0494,-.0175,-.104,-.0097,-.108
2020,2,18,53,-.011,-.0162,.00662,.0261,-.0462
2020,2,19,1,-.0106,-.0168,-.0313,.00953,-.0192
2020,2,19,2,-.0296,-.0406,-.0161,.0032,-.0245
2020,2,19,3,-.0669,-.0692,-.0606,-.0792,-.0476
2020,2,19,4,.000504,-.0135,-.00983,.000946,.00407
2020,2,19,5,-.0352,-.0217,-.0377,-.0675,-.0259
2020,2,19,6,-.00158,-.0203,-.00538,.0221,.00453
2020,2,19,7,-.00641,-.00553,.00869,-.0133,-.00271
2020,2,19,8,-.021,-.017,-.00494,-.049,-.0178
2020,2,19,9,.073,.0548,.0818,.095,.0492
2020,2,19,10,-.00537,-.00176,-.0165,-.00996,.0109
2020,2,19,11,-.0216,.00783,-.0635,-.0358,-.0301
2020,2,19,12,-.0261,-.0566,-.0744,-.0259,-.0363
2020,2,19,13,-.0315,-.0253,-.0916,-.0454,-.0253
2020,2,19,14,-.0283,-.0399,.0532,.0203,-.0475
2020,2,19,15,-.011,-.0296,-.027,-.0502,.008
2020,2,19,16,.00784,.0212,.0287,-.0534,.00468
2020,2,19,17,-.0213,-.00335,-.068,-.0276,-.0369
2020,2,19,18,-.0343,-.0676,-.0312,-.0259,-.0279
2020,2,19,19,-.00736,.00708,-.0684,.0337,-.0396
2020,2,19,20,.0186,.0119,.105,.03,-.0395
2020,2,19,21,-.0108,.00791,-.03,-.00589,-.0284
2020,2,19,22,.0108,.0261,-.0283,.01,.0577
2020,2,19,23,-.0447,-.048,-.112,.00111,-.0205
2020,2,19,24,-.0148,.011,-.0103,-.0279,-.0362
2020,2,19,25,-.0364,-.0483,.0317,-.0538,-.0397
2020,2,19,26,.014,-.000202,.052,.0522,.00351
2020,2,19,27,-.0248,-.0697,.0878,-.028,.0267
2020,2,19,28,-.0209,-.0191,-.0161,-.0482,.00183
2020,2,19,29,-.0444,-.0471,.092,-.0143,-.0595
2020,2,19,30,-.0266,.00194,-.0588,-.00986,-.0572
2020,2,19,31,-.0564,-.0499,-.0644,-.0509,-.0532
2020,2,19,32,-.00269,.0194,.039,-.00256,.0311
2020,2,19,33,-.00814,-.0347,.0381,-.0295,.0366
2020,2,19,34,-.0112,-.0367,-.0717,-.0151,.0376
2020,2,19,35,-.00529,.00649,-.0536,.00117,.0116
2020,2,19,36,-.00951,.00602,-.0368,-.031,.0000434
2020,2,19,37,.00334,.00566,.0683,.0655,.00938
2020,2,19,38,-.00762,.00319,-.0246,-.0315,.00225
2020,2,19,39,-.0172,-.0123,.0351,-.0319,.00228
2020,2,19,40,.00306,-.0257,.0729,.0491,.0106
2020,2,19,41,-.0152,-.0503,.00206,-.0288,.0214
2020,2,19,42,-.0202,-.0125,-.0542,.00388,-.0312
2020,2,19,43,-.0261,-.0628,-.00598,.0005,-.00444
2020,2,19,44,.00595,.0029,.123,-.0304,.0172
2020,2,19,45,-.0249,-.0134,-.0622,-.0178,-.0471
2020,2,19,46,-.017,-.0182,-.035,-.0489,.0295
2020,2,19,47,-.0186,-.0363,-.0358,-.0239,-.00839
2020,2,19,48,-.00663,.0121,-.0747,-.0131,-.0245
2020,2,19,49,-.0175,.00238,-.0872,-.0491,.0464
2020,2,19,50,-.00983,.0101,-.0207,-.0261,-.0162
2020,2,19,51,.00235,-.0303,.0798,.00746,-.0293
2020,2,19,52,-.0431,-.00311,-.102,-.0166,-.115
2020,2,19,53,-.014,-.0262,-.0339,.0221,-.047
2020,2,20,1,-.00634,-.0147,-.0314,.0143,-.0124
2020,2,20,2,-.00858,-.0208,.0126,.0325,-.00955
2020,2,20,3,-.0475,-.0537,-.0383,-.0585,-.0257
2020,2,20,4,.00672,-.00588,.00906,.00968,.00359
2020,2,20,5,-.0182,-.00876,.000262,-.0504,-.0149
2020,2,20,6,.000824,-.0193,.0019,.0246,.00785
2020,2,20,7,.00195,.00318,.0136,-.0018,-.0000943
2020,2,20,8,-.00386,-.00664,.00494,-.00935,-.00769
2020,2,20,9,.0701,.0555,.0826,.0855,.0502
2020,2,20,10,.00518,.00913,-.00662,-.00487,.0218
2020,2,20,11,-.0143,.0158,-.0709,-.0278,-.0257
2020,2,20,12,-.0205,-.0495,-.0876,-.0115,-.0259
2020,2,20,13,-.0231,-.0164,-.105,-.0265,-.0186
2020,2,20,14,.0168,-.00504,.123,.098,-.0253
2020,2,20,15,.0126,.00462,.0129,-.0173,.0178
2020,2,20,16,.0161,.0352,.021,-.0415,.00186
2020,2,20,17,-.014,.00188,-.0554,-.0168,-.0361
2020,2,20,18,-.025,-.0659,-.03,.015,-.0161
2020,2,20,19,.000467,.0146,-.0371,.0295,-.0272
2020,2,20,20,.0288,.0278,.131,.0512,-.0356
2020,2,20,21,-.00967,-.00293,-.03,.000415,-.0214
2020,2,20,22,.011,.0105,.0248,.0141,.0687
2020,2,20,23,.0337,.0129,.0127,.144,.0245
2020,2,20,24,-.00396,.0154,-.0103,-.0325,-.0352
2020,2,20,25,-.0219,-.0353,.0346,-.0153,-.0287
2020,2,20,26,.0317,.0159,.0652,.0462,.0107
2020,2,20,27,-.0128,-.0548,.0881,-.0511,.0523
2020,2,20,28,-.00372,.00244,-.0316,-.00733,.0118
2020,2,20,29,.0178,.00957,.205,.118,-.0259
2020,2,20,30,-.015,.00767,-.0424,-.0219,-.0422
2020,2,20,31,-.0472,-.0388,-.0845,-.0593,-.0472
2020,2,20,32,.00605,.034,.0451,.0367,.0479
2020,2,20,33,.0036,-.00641,.0079,-.00649,.0437
2020,2,20,34,.00269,-.0202,-.0837,-.0176,.0422
2020,2,20,35,.00177,.00926,-.0129,.0151,.0107
2020,2,20,36,-.00467,.0127,-.0188,-.0448,.0123
2020,2,20,37,.0472,.0348,.149,.147,.0322
2020,2,20,38,-.00248,.00809,-.0302,-.019,.00994
2020,2,20,39,-.011,-.0179,.0523,-.0243,.0113
2020,2,20,40,.0553,.0394,.101,.13,.0462
2020,2,20,41,-.0022,-.0298,.0133,-.00668,.0243
2020,2,20,42,.0196,.0361,-.0239,.0336,-.00571
2020,2,20,43,-.0174,-.0544,-.00444,.0129,.00382
2020,2,20,44,.00485,-.000961,.107,-.0446,.0222
2020,2,20,45,-.0016,.00422,-.0608,-.00324,-.0319
2020,2,20,46,-.0038,-.00939,-.0134,-.0412,.0391
2020,2,20,47,-.00456,-.0207,-.0482,-.0275,-.00499
2020,2,20,48,.000789,.0155,-.0731,-.000218,-.017
2020,2,20,49,.00316,.0276,-.0774,-.00243,.0397
2020,2,20,50,-.00898,.00271,-.0435,-.0176,-.00708
2020,2,20,51,.00674,-.034,.12,-.00343,-.0346
2020,2,20,52,-.0369,.00137,-.131,-.0187,-.107
2020,2,20,53,.0036,-.0237,-.0136,.0244,-.022
2020,2,21,1,-.011,-.0181,-.0341,.00957,-.0164
2020,2,21,2,-.00525,-.017,-.000991,.037,-.00951
2020,2,21,3,-.0485,-.049,-.0549,-.0615,-.0311
2020,2,21,4,.00309,-.00726,.00559,-.0000746,-.000881
2020,2,21,5,-.0133,-.00532,.00454,-.0466,-.0155
2020,2,21,6,-.00684,-.028,-.00058,.0198,.00479
2020,2,21,7,.00472,.000681,.0108,-.00364,.00694
2020,2,21,8,-.000905,-.00603,-.0104,.00969,-.00101
2020,2,21,9,.0647,.06,.0518,.0735,.0472
2020,2,21,10,.00333,.00174,-.00175,.00105,.013
2020,2,21,11,-.0164,.0102,-.0798,-.0246,-.0266
2020,2,21,12,-.0185,-.04,-.0697,-.0155,-.0234
2020,2,21,13,-.0208,-.0204,-.0469,-.0186,-.0193
2020,2,21,14,.0184,-.000948,.111,.121,-.0296
2020,2,21,15,.0146,.0109,.0184,-.0133,.0154
2020,2,21,16,.0124,.0274,.0134,-.0348,-.000525
2020,2,21,17,-.0116,.00746,-.0354,-.0141,-.0403
2020,2,21,18,-.023,-.0648,-.0487,.0206,-.0126
2020,2,21,19,-.00167,.0128,-.0425,.00681,-.0295
2020,2,21,20,.033,.0424,.0924,.0698,-.0407
2020,2,21,21,-.0105,-.00206,-.0268,.0174,-.0272
2020,2,21,22,.0202,.0244,.0476,.0193,.064
2020,2,21,23,.0373,.0236,.00461,.135,.0239
2020,2,21,24,-.00634,.00428,-.0247,-.0105,-.0359
2020,2,21,25,-.0217,-.0318,.0173,-.0153,-.0304
2020,2,21,26,.0357,.0238,.0349,.0389,.029
2020,2,21,27,-.00871,-.0629,.103,-.0401,.0537
2020,2,21,28,6.54e-06,.0177,-.0444,-.0157,.0128
2020,2,21,29,.0269,.0135,.205,.127,-.0146
2020,2,21,30,-.0142,.00322,-.0488,-.019,-.0364
2020,2,21,31,-.0448,-.0362,-.0703,-.0552,-.0496
2020,2,21,32,.00725,.0229,.0356,.0806,.0629
2020,2,21,33,.0047,-.00996,.0113,-.0363,.0428
2020,2,21,34,.0051,-.0101,-.0878,-.000987,.0452
2020,2,21,35,.0011,-.000909,.000715,.0154,.0112
2020,2,21,36,-.00704,.0232,-.0378,-.0558,.00936
2020,2,21,37,.0401,.0177,.0961,.116,.035
2020,2,21,38,.000968,.0121,-.0276,-.0129,.0153
2020,2,21,39,-.0296,-.0303,.0048,-.0462,.00332
2020,2,21,40,.0572,.0345,.12,.129,.0462
2020,2,21,41,-.00234,-.033,.0118,.00237,.0236
2020,2,21,42,.0247,.0517,-.0229,.0329,.00565
2020,2,21,43,-.0208,-.0564,-.00823,.0184,-.00209
2020,2,21,44,.0062,.0128,.0385,-.0411,.0257
2020,2,21,45,.00639,.0132,-.0457,.000381,-.0211
2020,2,21,46,-.00687,-.0139,-.0329,-.0678,.0455
2020,2,21,47,-.00179,-.0197,-.0547,-.0227,-.00311
2020,2,21,48,.000596,.0203,-.0474,.00884,-.0199
2020,2,21,49,-.00618,.0212,-.0974,-.0025,.0274
2020,2,21,50,-.011,-.00132,-.0629,-.0166,-.0163
2020,2,21,51,-.00701,-.0359,.0902,-.0292,-.0523
2020,2,21,52,-.0426,-.017,-.135,-.0144,-.0988
2020,2,21,53,.00233,-.0337,-.000395,.00659,-.0238
2020,2,22,1,-.012,-.02,-.0277,.00975,-.0193
2020,2,22,2,-.00298,-.0153,-.00465,.0348,-.00895
2020,2,22,3,-.0502,-.0525,-.0667,-.0616,-.0307
2020,2,22,4,.000499,-.0156,.00677,-.00515,-.00313
2020,2,22,5,-.0105,-.00336,.0273,-.0456,-.0123
2020,2,22,6,-.0111,-.0298,.00484,.00621,.00162
2020,2,22,7,.00324,.0016,.00917,-.0171,.00683
2020,2,22,8,-.00499,-.00194,-.0203,.00611,-.00447
2020,2,22,9,.0638,.062,.0394,.0843,.0441
2020,2,22,10,.00155,.00474,-.0103,-.013,.0127
2020,2,22,11,-.016,.0192,-.0836,-.0352,-.0268
2020,2,22,12,-.0187,-.0424,-.0656,-.0119,-.0207
2020,2,22,13,-.0209,-.0247,.00772,-.0123,-.025
2020,2,22,14,.0127,-.0037,.0806,.0955,-.0306
2020,2,22,15,.0111,.0056,.00379,-.00944,.0167
2020,2,22,16,.00879,.0238,.00534,-.0468,-.001
2020,2,22,17,-.0113,.0123,-.0727,-.024,-.0431
2020,2,22,18,-.0218,-.0577,-.0665,.0168,-.00181
2020,2,22,19,.000673,.0129,-.0241,.0168,-.039
2020,2,22,20,.0322,.0379,.0755,.0616,-.0395
2020,2,22,21,-.00636,.00341,.0175,.0195,-.0306
2020,2,22,22,.0216,.0293,.0612,.0103,.0708
2020,2,22,23,.0461,.0278,.0151,.168,.0258
2020,2,22,24,-.00729,.00891,-.0324,-.00591,-.0401
2020,2,22,25,-.0245,-.034,.0127,-.00574,-.0321
2020,2,22,26,.0328,.0227,.0243,.0244,.0258
2020,2,22,27,-.0108,-.0655,.0871,-.0431,.0595
2020,2,22,28,.00445,.0295,-.0482,-.0154,.0229
2020,2,22,29,.03,.0151,.205,.142,-.0122
2020,2,22,30,-.011,.00504,-.0257,-.0397,-.0387
2020,2,22,31,-.048,-.0389,-.103,-.0568,-.0475
2020,2,22,32,.00155,.0184,.033,.069,.0527
2020,2,22,33,.0208,.0166,.0269,-.0277,.0612
2020,2,22,34,.00132,-.00407,-.0853,-.00746,.0377
2020,2,22,35,.00223,-.00437,.0125,.00218,.00855
2020,2,22,36,-.00937,.0116,-.0303,-.0655,.0142
2020,2,22,37,.0129,-.00184,.0533,.077,.0244
2020,2,22,38,-.00177,.01,-.0396,-.0162,.0171
2020,2,22,39,-.0336,-.0295,-.00143,-.0605,-.00704
2020,2,22,40,.0516,.0398,.131,.0961,.0514
2020,2,22,41,-.00171,-.029,-.00833,.00264,.0207
2020,2,22,42,.0198,.0401,-.0202,.0325,.00462
2020,2,22,43,-.0273,-.0638,-.00566,.00935,-.00439
2020,2,22,44,-.000332,-.00982,.0401,-.0366,.0339
2020,2,22,45,.00201,.012,-.0414,-.0109,-.0257
2020,2,22,46,-.0053,-.0133,-.0481,-.0803,.0504
2020,2,22,47,-.00225,-.0209,-.0576,-.0359,-.00135
2020,2,22,48,-.0108,.0158,-.0714,.00167,-.0287
2020,2,22,49,-.00714,.00456,-.0695,-.0107,.0345
2020,2,22,50,-.0146,-.00211,-.074,-.0192,-.017
2020,2,22,51,-.01,-.0388,.0919,-.0292,-.0499
2020,2,22,52,-.0399,-.00117,-.132,-.0276,-.0866
2020,2,22,53,-.00385,-.0428,-.00347,.0121,-.0288
2020,2,23,1,-.0102,-.0208,-.0211,.013,-.0219
2020,2,23,2,-.000707,-.0151,.00016,.0315,-.00767
2020,2,23,3,-.0475,-.0538,-.06,-.0552,-.029
2020,2,23,4,.00138,-.0177,.00714,.00102,-.00634
2020,2,23,5,-.0107,.00335,.0167,-.0506,-.011
2020,2,23,6,-.00989,-.028,.00992,.00621,.00226
2020,2,23,7,.00186,-.00114,.00825,-.00849,.00507
2020,2,23,8,-.00585,-.00561,-.0352,.0177,-.00605
2020,2,23,9,.0683,.0747,.0476,.0843,.0461
2020,2,23,10,.00164,.0034,-.00302,-.0105,.0132
2020,2,23,11,-.0206,.0151,-.0864,-.0426,-.0248
2020,2,23,12,-.0179,-.044,-.0676,-.0203,-.0219
2020,2,23,13,-.0216,-.0307,.039,-.0219,-.028
2020,2,23,14,.00943,-.00639,.0944,.0814,-.0321
2020,2,23,15,.0109,-.00239,-.00375,-.00204,.0202
2020,2,23,16,.00636,.0225,.000286,-.0523,-.000907
2020,2,23,17,-.0107,.0139,-.0814,-.0161,-.0348
2020,2,23,18,-.0212,-.0589,-.0839,.0057,-.000583
2020,2,23,19,-.00464,.00489,-.03,.00276,-.0343
2020,2,23,20,.0323,.0381,.0799,.0636,-.0424
2020,2,23,21,-.0046,.0101,.0178,.0409,-.0407
2020,2,23,22,.0261,.0293,.0546,.0195,.071
2020,2,23,23,.0464,.0268,.0163,.182,.0274
2020,2,23,24,-.0118,.000602,-.0329,-.00953,-.0461
2020,2,23,25,-.0212,-.0313,.0382,.0101,-.0322
2020,2,23,26,.0277,.0209,.0307,.0131,.0227
2020,2,23,27,-.00926,-.0608,.0752,-.0433,.0669
2020,2,23,28,.0129,.0396,-.0461,-.00614,.0313
2020,2,23,29,.0295,.00647,.205,.131,-.0113
2020,2,23,30,-.00666,.00394,-.0181,-.0469,-.0351
2020,2,23,31,-.0468,-.0358,-.125,-.0574,-.041
2020,2,23,32,.011,.0124,.0485,.0988,.0528
2020,2,23,33,.0213,.00666,.00297,-.0171,.0623
2020,2,23,34,-.000474,-.00459,-.0847,-.0114,.0464
2020,2,23,35,.0034,-.00705,.0224,-.00011,.00963
2020,2,23,36,-.0061,.00591,-.00754,-.0639,.0162
2020,2,23,37,.00715,-.00198,.0185,.0733,.0287
2020,2,23,38,-.00289,.00775,-.0481,-.0157,.0178
2020,2,23,39,-.0374,-.0386,-.0122,-.0597,-.00776
2020,2,23,40,.0662,.0521,.141,.1,.0616
2020,2,23,41,-.00174,-.0301,-.00656,.00257,.0189
2020,2,23,42,.0192,.0408,-.0252,.023,.00221
2020,2,23,43,-.0272,-.0686,-.00208,.0146,-.00501
2020,2,23,44,.00133,-.00699,.0703,-.0401,.0384
2020,2,23,45,.00708,.0156,-.0259,-.00701,-.018
2020,2,23,46,-.00133,-.0143,-.0271,-.0717,.0553
2020,2,23,47,.00493,-.0165,-.0414,-.0321,.00393
2020,2,23,48,-.0124,.00614,-.0801,.0174,-.0296
2020,2,23,49,-.00984,-.000358,-.0835,-.012,.0301
2020,2,23,50,-.0127,-.0000995,-.0743,-.0194,-.015
2020,2,23,51,-.00803,-.0337,.0798,-.00829,-.0523
2020,2,23,52,-.0342,.00458,-.106,-.00707,-.0902
2020,2,23,53,-.00763,-.047,-.0144,.00726,-.0271
2020,2,24,1,-.0139,-.0272,-.0248,.0148,-.0239
2020,2,24,2,.00325,-.0125,-.00808,.0307,-.00761
2020,2,24,3,-.0516,-.0588,-.0759,-.0552,-.0331
2020,2,24,4,-.00128,-.0204,-.00872,-.00415,-.0117
2020,2,24,5,-.00768,.00616,.0343,-.047,-.00902
2020,2,24,6,-.0144,-.0342,.000335,-.0038,-.00103
2020,2,24,7,.00205,-.00323,.00407,-.00631,.00448
2020,2,24,8,-.00597,-.00126,-.0314,.0141,-.00751
2020,2,24,9,.0661,.0788,.0348,.0787,.0488
2020,2,24,10,.00411,.0114,-.0168,-.00755,.00955
2020,2,24,11,-.0187,.0257,-.0759,-.0411,-.0275
2020,2,24,12,-.0159,-.0438,-.0509,-.0117,-.0259
2020,2,24,13,-.0177,-.0251,.1,-.0189,-.0236
2020,2,24,14,.0112,-.000314,.102,.0761,-.0391
2020,2,24,15,.0121,.00705,-.0296,-.00557,.0251
2020,2,24,16,.00347,.0223,-.0163,-.059,-.00363
