year,month,day,statefips,case_rate,new_case_rate
2020,5,4,35,192,8.21
2020,5,4,36,1667,20.1
2020,5,4,37,113,3.86
2020,5,4,38,161,5.31
2020,5,4,39,175,5.07
2020,5,4,40,102,2.76
2020,5,4,41,65.4,1.37
2020,5,4,42,414,10.3
2020,5,4,44,911,26.2
2020,5,4,45,131,3.17
2020,5,4,46,301,6.8
2020,5,4,47,195,7.41
2020,5,4,48,114,3.53
2020,5,4,49,166,4.86
2020,5,4,50,145,1.08
2020,5,4,51,228,9.97
2020,5,4,53,211,3.92
2020,5,4,54,68.4,1.17
2020,5,4,55,141,5.29
2020,5,4,56,103,1.88
2020,5,5,1,172,4.92
2020,5,5,2,50.4,.391
2020,5,5,4,128,4.63
2020,5,5,5,117,1.88
2020,5,5,6,149,4.44
2020,5,5,8,300,7.48
2020,5,5,9,859,17.3
2020,5,5,10,552,11.7
2020,5,5,11,754,26.9
2020,5,5,12,174,3.05
2020,5,5,13,272,7.09
2020,5,5,15,43.4,.131
2020,5,5,16,119,1.4
2020,5,5,17,520,20.1
2020,5,5,18,318,9.85
2020,5,5,19,320,16.9
2020,5,5,20,193,9.93
2020,5,5,21,130,4.63
2020,5,5,22,647,8.42
2020,5,5,23,91.2,1.98
2020,5,5,24,450,16.6
2020,5,5,25,1020,24.8
2020,5,5,26,444,7.04
2020,5,5,27,139,9.3
2020,5,5,28,276,8.95
2020,5,5,29,145,3.75
2020,5,5,30,42.7,.0668
2020,5,5,31,333,20.9
2020,5,5,32,184,3.96
2020,5,5,33,194,6.58
2020,5,5,34,1470,26.9
2020,5,5,35,197,7.92
2020,5,5,36,1679,19.4
2020,5,5,37,117,3.7
2020,5,5,38,166,5.16
2020,5,5,39,179,5.13
2020,5,5,40,104,2.59
2020,5,5,41,67.3,1.54
2020,5,5,42,422,9.65
2020,5,5,44,938,27.1
2020,5,5,45,133,3.07
2020,5,5,46,307,6.56
2020,5,5,47,198,7.49
2020,5,5,48,118,3.65
2020,5,5,49,170,4.93
2020,5,5,50,145,1.03
2020,5,5,51,237,9.9
2020,5,5,53,213,3.88
2020,5,5,54,69.4,1.17
2020,5,5,55,147,5.59
2020,5,5,56,104,1.68
2020,5,6,1,177,5.15
2020,5,6,2,50.6,.332
2020,5,6,4,133,4.92
2020,5,6,5,120,1.91
2020,5,6,6,154,4.3
2020,5,6,8,308,7.54
2020,5,6,9,869,16.9
2020,5,6,10,593,16.5
2020,5,6,11,774,27.4
2020,5,6,12,177,3.2
2020,5,6,13,280,7.3
2020,5,6,15,43.5,.111
2020,5,6,16,121,1.39
2020,5,6,17,538,20.1
2020,5,6,18,331,10.3
2020,5,6,19,330,16.1
2020,5,6,20,202,10.2
2020,5,6,21,133,4.5
2020,5,6,22,655,8.51
2020,5,6,23,93.3,2.1
2020,5,6,24,467,17.3
2020,5,6,25,1045,24.4
2020,5,6,26,451,6.63
2020,5,6,27,152,9.97
2020,5,6,28,283,8.9
2020,5,6,29,149,4.05
2020,5,6,30,42.7,.0668
2020,5,6,31,350,21.4
2020,5,6,32,186,3.76
2020,5,6,33,202,7.22
2020,5,6,34,1485,25.1
2020,5,6,35,205,7.34
2020,5,6,36,1693,17.9
2020,5,6,37,122,3.86
2020,5,6,38,174,5.44
2020,5,6,39,185,5.22
2020,5,6,40,106,2.63
2020,5,6,41,69.1,1.59
2020,5,6,42,430,9.82
2020,5,6,44,963,26.4
2020,5,6,45,135,2.93
2020,5,6,46,314,6.52
2020,5,6,47,201,7.28
2020,5,6,48,122,3.75
2020,5,6,49,175,4.93
2020,5,6,50,146,1.05
2020,5,6,51,237,8.86
2020,5,6,53,222,4.47
2020,5,6,54,71.3,1.33
2020,5,6,55,153,5.84
2020,5,6,56,109,2.15
2020,5,7,1,184,5.76
2020,5,7,2,51,.391
2020,5,7,4,137,4.51
2020,5,7,5,122,1.96
2020,5,7,6,158,4.34
2020,5,7,8,317,7.58
2020,5,7,9,891,16.4
2020,5,7,10,610,17.7
2020,5,7,11,801,26.9
2020,5,7,12,181,3.42
2020,5,7,13,287,6.85
2020,5,7,15,43.7,.101
2020,5,7,16,122,1.3
2020,5,7,17,559,20.2
2020,5,7,18,341,10.3
2020,5,7,19,351,17.7
2020,5,7,20,214,9.49
2020,5,7,21,138,4.68
2020,5,7,22,661,8.24
2020,5,7,23,98.9,2.5
2020,5,7,24,488,18.1
2020,5,7,25,1070,23.9
2020,5,7,26,457,6.14
2020,5,7,27,166,10.7
2020,5,7,28,292,8.98
2020,5,7,29,153,4.3
2020,5,7,30,42.7,.0535
2020,5,7,31,372,21.1
2020,5,7,32,190,3.73
2020,5,7,33,209,7.32
2020,5,7,34,1505,24.1
2020,5,7,35,214,7.36
2020,5,7,36,1711,17.1
2020,5,7,37,128,3.98
2020,5,7,38,180,5.7
2020,5,7,39,189,5.02
2020,5,7,40,109,2.57
2020,5,7,41,70.9,1.62
2020,5,7,42,439,8.84
2020,5,7,44,994,25.7
2020,5,7,45,139,2.91
2020,5,7,46,328,7.35
2020,5,7,47,207,7.53
2020,5,7,48,127,3.75
2020,5,7,49,179,4.69
2020,5,7,50,147,1.14
2020,5,7,51,253,9.58
2020,5,7,53,226,4.45
2020,5,7,54,72.4,1.37
2020,5,7,55,158,5.79
2020,5,7,56,110,1.88
2020,5,8,1,191,6.09
2020,5,8,2,51.4,.273
2020,5,8,4,145,5.03
2020,5,8,5,124,2.07
2020,5,8,6,164,4.45
2020,5,8,8,325,7.59
2020,5,8,9,909,14.6
2020,5,8,10,625,17.1
2020,5,8,11,836,25.1
2020,5,8,12,182,2.97
2020,5,8,13,293,6.26
2020,5,8,15,43.7,.0908
2020,5,8,16,123,1.36
2020,5,8,17,582,19.9
2020,5,8,18,351,9.93
2020,5,8,19,363,16.2
2020,5,8,20,232,11
2020,5,8,21,141,4.54
2020,5,8,22,665,6.68
2020,5,8,23,102,2.67
2020,5,8,24,506,16.6
2020,5,8,25,1093,22.8
2020,5,8,26,464,5.68
2020,5,8,27,179,11
2020,5,8,28,305,9.01
2020,5,8,29,156,4.03
2020,5,8,30,42.9,.0802
2020,5,8,31,405,22.1
2020,5,8,32,193,3.21
2020,5,8,33,217,6.69
2020,5,8,34,1525,22.9
2020,5,8,35,223,7.9
2020,5,8,36,1726,16.3
2020,5,8,37,132,4.03
2020,5,8,38,187,5.96
2020,5,8,39,197,5.22
2020,5,8,40,112,2.44
2020,5,8,41,72.7,1.66
2020,5,8,42,449,8.63
2020,5,8,44,1018,24.5
2020,5,8,45,143,3.08
2020,5,8,46,355,10
2020,5,8,47,209,5.22
2020,5,8,48,131,3.74
2020,5,8,49,185,4.86
2020,5,8,50,147,.916
2020,5,8,51,262,9.1
2020,5,8,53,230,4.4
2020,5,8,54,73.9,1.37
2020,5,8,55,165,5.58
2020,5,8,56,111,1.93
2020,5,9,1,197,5.99
2020,5,9,2,51.5,.273
2020,5,9,4,151,5.1
2020,5,9,5,124,1.78
2020,5,9,6,169,4.73
2020,5,9,8,335,7.81
2020,5,9,9,925,14.8
2020,5,9,10,645,18.2
2020,5,9,11,865,26.4
2020,5,9,12,186,3.02
2020,5,9,13,297,5.67
2020,5,9,15,43.8,.0908
2020,5,9,16,125,1.35
2020,5,9,17,600,19.7
2020,5,9,18,360,9.78
2020,5,9,19,370,13.7
2020,5,9,20,238,10.1
2020,5,9,21,145,5.08
2020,5,9,22,677,7.09
2020,5,9,23,105,2.72
2020,5,9,24,523,16.7
2020,5,9,25,1113,21.7
2020,5,9,26,468,5.07
2020,5,9,27,191,11.6
2020,5,9,28,315,9.3
2020,5,9,29,159,3.68
2020,5,9,30,42.9,.0535
2020,5,9,31,426,21.4
2020,5,9,32,196,3.04
2020,5,9,33,221,6.11
2020,5,9,34,1543,21.5
2020,5,9,35,228,7.13
2020,5,9,36,1740,15
2020,5,9,37,137,3.91
2020,5,9,38,192,5.83
2020,5,9,39,203,5.33
2020,5,9,40,113,2.31
2020,5,9,41,74.9,1.78
2020,5,9,42,458,8.47
2020,5,9,44,1037,22.9
2020,5,9,45,146,2.89
2020,5,9,46,384,13
2020,5,9,47,215,4.81
2020,5,9,48,134,3.65
2020,5,9,49,190,5
2020,5,9,50,148,.801
2020,5,9,51,272,9.14
2020,5,9,53,232,4.21
2020,5,9,54,75.2,1.3
2020,5,9,55,171,5.59
2020,5,9,56,113,1.83
2020,5,10,1,202,5.83
2020,5,10,2,51.7,.234
2020,5,10,4,153,4.87
2020,5,10,5,133,2.75
2020,5,10,6,172,4.69
2020,5,10,8,340,7.61
2020,5,10,9,941,17.1
2020,5,10,10,662,18.2
2020,5,10,11,889,25.4
2020,5,10,12,189,3.01
2020,5,10,13,304,6.26
2020,5,10,15,43.9,.101
2020,5,10,16,125,1.38
2020,5,10,17,613,18.2
2020,5,10,18,366,9.26
2020,5,10,19,379,12.6
2020,5,10,20,242,9.16
2020,5,10,21,145,4.04
2020,5,10,22,681,7.04
2020,5,10,23,107,2.67
2020,5,10,24,541,16.9
2020,5,10,25,1129,20.1
2020,5,10,26,472,4.74
2020,5,10,27,200,11.7
2020,5,10,28,319,9.36
2020,5,10,29,161,3.38
2020,5,10,30,42.9,.0535
2020,5,10,31,431,19.5
2020,5,10,32,199,3
2020,5,10,33,226,5.81
2020,5,10,34,1560,19
2020,5,10,35,232,6.9
2020,5,10,36,1751,13.8
2020,5,10,37,141,4.24
2020,5,10,38,196,5.62
2020,5,10,39,206,5.1
2020,5,10,40,116,2.23
2020,5,10,41,76.5,1.86
2020,5,10,42,469,8.88
2020,5,10,44,1064,24.2
2020,5,10,45,149,2.85
2020,5,10,46,398,14.3
2020,5,10,47,221,4.58
2020,5,10,48,138,3.81
2020,5,10,49,195,4.79
2020,5,10,50,148,.664
2020,5,10,51,282,9.05
2020,5,10,53,234,3.45
2020,5,10,54,76.1,1.33
2020,5,10,55,176,5.53
2020,5,10,56,114,1.88
2020,5,11,1,207,5.98
2020,5,11,2,51.9,.234
2020,5,11,4,156,4.83
2020,5,11,5,134,2.72
2020,5,11,6,176,4.77
2020,5,11,8,344,7.43
2020,5,11,9,947,15.2
2020,5,11,10,674,18.7
2020,5,11,11,905,24.7
2020,5,11,12,191,2.72
2020,5,11,13,306,5.51
2020,5,11,15,44,.111
2020,5,11,16,127,1.24
2020,5,11,17,624,17.2
2020,5,11,18,373,9.08
2020,5,11,19,392,12.1
2020,5,11,20,246,8.71
2020,5,11,21,150,4.28
2020,5,11,22,686,6.56
2020,5,11,23,109,2.73
2020,5,11,24,554,16.5
2020,5,11,25,1138,19.4
2020,5,11,26,476,5.05
2020,5,11,27,209,11.6
2020,5,11,28,325,8.63
2020,5,11,29,163,2.91
2020,5,11,30,42.9,.0401
2020,5,11,31,443,18.1
2020,5,11,32,200,2.43
2020,5,11,33,232,6.01
2020,5,11,34,1576,18.8
2020,5,11,35,242,7.08
2020,5,11,36,1759,13.2
2020,5,11,37,144,4.36
2020,5,11,38,199,5.49
2020,5,11,39,212,5.27
2020,5,11,40,117,2.05
2020,5,11,41,77.9,1.78
2020,5,11,42,473,8.44
2020,5,11,44,1081,24.2
2020,5,11,45,151,2.87
2020,5,11,46,409,15.3
2020,5,11,47,226,4.48
2020,5,11,48,141,3.87
2020,5,11,49,199,4.63
2020,5,11,50,148,.549
2020,5,11,51,294,9.33
2020,5,11,53,239,3.99
2020,5,11,54,76.4,1.16
2020,5,11,55,179,5.35
2020,5,11,56,116,1.8
2020,5,12,1,213,5.91
2020,5,12,2,52.4,.273
2020,5,12,4,161,4.77
2020,5,12,5,138,3.02
2020,5,12,6,180,4.45
2020,5,12,8,349,7.06
2020,5,12,9,963,14.9
2020,5,12,10,692,20.1
2020,5,12,11,919,23.5
2020,5,12,12,195,2.98
2020,5,12,13,314,5.97
2020,5,12,15,44.1,.0908
2020,5,12,16,128,1.33
2020,5,12,17,656,19.5
2020,5,12,18,381,9.02
2020,5,12,19,409,12.7
2020,5,12,20,252,8.46
2020,5,12,21,157,3.78
2020,5,12,22,691,6.29
2020,5,12,23,110,2.67
2020,5,12,24,565,16.4
2020,5,12,25,1151,18.8
2020,5,12,26,480,5.09
2020,5,12,27,222,11.8
2020,5,12,28,333,8.16
2020,5,12,29,165,2.8
2020,5,12,30,43.1,.0668
2020,5,12,31,451,16.9
2020,5,12,32,205,3
2020,5,12,33,238,6.34
2020,5,12,34,1585,16.3
2020,5,12,35,249,7.32
2020,5,12,36,1767,12.5
2020,5,12,37,147,4.25
2020,5,12,38,206,5.72
2020,5,12,39,216,5.24
2020,5,12,40,120,2.18
2020,5,12,41,79.6,1.76
2020,5,12,42,480,8.3
2020,5,12,44,1096,22.7
2020,5,12,45,154,3.01
2020,5,12,46,414,15.2
2020,5,12,47,231,4.65
2020,5,12,48,146,3.97
2020,5,12,49,201,4.48
2020,5,12,50,149,.458
2020,5,12,51,302,9.28
2020,5,12,53,241,4.03
2020,5,12,54,76.9,1.08
2020,5,12,55,182,5.03
2020,5,12,56,117,1.75
2020,5,13,1,218,5.85
2020,5,13,2,52.4,.254
2020,5,13,4,167,4.85
2020,5,13,5,140,2.96
2020,5,13,6,185,4.49
2020,5,13,8,355,6.75
2020,5,13,9,978,15.5
2020,5,13,10,714,17.2
2020,5,13,11,933,22.7
2020,5,13,12,197,2.93
2020,5,13,13,319,5.57
2020,5,13,15,44.3,.111
2020,5,13,16,130,1.33
2020,5,13,17,670,18.8
2020,5,13,18,387,7.97
2020,5,13,19,421,13.1
2020,5,13,20,259,8.14
2020,5,13,21,159,3.7
2020,5,13,22,704,6.93
2020,5,13,23,113,2.77
2020,5,13,24,578,15.7
2020,5,13,25,1168,17.6
2020,5,13,26,484,4.62
2020,5,13,27,229,11
2020,5,13,28,339,8
2020,5,13,29,169,2.8
2020,5,13,30,43.2,.0802
2020,5,13,31,469,17
2020,5,13,32,210,3.42
2020,5,13,33,243,5.86
2020,5,13,34,1594,15.6
2020,5,13,35,256,7.32
2020,5,13,36,1778,12.1
2020,5,13,37,151,4.18
2020,5,13,38,216,6.07
2020,5,13,39,220,5.07
2020,5,13,40,123,2.35
2020,5,13,41,81,1.69
2020,5,13,42,486,8.04
2020,5,13,44,1117,22
2020,5,13,45,156,3.04
2020,5,13,46,422,15.4
2020,5,13,47,238,5.28
2020,5,13,48,151,4.13
2020,5,13,49,207,4.54
2020,5,13,50,149,.481
2020,5,13,51,313,10.9
2020,5,13,53,243,3.04
2020,5,13,54,78.4,1.02
2020,5,13,55,187,4.91
2020,5,13,56,119,1.41
2020,5,14,1,226,5.99
2020,5,14,2,52.9,.273
2020,5,14,4,174,5.36
2020,5,14,5,145,3.18
2020,5,14,6,190,4.51
2020,5,14,8,361,6.32
2020,5,14,9,995,14.7
2020,5,14,10,742,18.8
2020,5,14,11,954,21.9
2020,5,14,12,201,2.91
2020,5,14,13,324,5.24
2020,5,14,15,44.3,.0807
2020,5,14,16,132,1.39
2020,5,14,17,695,19.5
2020,5,14,18,396,7.82
2020,5,14,19,433,11.8
2020,5,14,20,263,7
2020,5,14,21,166,3.91
2020,5,14,22,722,8.7
2020,5,14,23,116,2.5
2020,5,14,24,596,15.5
2020,5,14,25,1192,17.5
2020,5,14,26,496,5.5
2020,5,14,27,238,10.3
2020,5,14,28,352,8.63
2020,5,14,29,171,2.52
2020,5,14,30,43.2,.0802
2020,5,14,31,487,16.4
2020,5,14,32,214,3.46
2020,5,14,33,249,5.66
2020,5,14,34,1607,14.6
2020,5,14,35,262,6.89
2020,5,14,36,1790,11.2
2020,5,14,37,158,4.31
2020,5,14,38,225,6.39
2020,5,14,39,226,5.17
2020,5,14,40,125,2.28
2020,5,14,41,82.5,1.66
2020,5,14,42,493,7.82
2020,5,14,44,1134,20
2020,5,14,45,159,2.91
2020,5,14,46,429,14.3
2020,5,14,47,243,5.19
2020,5,14,48,156,4.18
2020,5,14,49,211,4.62
2020,5,14,50,149,.366
2020,5,14,51,326,10.4
2020,5,14,53,248,3.14
2020,5,14,54,80.1,1.09
2020,5,14,55,194,5.07
2020,5,14,56,121,1.63
2020,5,15,1,232,5.79
2020,5,15,2,53,.234
2020,5,15,4,181,5.19
2020,5,15,5,148,3.39
2020,5,15,6,195,4.48
2020,5,15,8,368,6.17
2020,5,15,9,1012,14.7
2020,5,15,10,757,18.9
2020,5,15,11,974,19.7
2020,5,15,12,205,3.29
2020,5,15,13,332,5.59
2020,5,15,15,44.4,.0908
2020,5,15,16,134,1.47
2020,5,15,17,714,19
2020,5,15,18,405,7.77
2020,5,15,19,445,11.7
2020,5,15,20,275,6.15
2020,5,15,21,170,4.09
2020,5,15,22,729,9.14
2020,5,15,23,119,2.43
2020,5,15,24,614,15.4
2020,5,15,25,1210,16.8
2020,5,15,26,500,5.24
2020,5,15,27,252,10.5
2020,5,15,28,363,8.21
2020,5,15,29,172,2.31
2020,5,15,30,43.6,.107
2020,5,15,31,505,14.3
2020,5,15,32,219,3.67
2020,5,15,33,255,5.43
2020,5,15,34,1620,13.6
2020,5,15,35,270,6.74
2020,5,15,36,1804,11.1
2020,5,15,37,164,4.51
2020,5,15,38,231,6.3
2020,5,15,39,231,4.81
2020,5,15,40,129,2.39
2020,5,15,41,84,1.6
2020,5,15,42,501,7.45
2020,5,15,44,1153,19.4
2020,5,15,45,163,2.89
2020,5,15,46,439,12
2020,5,15,47,248,5.52
2020,5,15,48,162,4.46
2020,5,15,49,216,4.51
2020,5,15,50,150,.321
2020,5,15,51,336,10.6
2020,5,15,53,251,3.1
2020,5,15,54,80.8,.988
2020,5,15,55,204,5.55
2020,5,15,56,124,1.78
2020,5,16,1,238,5.84
2020,5,16,2,53.6,.293
2020,5,16,4,187,5.24
2020,5,16,5,152,3.93
2020,5,16,6,200,4.38
2020,5,16,8,375,5.8
2020,5,16,9,1029,14.9
2020,5,16,10,775,18.6
2020,5,16,11,998,19
2020,5,16,12,209,3.2
2020,5,16,13,336,5.62
2020,5,16,15,44.4,.0908
2020,5,16,16,135,1.51
2020,5,16,17,731,18.8
2020,5,16,18,415,7.81
2020,5,16,19,454,12
2020,5,16,20,277,5.57
2020,5,16,21,174,4.17
2020,5,16,22,735,8.28
2020,5,16,23,123,2.55
2020,5,16,24,630,15.2
2020,5,16,25,1232,17
2020,5,16,26,505,5.27
2020,5,16,27,265,10.6
2020,5,16,28,374,8.38
2020,5,16,29,176,2.46
2020,5,16,30,43.8,.134
2020,5,16,31,528,14.7
2020,5,16,32,221,3.54
2020,5,16,33,262,5.73
2020,5,16,34,1633,12.9
2020,5,16,35,279,7.28
2020,5,16,36,1815,10.7
2020,5,16,37,172,4.93
2020,5,16,38,242,7.2
2020,5,16,39,235,4.62
2020,5,16,40,132,2.7
2020,5,16,41,85.6,1.53
2020,5,16,42,510,7.33
2020,5,16,44,1174,19.5
2020,5,16,45,168,3.14
2020,5,16,46,448,9.14
2020,5,16,47,252,5.29
2020,5,16,48,165,4.44
2020,5,16,49,220,4.3
2020,5,16,50,150,.298
2020,5,16,51,348,10.9
2020,5,16,53,254,3.2
2020,5,16,54,82,.972
2020,5,16,55,212,5.96
2020,5,16,56,128,2.17
2020,5,17,1,240,5.48
2020,5,17,2,54.1,.352
2020,5,17,4,191,5.53
2020,5,17,5,158,3.54
2020,5,17,6,203,4.45
2020,5,17,8,380,5.74
2020,5,17,9,1050,15.5
2020,5,17,10,788,17.9
2020,5,17,11,1009,17.2
2020,5,17,12,212,3.32
2020,5,17,13,339,4.96
2020,5,17,15,44.5,.0908
2020,5,17,16,135,1.51
2020,5,17,17,745,18.8
2020,5,17,18,422,8.03
2020,5,17,19,464,12.2
2020,5,17,20,277,5.01
2020,5,17,21,174,4.18
2020,5,17,22,742,8.68
2020,5,17,23,126,2.67
2020,5,17,24,644,14.7
2020,5,17,25,1248,17
2020,5,17,26,511,5.63
2020,5,17,27,278,11.2
2020,5,17,28,380,8.62
2020,5,17,29,180,2.71
2020,5,17,30,43.8,.134
2020,5,17,31,535,14.9
2020,5,17,32,225,3.78
2020,5,17,33,264,5.52
2020,5,17,34,1647,12.5
2020,5,17,35,283,7.32
2020,5,17,36,1825,10.6
2020,5,17,37,177,5.11
2020,5,17,38,249,7.67
2020,5,17,39,239,4.69
2020,5,17,40,134,2.6
2020,5,17,41,85.9,1.34
2020,5,17,42,514,6.37
2020,5,17,44,1196,18.9
2020,5,17,45,171,3.23
2020,5,17,46,451,7.59
2020,5,17,47,255,4.88
2020,5,17,48,168,4.33
2020,5,17,49,226,4.4
2020,5,17,50,151,.321
2020,5,17,51,356,10.6
2020,5,17,53,256,3.25
2020,5,17,54,83.3,1.03
2020,5,17,55,216,5.77
2020,5,17,56,130,2.27
2020,5,18,1,246,5.6
2020,5,18,2,54.5,.371
2020,5,18,4,195,5.48
2020,5,18,5,159,3.65
2020,5,18,6,207,4.49
2020,5,18,8,385,5.91
2020,5,18,9,1069,17.4
2020,5,18,10,808,19.1
2020,5,18,11,1030,17.8
2020,5,18,12,216,3.63
2020,5,18,13,345,5.63
2020,5,18,15,44.5,.0706
2020,5,18,16,137,1.55
2020,5,18,17,764,19.9
2020,5,18,18,429,7.99
2020,5,18,19,474,11.7
2020,5,18,20,290,6.27
2020,5,18,21,180,4.26
2020,5,18,22,749,9.07
2020,5,18,23,127,2.67
2020,5,18,24,660,15.1
2020,5,18,25,1263,17.8
2020,5,18,26,519,6.19
2020,5,18,27,290,11.6
2020,5,18,28,384,8.44
2020,5,18,29,183,2.79
2020,5,18,30,44,.147
2020,5,18,31,549,15.1
2020,5,18,32,229,4.21
2020,5,18,33,269,5.17
2020,5,18,34,1667,13
2020,5,18,35,291,7
2020,5,18,36,1831,10.3
2020,5,18,37,182,5.52
2020,5,18,38,253,7.74
2020,5,18,39,243,4.49
2020,5,18,40,136,2.83
2020,5,18,41,87.4,1.36
2020,5,18,42,521,6.83
2020,5,18,44,1208,18.1
2020,5,18,45,174,3.19
2020,5,18,46,455,6.67
2020,5,18,47,260,4.9
2020,5,18,48,172,4.34
2020,5,18,49,230,4.55
2020,5,18,50,151,.321
2020,5,18,51,365,10.1
2020,5,18,53,259,2.97
2020,5,18,54,83.8,1.05
2020,5,18,55,218,5.65
2020,5,18,56,132,2.39
2020,5,19,1,252,5.57
2020,5,19,2,54.5,.312
2020,5,19,4,200,5.55
2020,5,19,5,163,3.59
2020,5,19,6,213,4.64
2020,5,19,8,390,5.83
2020,5,19,9,1078,16.4
2020,5,19,10,825,19
2020,5,19,11,1053,19.2
2020,5,19,12,219,3.34
2020,5,19,13,350,5.25
2020,5,19,15,44.6,.0706
2020,5,19,16,139,1.45
2020,5,19,17,776,17.1
2020,5,19,18,437,7.91
2020,5,19,19,485,10.8
2020,5,19,20,291,5.57
2020,5,19,21,184,3.84
2020,5,19,22,756,9.36
2020,5,19,23,130,2.81
2020,5,19,24,689,17.7
2020,5,19,25,1276,17.8
2020,5,19,26,524,6.28
2020,5,19,27,302,11.5
2020,5,19,28,393,8.62
2020,5,19,29,185,2.9
2020,5,19,30,44.1,.134
2020,5,19,31,561,15.6
2020,5,19,32,233,3.98
2020,5,19,33,274,5.06
2020,5,19,34,1678,13.3
2020,5,19,35,295,6.68
2020,5,19,36,1839,10.3
2020,5,19,37,188,5.94
2020,5,19,38,262,7.93
2020,5,19,39,248,4.52
2020,5,19,40,139,2.74
2020,5,19,41,88.3,1.24
2020,5,19,42,527,6.69
2020,5,19,44,1223,18
2020,5,19,45,176,3.13
2020,5,19,46,462,6.81
2020,5,19,47,268,5.28
2020,5,19,48,176,4.3
2020,5,19,49,235,4.79
2020,5,19,50,151,.389
2020,5,19,51,376,10.6
2020,5,19,53,262,3.01
2020,5,19,54,84.5,1.08
2020,5,19,55,223,5.85
2020,5,19,56,134,2.49
2020,5,20,1,266,6.85
2020,5,20,2,55,.371
2020,5,20,4,205,5.34
2020,5,20,5,166,3.63
2020,5,20,6,218,4.67
2020,5,20,8,395,5.77
2020,5,20,9,1094,16.7
2020,5,20,10,841,18.2
2020,5,20,11,1070,19.6
2020,5,20,12,221,3.37
2020,5,20,13,359,5.78
2020,5,20,15,44.7,.0605
2020,5,20,16,140,1.45
2020,5,20,17,795,17.9
2020,5,20,18,445,8.36
2020,5,20,19,503,11.7
2020,5,20,20,297,5.44
2020,5,20,21,187,3.95
2020,5,20,22,762,8.33
2020,5,20,23,135,3.23
2020,5,20,24,702,17.8
2020,5,20,25,1291,17.6
2020,5,20,26,531,6.7
2020,5,20,27,313,12.1
2020,5,20,28,402,9.01
2020,5,20,29,188,2.66
2020,5,20,30,44.7,.214
2020,5,20,31,575,15.1
2020,5,20,32,237,3.8
2020,5,20,33,284,5.98
2020,5,20,34,1693,14.2
2020,5,20,35,302,6.64
2020,5,20,36,1847,9.85
2020,5,20,37,193,5.95
2020,5,20,38,275,8.4
2020,5,20,39,252,4.53
2020,5,20,40,140,2.45
2020,5,20,41,90.1,1.3
2020,5,20,42,532,6.65
2020,5,20,44,1261,20.5
2020,5,20,45,178,3.18
2020,5,20,46,472,7.19
2020,5,20,47,271,4.75
2020,5,20,48,181,4.21
2020,5,20,49,241,4.87
2020,5,20,50,151,.343
2020,5,20,51,385,10.3
2020,5,20,53,264,3.04
2020,5,20,54,87.4,1.29
2020,5,20,55,233,6.55
2020,5,20,56,136,2.44
2020,5,21,1,274,6.74
2020,5,21,2,55,.293
2020,5,21,4,210,5.18
2020,5,21,5,181,5.17
2020,5,21,6,224,4.9
2020,5,21,8,402,5.82
2020,5,21,9,1100,15
2020,5,21,10,861,17.1
2020,5,21,11,1104,21.3
2020,5,21,12,227,3.63
2020,5,21,13,367,6.12
2020,5,21,15,45,.101
2020,5,21,16,142,1.45
2020,5,21,17,813,16.8
2020,5,21,18,456,8.59
2020,5,21,19,513,11.3
2020,5,21,20,301,5.41
2020,5,21,21,190,3.45
2020,5,21,22,788,9.44
2020,5,21,23,140,3.32
2020,5,21,24,722,18
2020,5,21,25,1307,16.4
2020,5,21,26,535,5.69
2020,5,21,27,323,12.1
2020,5,21,28,411,8.35
2020,5,21,29,190,2.72
2020,5,21,30,44.8,.227
2020,5,21,31,591,14.9
2020,5,21,32,240,3.71
2020,5,21,33,289,5.81
2020,5,21,34,1705,14.1
2020,5,21,35,309,6.6
2020,5,21,36,1857,9.64
2020,5,21,37,200,5.91
2020,5,21,38,292,9.69
2020,5,21,39,258,4.65
2020,5,21,40,144,2.59
2020,5,21,41,90.5,1.14
2020,5,21,42,541,6.8
2020,5,21,44,1281,21
2020,5,21,45,182,3.3
2020,5,21,46,472,6.22
2020,5,21,47,278,4.98
2020,5,21,48,184,4.08
2020,5,21,49,246,4.97
2020,5,21,50,152,.412
2020,5,21,51,400,10.6
2020,5,21,53,266,2.66
2020,5,21,54,89.4,1.34
2020,5,21,55,240,6.59
2020,5,21,56,138,2.47
2020,5,22,1,279,6.69
2020,5,22,2,55.2,.312
2020,5,22,4,214,4.79
2020,5,22,5,186,5.44
2020,5,22,6,230,4.98
2020,5,22,8,407,5.58
2020,5,22,9,1112,14.2
2020,5,22,10,876,17
2020,5,22,11,1118,20.7
2020,5,22,12,230,3.53
2020,5,22,13,374,6.04
2020,5,22,15,44.6,.0404
2020,5,22,16,145,1.65
2020,5,22,17,834,17.1
2020,5,22,18,463,8.24
2020,5,22,19,523,11.1
2020,5,22,20,311,5.21
2020,5,22,21,194,3.55
2020,5,22,22,797,9.66
2020,5,22,23,145,3.67
2020,5,22,24,737,17.6
2020,5,22,25,1319,15.5
2020,5,22,26,539,5.55
2020,5,22,27,337,12.1
2020,5,22,28,424,8.75
2020,5,22,29,192,2.86
2020,5,22,30,44.8,.174
2020,5,22,31,603,14
2020,5,22,32,245,3.7
2020,5,22,33,295,5.78
2020,5,22,34,1719,14.2
2020,5,22,35,316,6.56
2020,5,22,36,1866,8.84
2020,5,22,37,207,6.09
2020,5,22,38,304,10.4
