year,month,day_endofweek,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
2020,1,10,-0.0458,-0.0566,-0.0598,-0.0877,-0.103,0.00995,0.0587,0.00785,0.00203,-0.0596,-0.0745,-0.0789,-0.0893
2020,1,17,0.117,0.13,0.0879,0.153,0.15,0.116,0.0723,0.0981,0.101,0.107,0.125,0.116,0.222
2020,1,24,-0.0907,-0.0947,-0.0727,-0.146,-0.0821,-0.0103,-0.0522,-0.0551,-0.0554,-0.0937,-0.108,-0.105,-0.164
2020,1,31,0.0199,0.0215,0.0447,0.0808,0.0355,-0.115,-0.0787,-0.0508,-0.0476,0.046,0.0573,0.067,0.0318
2020,2,7,-0.0937,-0.116,-0.0205,-0.14,-0.0882,-0.11,-0.0408,-0.0832,-0.0881,-0.102,-0.102,-0.0967,-0.13
2020,2,14,0.191,0.246,0.176,0.147,0.178,0.0603,0.148,0.144,0.143,0.21,0.212,0.209,0.236
2020,2,21,0.0248,0.0425,-0.0334,-0.0126,0.0334,-0.185,-0.0789,-0.00206,0.00675,0.0426,0.0379,0.0322,0.0585
2020,2,28,0.0361,0.0408,0.073,0.0623,0.0419,-0.0851,-0.0664,-0.0394,-0.0363,0.00938,0.0718,0.0642,0.287
2020,3,6,-0.00582,-0.0041,-0.0463,-0.0751,-0.0184,0.0641,0.0974,0.0247,0.0163,-0.0241,-0.0217,-0.0259,0.0101
2020,3,13,-0.0279,-0.0205,0.000623,-0.0538,-0.045,-0.019,0.0184,-0.0335,-0.0395,-0.0378,-0.0287,-0.0208,-0.0502
2020,3,20,0.0456,-0.0689,-0.0276,0.0596,-0.0223,-0.0803,0.0276,0.0599,0.0636,0.0278,0.0344,0.0398,0.0211
2020,3,27,-0.0725,-0.23,-0.142,-0.0645,-0.155,-0.406,-0.192,-0.0909,-0.0793,-0.129,-0.0696,-0.0391,-0.0861
2020,4,3,-0.197,-0.326,-0.283,-0.173,-0.252,-0.563,-0.351,-0.251,-0.239,-0.249,-0.176,-0.148,-0.139
2020,4,10,-0.279,-0.38,-0.293,-0.223,-0.359,-0.579,-0.414,-0.347,-0.339,-0.321,-0.248,-0.225,-0.186
2020,4,17,-0.327,-0.386,-0.325,-0.292,-0.389,-0.54,-0.377,-0.342,-0.338,-0.363,-0.324,-0.314,-0.277
2020,4,24,-0.361,-0.45,-0.421,-0.242,-0.45,-0.542,-0.475,-0.423,-0.417,-0.425,-0.336,-0.307,-0.264
2020,5,1,-0.336,-0.444,-0.431,-0.305,-0.382,-0.467,-0.335,-0.31,-0.307,-0.365,-0.359,-0.365,-0.306
2020,5,8,-0.331,-0.415,-0.395,-0.341,-0.365,-0.527,-0.291,-0.267,-0.264,-0.372,-0.373,-0.394,-0.25
2020,5,15,-0.334,-0.455,-0.433,-0.299,-0.412,-0.529,-0.384,-0.298,-0.288,-0.383,-0.361,-0.371,-0.237
2020,5,22,-0.263,-0.36,-0.399,-0.28,-0.284,-0.436,-0.186,-0.203,-0.205,-0.279,-0.307,-0.337,-0.205
2020,5,29,-0.293,-0.373,-0.308,-0.404,-0.348,-0.356,-0.146,-0.191,-0.196,-0.312,-0.352,-0.362,-0.397
2020,6,5,-0.127,-0.207,-0.14,-0.18,-0.149,-0.2,0.0746,-0.019,-0.0298,-0.162,-0.191,-0.218,-0.114
2020,6,12,-0.17,-0.257,-0.163,-0.235,-0.216,-0.256,-0.0411,-0.0479,-0.0487,-0.182,-0.239,-0.26,-0.268
2020,6,19,-0.135,-0.231,-0.15,-0.282,-0.229,-0.113,0.0349,0.0281,0.0273,-0.134,-0.224,-0.257,-0.281
2020,6,26,0.0703,-0.0232,-0.079,-0.0895,-0.0129,0.361,0.456,0.287,0.267,0.0766,-0.0474,-0.101,-0.0712
2020,7,3,-0.155,-0.297,-0.233,-0.181,-0.198,-0.378,-0.208,-0.0981,-0.0855,-0.168,-0.19,-0.229,-0.0219
2020,7,10,-0.225,-0.359,-0.34,-0.348,-0.233,-0.251,-0.026,-0.0187,-0.0179,-0.254,-0.339,-0.393,-0.25
2020,7,17,-0.154,-0.217,-0.221,-0.222,-0.137,-0.219,-0.0574,-0.0215,-0.0173,-0.163,-0.228,-0.269,-0.168
2020,7,24,-0.164,-0.147,-0.204,-0.237,-0.0695,-0.341,-0.113,-0.055,-0.0484,-0.137,-0.232,-0.276,-0.232
2020,7,31,-0.139,-0.233,-0.277,-0.255,-0.0382,-0.279,-0.0422,0.0116,0.0178,-0.107,-0.226,-0.28,-0.228
2020,8,7,-0.0157,-0.0972,-0.0562,-0.158,-0.031,-0.215,0.0795,0.257,0.277,-0.0202,-0.169,-0.231,-0.211
2020,8,14,-0.243,-0.339,-0.316,-0.274,-0.214,-0.416,-0.242,-0.119,-0.105,-0.241,-0.315,-0.349,-0.311
2020,8,21,-0.143,-0.118,-0.147,-0.268,-0.0772,-0.347,-0.0726,0.028,0.0395,-0.109,-0.245,-0.303,-0.279
2020,8,28,-0.124,-0.0306,-0.153,-0.224,-0.0892,-0.303,-0.121,0.0439,0.0628,-0.106,-0.218,-0.27,-0.219
2020,9,4,-0.136,-0.184,-0.195,-0.274,0.0746,-0.267,-0.129,-0.0357,-0.025,-0.0912,-0.196,-0.254,-0.14
2020,9,11,-0.214,-0.227,-0.198,-0.328,-0.222,-0.328,-0.131,-0.0451,-0.0352,-0.225,-0.307,-0.333,-0.378
2020,9,18,-0.0312,-0.0482,-0.0493,-0.138,-0.0753,-0.186,-0.0213,0.11,0.125,-0.0191,-0.108,-0.152,-0.0946
2020,9,25,-0.204,-0.206,-0.23,-0.289,-0.181,-0.27,-0.186,-0.0672,-0.0536,-0.24,-0.283,-0.318,-0.191
2020,10,2,-0.0911,-0.0904,-0.105,-0.197,-0.0557,-0.158,0.0326,0.0916,0.0983,-0.0998,-0.193,-0.233,-0.218
2020,10,9,-0.114,-0.131,-0.153,-0.157,-0.0569,-0.252,-0.106,0.0156,0.0295,-0.126,-0.187,-0.218,-0.171
2020,10,16,-0.0718,0.0226,0.00478,-0.194,-0.0338,-0.232,-0.0352,0.0897,0.104,-0.0674,-0.159,-0.203,-0.154
2020,10,23,-0.0758,-0.0868,-0.0868,-0.124,-0.111,-0.154,-0.0883,0.136,0.161,-0.103,-0.188,-0.217,-0.249
2020,10,30,-0.142,-0.0993,-0.192,-0.278,-0.0548,-0.273,-0.0985,-0.0181,-0.00885,-0.0895,-0.211,-0.264,-0.229
2020,11,6,-0.139,-0.143,-0.171,-0.258,-0.0238,-0.281,-0.138,-0.000982,0.0147,-0.102,-0.218,-0.272,-0.216
2020,11,13,-0.188,-0.191,-0.192,-0.246,-0.13,-0.358,-0.2,-0.0793,-0.0655,-0.144,-0.245,-0.285,-0.289
2020,11,20,-0.192,-0.134,-0.282,-0.297,-0.185,-0.373,-0.23,-0.0671,-0.0485,-0.14,-0.26,-0.324,-0.214
2020,11,27,-0.296,-0.314,-0.249,-0.343,-0.184,-0.378,-0.254,-0.234,-0.231,-0.262,-0.333,-0.374,-0.282
2020,12,4,-0.347,-0.43,-0.461,-0.33,-0.336,-0.457,-0.361,-0.271,-0.261,-0.36,-0.387,-0.421,-0.266
2020,12,11,-0.144,-0.114,-0.174,-0.202,-0.106,-0.318,-0.204,-0.0505,-0.033,-0.0858,-0.196,-0.253,-0.166
2020,12,18,-0.17,-0.161,-0.241,-0.173,-0.0715,-0.384,-0.31,-0.158,-0.141,-0.132,-0.181,-0.226,-0.046
2020,12,25,-0.15,-0.0961,-0.109,-0.145,-0.116,-0.407,-0.304,-0.138,-0.119,-0.14,-0.158,-0.172,-0.123
2021,1,1,-0.442,-0.555,-0.493,-0.499,-0.453,-0.455,-0.346,-0.347,-0.347,-0.414,-0.492,-0.529,-0.486
2021,1,8,-0.17,-0.21,-0.317,-0.284,-0.135,-0.093,-0.0234,-0.0274,-0.0279,-0.114,-0.245,-0.307,-0.235
2021,1,15,-0.0428,-0.0455,-0.11,-0.12,0.0423,-0.101,-0.044,0.0612,0.0732,0.0309,-0.0975,-0.152,-0.13
2021,1,22,-0.113,-0.0394,-0.199,-0.194,-0.0552,-0.26,-0.0789,-0.0302,-0.0246,-0.0137,-0.163,-0.237,-0.139
2021,1,29,0.0133,0.184,0.102,-0.0802,0.0511,-0.233,-0.00265,0.0591,0.0662,0.0789,-0.016,-0.0606,-0.0136
2021,2,5,-0.161,-0.0534,-0.204,-0.231,-0.115,-0.313,-0.132,-0.118,-0.117,-0.104,-0.187,-0.219,-0.223
2021,2,12,-0.0067,0.0941,-0.054,-0.0478,-0.0401,-0.209,-0.0845,0.038,0.0521,0.0144,-0.0325,-0.0387,-0.125
2021,2,19,-0.00908,0.165,-0.0527,-0.137,0.00456,-0.215,0.00377,0.084,0.0932,0.0335,-0.0616,-0.109,-0.0412
2021,2,26,0.074,0.144,-0.0306,-0.00565,0.0795,-0.0221,0.193,0.0997,0.0891,0.0882,0.0597,0.0293,0.16
2021,3,5,0.0608,0.0506,-0.0573,0.00036,0.0654,-0.0871,0.221,0.12,0.108,0.0763,0.0271,-0.0242,0.193
2021,3,12,0.147,0.19,0.018,-0.00377,0.179,0.115,0.452,0.282,0.263,0.187,0.0733,0.0211,0.0688
2021,3,19,-0.0192,0.0427,-0.0902,-0.166,-0.0221,0.0683,0.335,0.134,0.111,0.00226,-0.103,-0.148,-0.128
2021,3,26,0.219,0.239,0.19,-0.00899,0.124,0.286,0.745,0.467,0.436,0.21,0.0834,0.0373,0.00755
2021,4,2,0.0878,0.0944,0.103,-0.137,0.0565,0.202,0.543,0.314,0.287,0.0817,-0.035,-0.0837,-0.0684
2021,4,9,0.0552,-0.0376,0.00246,-0.161,-0.0686,0.101,0.419,0.282,0.266,0.0393,-0.0668,-0.119,-0.0536
2021,4,16,0.207,0.206,0.144,-0.0296,0.0439,0.27,0.721,0.503,0.478,0.202,0.0478,-0.00264,-0.0784
2021,4,23,0.201,0.249,0.136,-0.0964,0.187,0.259,0.66,0.474,0.453,0.205,0.0472,-0.0372,0.11
2021,4,30,0.206,0.142,0.175,-0.00986,0.251,0.166,0.479,0.377,0.365,0.184,0.108,0.0612,0.177
2021,5,7,0.22,0.343,0.278,0.0171,0.345,0.216,0.33,0.309,0.306,0.245,0.171,0.137,0.164
2021,5,14,0.34,0.411,0.173,0.0351,0.357,0.383,0.819,0.619,0.596,0.387,0.187,0.0891,0.218
2021,5,21,0.0506,0.0619,-0.0396,-0.165,0.0436,0.208,0.454,0.26,0.238,0.046,-0.0641,-0.123,-0.0173
2021,5,28,0.176,0.229,0.157,-0.00146,0.254,0.231,0.535,0.341,0.318,0.217,0.0883,0.0361,0.0437
2021,6,4,0.173,0.23,0.174,-0.0952,0.22,0.297,0.659,0.395,0.365,0.198,0.0427,-0.027,0.027
2021,6,11,0.255,0.398,0.328,-0.0453,0.256,0.297,0.669,0.459,0.435,0.286,0.139,0.082,0.0719
2021,6,18,0.0934,0.0776,0.105,-0.188,0.127,0.143,0.423,0.303,0.289,0.143,-0.022,-0.0871,-0.0902
2021,6,25,0.0629,0.0844,0.13,-0.093,0.0583,0.06,0.332,0.207,0.192,0.071,-0.0171,-0.0494,-0.0686
2021,7,2,0.0659,0.202,0.0638,-0.201,0.224,0.103,0.331,0.202,0.188,0.0756,-0.0112,-0.0508,-0.0164
2021,7,9,-0.056,0.00762,-0.078,-0.252,0.0165,-0.00376,0.204,0.0683,0.0528,-0.0469,-0.121,-0.15,-0.157
2021,7,16,0.186,0.301,0.251,-0.134,0.215,0.489,0.686,0.388,0.354,0.224,0.0784,0.0237,0.000187
2021,7,23,0.0603,0.0799,0.112,-0.132,0.0435,0.0951,0.375,0.206,0.187,0.104,-0.021,-0.059,-0.139
2021,7,30,0.0673,0.182,0.0896,-0.13,0.118,0.102,0.356,0.168,0.147,0.166,0.0125,-0.0362,-0.121
2021,8,6,0.13,0.155,0.0883,-0.103,0.143,0.224,0.608,0.322,0.289,0.165,0.0248,-0.0258,-0.0603
2021,8,13,0.0203,0.175,0.0845,-0.194,0.0228,0.0928,0.315,0.17,0.153,0.0602,-0.0593,-0.0929,-0.189
2021,8,20,0.0649,0.0984,0.0819,-0.129,0.112,0.271,0.448,0.231,0.207,0.0844,-0.0265,-0.0673,-0.0908
