year,month,day,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2020,2,18,38,.0251,.0197,.0303,.0213
2020,2,18,39,-.0000126,.,.0263,.0405
2020,2,18,40,-.00728,-.00699,.,-.00417
2020,2,18,41,.0139,-.000166,.00415,.031
2020,2,18,42,.00496,.0196,-.0044,.0116
2020,2,18,43,.0169,.0136,.0133,.0266
2020,2,18,44,.0116,-.00877,.0301,.0103
2020,2,18,45,-.00259,.,.,.
2020,2,18,46,.0154,.,.0234,.0121
2020,2,18,47,.0235,-.00501,.037,.00945
2020,2,18,48,-.0589,.,.,.
2020,2,18,49,.0323,-.00852,.0467,.
2020,2,18,50,.0196,.00639,.0257,.0221
2020,2,18,51,.,.,.,.
2020,2,18,52,.00668,.0267,-.00489,.0054
2020,2,18,53,.00929,.0091,.0109,.00624
2020,2,19,1,.0283,-.0323,.0387,.0249
2020,2,19,2,.0116,.0222,.00813,.0145
2020,2,19,3,.0146,.0232,.0069,.0214
2020,2,19,4,.0177,.,.0266,.0152
2020,2,19,5,.0229,.0018,.0278,.0327
2020,2,19,6,.0205,-.0383,.0334,.0272
2020,2,19,7,.0203,.0162,.0259,.0152
2020,2,19,8,.00852,.,.00871,.0204
2020,2,19,9,.0289,-.0253,.0398,.0166
2020,2,19,10,.0287,.00664,.0403,.028
2020,2,19,11,.0137,.0174,.0151,.00203
2020,2,19,12,.0136,-.00475,.0126,.0168
2020,2,19,13,.0142,.,.,.0119
2020,2,19,14,.0228,.0402,.,.0186
2020,2,19,15,.0183,.0108,.,.0185
2020,2,19,16,.0121,-.00529,.,.00995
2020,2,19,17,.0117,.00206,.0167,.0129
2020,2,19,18,.0176,.00432,.0214,.0225
2020,2,19,19,.0101,.,.0152,.
2020,2,19,20,.0139,.00781,.0192,.0121
2020,2,19,21,.0293,-.0127,.0184,.0417
2020,2,19,22,.0101,-.00311,.,.
2020,2,19,23,.,.,.,.
2020,2,19,24,.0105,.,.0136,.0184
2020,2,19,25,.0103,-.021,.01,.02
2020,2,19,26,.0061,.00511,-.000462,.
2020,2,19,27,.0127,.,.0186,.0226
2020,2,19,28,.0107,.,.,.0161
2020,2,19,29,.0192,.0305,.0125,.024
2020,2,19,30,.023,.0175,.0145,.045
2020,2,19,31,.00961,.00832,.0102,.0104
2020,2,19,32,.0165,.,.0393,.00961
2020,2,19,33,.0201,.000164,.0279,.0261
2020,2,19,34,.0186,-.0438,.,.0277
2020,2,19,35,.0255,.00267,.03,.0263
2020,2,19,36,.0133,-.0094,.0161,.0235
2020,2,19,37,.00278,.,.0116,.00202
2020,2,19,38,.0255,.0193,.0313,.0216
2020,2,19,39,-.00279,.,.0269,.0408
2020,2,19,40,-.00691,-.00703,.,-.00434
2020,2,19,41,.0145,.00042,.00457,.032
2020,2,19,42,.00516,.0194,-.00416,.0119
2020,2,19,43,.0172,.0139,.0138,.0265
2020,2,19,44,.0121,-.0102,.0311,.0132
2020,2,19,45,-.00258,.,.,.
2020,2,19,46,.0155,.,.023,.0131
2020,2,19,47,.0233,-.00419,.0365,.00922
2020,2,19,48,-.0586,.,.,.
2020,2,19,49,.0332,-.00911,.048,.
2020,2,19,50,.0199,.00439,.0265,.024
2020,2,19,51,.,.,.,.
2020,2,19,52,.0085,.0311,-.00436,.00656
2020,2,19,53,.00969,.00904,.0119,.00596
2020,2,20,1,.0288,-.0332,.0392,.026
2020,2,20,2,.0118,.0228,.00805,.015
2020,2,20,3,.0153,.0234,.00786,.0218
2020,2,20,4,.0179,.,.0272,.0149
2020,2,20,5,.0233,.00202,.0283,.0332
2020,2,20,6,.021,-.0379,.0336,.0282
2020,2,20,7,.0206,.016,.0273,.0141
2020,2,20,8,.00866,.,.00891,.0212
2020,2,20,9,.029,-.0246,.0393,.0176
2020,2,20,10,.0298,.0067,.0417,.0292
2020,2,20,11,.0135,.0179,.0144,.00214
2020,2,20,12,.0141,-.00773,.0134,.0174
2020,2,20,13,.0139,.,.,.0115
2020,2,20,14,.023,.0402,.,.0189
2020,2,20,15,.0192,.0111,.,.0197
2020,2,20,16,.0127,-.00735,.,.0118
2020,2,20,17,.0121,.00155,.0178,.0131
2020,2,20,18,.018,.00423,.0219,.0233
2020,2,20,19,.01,.,.0127,.
2020,2,20,20,.0144,.00784,.02,.0124
2020,2,20,21,.0306,-.012,.0201,.0426
2020,2,20,22,.0112,-.00437,.,.
2020,2,20,23,.,.,.,.
2020,2,20,24,.0108,.,.014,.0195
2020,2,20,25,.0104,-.0229,.01,.0207
2020,2,20,26,.0057,.00353,-.000316,.
2020,2,20,27,.0127,.,.019,.0224
2020,2,20,28,.01,.,.,.0151
2020,2,20,29,.0196,.0302,.0121,.0254
2020,2,20,30,.0234,.0182,.015,.0447
2020,2,20,31,.0101,.00777,.0112,.0115
2020,2,20,32,.017,.,.041,.00962
2020,2,20,33,.0203,.00125,.0272,.0275
2020,2,20,34,.0189,-.0429,.,.027
2020,2,20,35,.0271,.00245,.0327,.0267
2020,2,20,36,.0135,-.0112,.0167,.0243
2020,2,20,37,.00331,.,.0116,.00322
2020,2,20,38,.0259,.0186,.0322,.0221
2020,2,20,39,-.00507,.,.0275,.0413
2020,2,20,40,-.0067,-.00751,.,-.00452
2020,2,20,41,.0152,.000711,.00508,.033
2020,2,20,42,.0054,.0193,-.00387,.0123
2020,2,20,43,.0174,.0141,.0143,.0265
2020,2,20,44,.0123,-.0117,.0317,.0159
2020,2,20,45,-.00255,.,.,.
2020,2,20,46,.0156,.,.0226,.014
2020,2,20,47,.023,-.00385,.0361,.00893
2020,2,20,48,-.0584,.,.,.
2020,2,20,49,.0341,-.00986,.0492,.
2020,2,20,50,.0199,.00208,.0273,.0256
2020,2,20,51,.,.,.,.
2020,2,20,52,.0103,.0354,-.00378,.0078
2020,2,20,53,.00996,.00866,.0129,.00547
2020,2,21,1,.0294,-.0341,.0397,.0271
2020,2,21,2,.0119,.0232,.00805,.0154
2020,2,21,3,.016,.0235,.00896,.0224
2020,2,21,4,.0182,.,.0278,.0147
2020,2,21,5,.0237,.00221,.0287,.0338
2020,2,21,6,.0214,-.0375,.0338,.0289
2020,2,21,7,.0209,.0158,.0289,.013
2020,2,21,8,.00889,.,.00927,.022
2020,2,21,9,.0292,-.0244,.039,.0186
2020,2,21,10,.0308,.00661,.0431,.0306
2020,2,21,11,.0132,.018,.0137,.00202
2020,2,21,12,.0147,-.0104,.0143,.018
2020,2,21,13,.0134,.,.,.0109
2020,2,21,14,.0232,.0403,.,.019
2020,2,21,15,.0201,.0114,.,.0209
2020,2,21,16,.0133,-.0093,.,.0136
2020,2,21,17,.0126,.00118,.0189,.0136
2020,2,21,18,.0184,.00399,.0224,.024
2020,2,21,19,.00984,.,.0104,.
2020,2,21,20,.0149,.00823,.0208,.0129
2020,2,21,21,.0318,-.0111,.0216,.0434
2020,2,21,22,.0126,-.00526,.,.
2020,2,21,23,.,.,.,.
2020,2,21,24,.0111,.,.0143,.0206
2020,2,21,25,.0104,-.0245,.00988,.0213
2020,2,21,26,.00526,.00191,-.0000995,.
2020,2,21,27,.0128,.,.0194,.0223
2020,2,21,28,.00937,.,.,.0144
2020,2,21,29,.0201,.0299,.0118,.0267
2020,2,21,30,.0236,.0187,.0154,.0442
2020,2,21,31,.0106,.00718,.0122,.0126
2020,2,21,32,.0177,.,.0428,.00968
2020,2,21,33,.0205,.00207,.0265,.0291
2020,2,21,34,.0191,-.0421,.,.0264
2020,2,21,35,.0283,.00167,.0348,.0269
2020,2,21,36,.0137,-.0128,.0174,.0249
2020,2,21,37,.00391,.,.0115,.0045
2020,2,21,38,.0262,.0175,.0329,.0228
2020,2,21,39,-.00668,.,.0282,.042
2020,2,21,40,-.00673,-.00853,.,-.0047
2020,2,21,41,.0159,.000721,.00567,.0339
2020,2,21,42,.00572,.0194,-.00352,.0126
2020,2,21,43,.0176,.0142,.0145,.0266
2020,2,21,44,.0122,-.0134,.0319,.0182
2020,2,21,45,-.0025,.,.,.
2020,2,21,46,.0157,.,.0222,.0147
2020,2,21,47,.0226,-.00421,.0357,.00857
2020,2,21,48,-.0583,.,.,.
2020,2,21,49,.0349,-.0108,.0504,.
2020,2,21,50,.0198,-.000525,.0279,.0266
2020,2,21,51,.,.,.,.
2020,2,21,52,.012,.0392,-.00311,.00912
2020,2,21,53,.0101,.00806,.0138,.00471
2020,2,22,1,.0299,-.0352,.0402,.0281
2020,2,22,2,.0121,.0233,.00814,.0157
2020,2,22,3,.0168,.0235,.0101,.023
2020,2,22,4,.0185,.,.0283,.0146
2020,2,22,5,.0239,.00217,.0289,.0344
2020,2,22,6,.0217,-.0371,.034,.0295
2020,2,22,7,.0213,.0155,.0306,.0119
2020,2,22,8,.00918,.,.00981,.0226
2020,2,22,9,.0294,-.0248,.0387,.0194
2020,2,22,10,.0316,.00619,.0444,.032
2020,2,22,11,.0129,.0178,.0132,.00169
2020,2,22,12,.0154,-.0126,.0152,.0187
2020,2,22,13,.0125,.,.,.00999
2020,2,22,14,.0234,.0402,.,.0189
2020,2,22,15,.0209,.0116,.,.0219
2020,2,22,16,.0139,-.0111,.,.0152
2020,2,22,17,.0132,.000817,.0199,.0142
2020,2,22,18,.0187,.00364,.0229,.0246
2020,2,22,19,.00955,.,.00829,.
2020,2,22,20,.0157,.00902,.0214,.0136
2020,2,22,21,.0329,-.0103,.0232,.0443
2020,2,22,22,.0149,-.00472,.,.
2020,2,22,23,.,.,.,.
2020,2,22,24,.0115,.,.0146,.0214
2020,2,22,25,.0104,-.0259,.00966,.022
2020,2,22,26,.00482,.000365,.000191,.
2020,2,22,27,.013,.,.0198,.0223
2020,2,22,28,.00871,.,.,.0138
2020,2,22,29,.0205,.0294,.0115,.0279
2020,2,22,30,.0236,.019,.0156,.0437
2020,2,22,31,.0111,.00662,.0133,.0135
2020,2,22,32,.0186,.,.0447,.00983
2020,2,22,33,.0207,.00267,.0259,.0311
2020,2,22,34,.0193,-.0415,.,.0261
2020,2,22,35,.029,.000321,.0364,.0269
2020,2,22,36,.0138,-.0143,.018,.0253
2020,2,22,37,.00453,.,.0115,.00585
2020,2,22,38,.0264,.0163,.0335,.0237
2020,2,22,39,-.00763,.,.0291,.0428
2020,2,22,40,-.00697,-.0101,.,-.00488
2020,2,22,41,.0165,.000544,.00632,.0347
2020,2,22,42,.00612,.0199,-.0031,.013
2020,2,22,43,.0176,.0139,.0145,.0268
2020,2,22,44,.0118,-.0153,.0316,.0201
2020,2,22,45,-.00235,.,.,.
2020,2,22,46,.0157,.,.0218,.0152
2020,2,22,47,.022,-.0056,.0353,.00816
2020,2,22,48,-.0583,.,.,.
2020,2,22,49,.0356,-.0122,.0516,.
2020,2,22,50,.0192,-.00349,.0283,.027
2020,2,22,51,.,.,.,.
2020,2,22,52,.0136,.0422,-.00233,.0105
2020,2,22,53,.01,.00729,.0145,.00376
2020,2,23,1,.0303,-.0362,.0406,.029
2020,2,23,2,.0123,.0232,.00834,.0159
2020,2,23,3,.0176,.0236,.0114,.0237
2020,2,23,4,.0189,.,.0289,.0146
2020,2,23,5,.0241,.00204,.029,.035
2020,2,23,6,.022,-.0367,.0342,.0299
2020,2,23,7,.0217,.0152,.0324,.0107
2020,2,23,8,.00957,.,.0105,.0232
2020,2,23,9,.0295,-.0261,.0386,.0201
2020,2,23,10,.0324,.00546,.0456,.0336
2020,2,23,11,.0125,.0175,.0128,.00121
2020,2,23,12,.0161,-.0145,.016,.0195
2020,2,23,13,.0115,.,.,.00885
2020,2,23,14,.0236,.0401,.,.0187
2020,2,23,15,.0217,.0117,.,.0228
2020,2,23,16,.0145,-.0125,.,.0167
2020,2,23,17,.0137,.000568,.0208,.0151
2020,2,23,18,.0189,.00317,.0232,.0251
2020,2,23,19,.00918,.,.00654,.
2020,2,23,20,.0165,.0102,.022,.0145
2020,2,23,21,.034,-.00946,.0246,.0449
2020,2,23,22,.0176,-.00341,.,.
2020,2,23,23,.,.,.,.
2020,2,23,24,.0118,.,.0149,.0221
2020,2,23,25,.0104,-.0269,.00934,.0226
2020,2,23,26,.00432,-.0012,.000536,.
2020,2,23,27,.0133,.,.0201,.0223
2020,2,23,28,.00808,.,.,.0135
2020,2,23,29,.0208,.029,.0113,.029
2020,2,23,30,.0235,.0189,.0157,.0433
2020,2,23,31,.0115,.00612,.0143,.0142
2020,2,23,32,.0196,.,.0466,.0101
2020,2,23,33,.021,.00313,.0255,.0333
2020,2,23,34,.0195,-.0409,.,.026
2020,2,23,35,.0293,-.00129,.0374,.0268
2020,2,23,36,.0139,-.0157,.0186,.0256
2020,2,23,37,.00522,.,.0114,.00725
2020,2,23,38,.0265,.0148,.0338,.0248
2020,2,23,39,-.00794,.,.03,.0437
2020,2,23,40,-.00744,-.0121,.,-.00504
2020,2,23,41,.0172,.000116,.00698,.0354
2020,2,23,42,.00659,.0206,-.00261,.0133
2020,2,23,43,.0175,.0134,.0144,.0271
2020,2,23,44,.011,-.0173,.031,.0215
2020,2,23,45,-.00217,.,.,.
2020,2,23,46,.0158,.,.0215,.0155
2020,2,23,47,.0212,-.00783,.0349,.00769
2020,2,23,48,-.0584,.,.,.
2020,2,23,49,.0361,-.0138,.0526,.
2020,2,23,50,.0184,-.0068,.0285,.0268
2020,2,23,51,.,.,.,.
2020,2,23,52,.015,.0443,-.00142,.012
2020,2,23,53,.00986,.00637,.0152,.00267
2020,2,24,1,.0307,-.0372,.041,.0299
2020,2,24,2,.0125,.0229,.00865,.0159
2020,2,24,3,.0184,.0235,.0126,.0244
2020,2,24,4,.0194,.,.0294,.0146
2020,2,24,5,.0242,.00181,.029,.0357
2020,2,24,6,.0221,-.0363,.0343,.03
2020,2,24,7,.0221,.0147,.0343,.0097
2020,2,24,8,.01,.,.0114,.0237
2020,2,24,9,.0296,-.0283,.0385,.0206
2020,2,24,10,.0331,.00456,.0466,.0352
2020,2,24,11,.0122,.0171,.0126,.000584
2020,2,24,12,.0168,-.0161,.0169,.0203
2020,2,24,13,.0102,.,.,.00749
2020,2,24,14,.0238,.04,.,.0185
2020,2,24,15,.0223,.0117,.,.0236
2020,2,24,16,.015,-.0136,.,.018
2020,2,24,17,.0143,.000398,.0215,.0162
2020,2,24,18,.019,.00261,.0235,.0255
2020,2,24,19,.00879,.,.00513,.
2020,2,24,20,.0174,.0118,.0224,.0155
2020,2,24,21,.0349,-.00872,.0258,.0455
2020,2,24,22,.0205,-.0014,.,.
2020,2,24,23,.,.,.,.
2020,2,24,24,.012,.,.0151,.0224
2020,2,24,25,.0104,-.0276,.00895,.0233
2020,2,24,26,.00377,-.00279,.000894,.
2020,2,24,27,.0135,.,.0203,.0224
2020,2,24,28,.0075,.,.,.0134
2020,2,24,29,.0211,.0286,.0111,.0298
2020,2,24,30,.0233,.0186,.0155,.043
2020,2,24,31,.012,.00569,.0153,.0147
2020,2,24,32,.0208,.,.0486,.0105
2020,2,24,33,.0214,.00349,.0253,.0357
2020,2,24,34,.0196,-.0404,.,.0263
2020,2,24,35,.0294,-.00309,.038,.0265
2020,2,24,36,.0139,-.017,.0192,.0256
2020,2,24,37,.00594,.,.0114,.00866
2020,2,24,38,.0265,.0133,.0339,.026
2020,2,24,39,-.0076,.,.0309,.0447
2020,2,24,40,-.00809,-.0146,.,-.00519
2020,2,24,41,.0177,-.000621,.00764,.036
2020,2,24,42,.00711,.0216,-.00209,.0136
2020,2,24,43,.0173,.0128,.014,.0276
2020,2,24,44,.0101,-.0195,.0301,.0224
2020,2,24,45,-.00187,.,.,.
2020,2,24,46,.0159,.,.0213,.0156
2020,2,24,47,.0203,-.0108,.0344,.00718
2020,2,24,48,-.0585,.,.,.
2020,2,24,49,.0365,-.0156,.0536,.
2020,2,24,50,.0173,-.0104,.0285,.0262
2020,2,24,51,.,.,.,.
2020,2,24,52,.0161,.0455,-.000402,.0134
2020,2,24,53,.00957,.00537,.0157,.00148
2020,2,25,1,.031,-.0382,.0413,.0306
2020,2,25,2,.0127,.0224,.00906,.0159
2020,2,25,3,.0192,.0234,.0138,.0251
2020,2,25,4,.0198,.,.0299,.0147
2020,2,25,5,.0242,.00151,.0289,.0363
2020,2,25,6,.0223,-.036,.0345,.03
2020,2,25,7,.0226,.0142,.0363,.00878
2020,2,25,8,.0106,.,.0124,.0241
2020,2,25,9,.0296,-.0314,.0385,.0209
2020,2,25,10,.0338,.00361,.0476,.0368
2020,2,25,11,.0117,.0165,.0125,-.000138
2020,2,25,12,.0174,-.0175,.0177,.0211
2020,2,25,13,.00887,.,.,.00599
2020,2,25,14,.024,.0399,.,.0181
2020,2,25,15,.0229,.0117,.,.0241
2020,2,25,16,.0156,-.0144,.,.019
2020,2,25,17,.0148,.000254,.022,.0174
2020,2,25,18,.0191,.00198,.0238,.0258
2020,2,25,19,.00842,.,.00404,.
2020,2,25,20,.0184,.0137,.0228,.0166
2020,2,25,21,.0357,-.00826,.027,.0459
2020,2,25,22,.0237,.00125,.,.
2020,2,25,23,.,.,.,.
2020,2,25,24,.0121,.,.0153,.0225
2020,2,25,25,.0104,-.0281,.00853,.0239
2020,2,25,26,.00316,-.00442,.00121,.
2020,2,25,27,.0136,.,.0203,.0224
2020,2,25,28,.00698,.,.,.0135
2020,2,25,29,.0214,.0284,.011,.0305
2020,2,25,30,.0229,.0179,.0152,.0429
2020,2,25,31,.0124,.00537,.0163,.015
2020,2,25,32,.0221,.,.0507,.0109
2020,2,25,33,.022,.00383,.0253,.038
2020,2,25,34,.0197,-.04,.,.0269
2020,2,25,35,.0291,-.00502,.0382,.0261
2020,2,25,36,.0139,-.0182,.0196,.0256
2020,2,25,37,.00668,.,.0114,.01
2020,2,25,38,.0263,.0116,.0338,.0273
2020,2,25,39,-.00663,.,.0319,.0458
2020,2,25,40,-.00888,-.0174,.,-.00532
2020,2,25,41,.0182,-.00171,.00827,.0364
2020,2,25,42,.00765,.0228,-.00157,.0138
2020,2,25,43,.017,.012,.0134,.0282
2020,2,25,44,.00892,-.0216,.029,.0229
2020,2,25,45,-.00138,.,.,.
2020,2,25,46,.0161,.,.0213,.0155
2020,2,25,47,.0192,-.0144,.034,.00664
2020,2,25,48,-.0587,.,.,.
2020,2,25,49,.0369,-.0174,.0545,.
2020,2,25,50,.0159,-.0143,.0283,.0251
2020,2,25,51,.,.,.,.
2020,2,25,52,.0171,.0457,.000712,.0147
2020,2,25,53,.00921,.00437,.0161,.000255
2020,2,26,1,.0313,-.0393,.0416,.0313
2020,2,26,2,.0129,.0217,.00956,.0158
2020,2,26,3,.0199,.0231,.0149,.0258
2020,2,26,4,.0202,.,.0303,.0149
2020,2,26,5,.0241,.00116,.0287,.0369
2020,2,26,6,.0223,-.0358,.0346,.0299
2020,2,26,7,.0231,.0135,.0383,.00802
2020,2,26,8,.0112,.,.0135,.0245
2020,2,26,9,.0296,-.0349,.0386,.0209
2020,2,26,10,.0344,.00273,.0485,.0385
2020,2,26,11,.0113,.0157,.0124,-.00093
2020,2,26,12,.018,-.019,.0183,.0219
2020,2,26,13,.00747,.,.,.00442
2020,2,26,14,.0243,.0398,.,.0178
2020,2,26,15,.0233,.0115,.,.0245
2020,2,26,16,.016,-.0151,.,.0196
2020,2,26,17,.0153,.000106,.0225,.0188
2020,2,26,18,.0191,.0014,.0239,.026
2020,2,26,19,.00815,.,.00326,.
2020,2,26,20,.0195,.0159,.0229,.0178
2020,2,26,21,.0363,-.00798,.0281,.0462
2020,2,26,22,.0269,.00436,.,.
2020,2,26,23,.,.,.,.
2020,2,26,24,.0121,.,.0153,.0223
2020,2,26,25,.0104,-.0283,.00813,.0244
2020,2,26,26,.00247,-.0061,.00143,.
2020,2,26,27,.0137,.,.0202,.0224
2020,2,26,28,.00654,.,.,.0137
2020,2,26,29,.0216,.0286,.011,.0309
2020,2,26,30,.0225,.0171,.0147,.043
2020,2,26,31,.0127,.00516,.0172,.0151
2020,2,26,32,.0236,.,.0528,.0115
2020,2,26,33,.0226,.00415,.0256,.0402
2020,2,26,34,.0197,-.0395,.,.0278
2020,2,26,35,.0287,-.00702,.0381,.0256
2020,2,26,36,.0137,-.0193,.02,.0253
2020,2,26,37,.0074,.,.0114,.0113
2020,2,26,38,.0261,.00987,.0335,.0284
2020,2,26,39,-.00503,.,.033,.047
2020,2,26,40,-.00974,-.0202,.,-.00542
2020,2,26,41,.0185,-.00324,.00886,.0367
2020,2,26,42,.00817,.0242,-.00111,.014
2020,2,26,43,.0167,.0112,.0128,.0289
2020,2,26,44,.00767,-.0237,.0279,.0229
2020,2,26,45,-.000618,.,.,.
2020,2,26,46,.0164,.,.0214,.0153
2020,2,26,47,.018,-.0184,.0336,.00608
2020,2,26,48,-.059,.,.,.
2020,2,26,49,.0371,-.0192,.0553,.
2020,2,26,50,.0142,-.0185,.028,.0236
2020,2,26,51,.,.,.,.
2020,2,26,52,.0177,.0451,.00189,.0159
2020,2,26,53,.00879,.00338,.0164,-.000962
2020,2,27,1,.0315,-.0403,.0418,.0318
2020,2,27,2,.013,.0209,.0102,.0156
2020,2,27,3,.0206,.0228,.0158,.0266
2020,2,27,4,.0206,.,.0307,.0151
2020,2,27,5,.0241,.000785,.0284,.0376
2020,2,27,6,.0224,-.0358,.0348,.0297
2020,2,27,7,.0236,.0126,.0403,.00749
2020,2,27,8,.0118,.,.0147,.0248
2020,2,27,9,.0295,-.0387,.0387,.0207
2020,2,27,10,.0351,.00207,.0493,.0403
2020,2,27,11,.0107,.0147,.0123,-.00176
2020,2,27,12,.0185,-.0204,.0188,.0225
2020,2,27,13,.00611,.,.,.00284
2020,2,27,14,.0246,.0396,.,.0175
2020,2,27,15,.0237,.0113,.,.0247
2020,2,27,16,.0162,-.0158,.,.0199
2020,2,27,17,.0157,-.0000875,.0227,.0201
2020,2,27,18,.019,.000815,.0239,.0262
2020,2,27,19,.00803,.,.00277,.
2020,2,27,20,.0205,.0182,.023,.019
2020,2,27,21,.0369,-.0083,.0292,.0463
2020,2,27,22,.03,.0076,.,.
2020,2,27,23,.,.,.,.
2020,2,27,24,.012,.,.0153,.0218
2020,2,27,25,.0104,-.0284,.00782,.0249
2020,2,27,26,.00171,-.00783,.00149,.
2020,2,27,27,.0136,.,.0199,.0222
2020,2,27,28,.00619,.,.,.014
2020,2,27,29,.0218,.0292,.0111,.0311
2020,2,27,30,.0221,.0162,.0142,.0432
2020,2,27,31,.013,.00509,.0179,.015
2020,2,27,32,.0251,.,.0549,.012
2020,2,27,33,.0233,.00457,.026,.042
2020,2,27,34,.0198,-.0391,.,.0289
2020,2,27,35,.0281,-.00903,.0379,.0251
2020,2,27,36,.0135,-.0203,.0203,.025
2020,2,27,37,.00803,.,.0115,.0124
2020,2,27,38,.0257,.00818,.033,.0295
2020,2,27,39,-.00278,.,.0342,.0481
2020,2,27,40,-.0106,-.0228,.,-.0055
2020,2,27,41,.0188,-.00519,.00937,.0369
2020,2,27,42,.00865,.0257,-.000758,.0141
2020,2,27,43,.0163,.0102,.0122,.0296
2020,2,27,44,.00642,-.0256,.0268,.0225
2020,2,27,45,.000478,.,.,.
2020,2,27,46,.0167,.,.0217,.0149
2020,2,27,47,.0169,-.0226,.0333,.00552
2020,2,27,48,-.0593,.,.,.
2020,2,27,49,.0374,-.0207,.0561,.
2020,2,27,50,.0123,-.0228,.0275,.0217
2020,2,27,51,.,.,.,.
2020,2,27,52,.018,.0436,.00311,.0167
2020,2,27,53,.00835,.00242,.0166,-.00212
2020,2,28,1,.0316,-.0412,.0419,.0321
2020,2,28,2,.0132,.0198,.0108,.0154
2020,2,28,3,.021,.0222,.0166,.0272
2020,2,28,4,.0209,.,.0309,.0155
2020,2,28,5,.024,.000407,.0282,.0382
2020,2,28,6,.0225,-.0358,.035,.0295
2020,2,28,7,.0242,.0115,.0422,.00722
2020,2,28,8,.0125,.,.0158,.0251
2020,2,28,9,.0292,-.042,.0389,.0202
2020,2,28,10,.0358,.00164,.0501,.042
2020,2,28,11,.00999,.0135,.0121,-.0026
2020,2,28,12,.0187,-.022,.0191,.0229
2020,2,28,13,.00488,.,.,.00133
2020,2,28,14,.0249,.0395,.,.0173
2020,2,28,15,.0239,.0109,.,.0246
2020,2,28,16,.0163,-.0166,.,.0198
2020,2,28,17,.016,-.000451,.0229,.0214
2020,2,28,18,.0189,.000246,.0239,.0264
2020,2,28,19,.00811,.,.00254,.
2020,2,28,20,.0216,.0208,.0228,.0202
2020,2,28,21,.0374,-.00942,.0302,.0463
2020,2,28,22,.0329,.011,.,.
2020,2,28,23,.,.,.,.
2020,2,28,24,.0117,.,.0152,.021
2020,2,28,25,.0105,-.0283,.00765,.0253
2020,2,28,26,.000869,-.00964,.00132,.
2020,2,28,27,.0134,.,.0193,.0218
2020,2,28,28,.00595,.,.,.0143
2020,2,28,29,.0219,.0304,.0114,.0309
2020,2,28,30,.0217,.0152,.0135,.0438
2020,2,28,31,.0133,.00516,.0186,.0146
2020,2,28,32,.0267,.,.0571,.0124
2020,2,28,33,.0241,.00516,.0267,.0434
2020,2,28,34,.0198,-.0387,.,.0302
2020,2,28,35,.0274,-.0111,.0374,.0244
2020,2,28,36,.0133,-.0212,.0205,.0245
2020,2,28,37,.00855,.,.0116,.0133
2020,2,28,38,.0252,.00655,.0323,.0303
2020,2,28,39,.000123,.,.0355,.0493
2020,2,28,40,-.0114,-.0249,.,-.00556
2020,2,28,41,.0189,-.00773,.0098,.037
2020,2,28,42,.00902,.0272,-.000564,.0142
2020,2,28,43,.0159,.00914,.0116,.0303
2020,2,28,44,.00523,-.0272,.0258,.0217
2020,2,28,45,.00203,.,.,.
2020,2,28,46,.0171,.,.0222,.0144
2020,2,28,47,.0159,-.0267,.0331,.00496
2020,2,28,48,-.0596,.,.,.
2020,2,28,49,.0375,-.022,.0568,.
2020,2,28,50,.0103,-.0273,.0268,.0196
2020,2,28,51,.,.,.,.
2020,2,28,52,.0181,.0413,.00435,.0172
2020,2,28,53,.00789,.00151,.0166,-.00317
2020,2,29,1,.0316,-.042,.042,.0323
2020,2,29,2,.0134,.0186,.0115,.0151
2020,2,29,3,.0214,.0213,.0173,.0278
2020,2,29,4,.0211,.,.0311,.0158
2020,2,29,5,.024,.000107,.028,.0388
2020,2,29,6,.0226,-.0361,.0353,.0294
2020,2,29,7,.0247,.0102,.0441,.00721
2020,2,29,8,.0132,.,.017,.0253
2020,2,29,9,.0289,-.0451,.039,.0195
2020,2,29,10,.0366,.00168,.0509,.0438
2020,2,29,11,.00913,.012,.0118,-.00345
2020,2,29,12,.0187,-.0238,.0191,.0231
2020,2,29,13,.00382,.,.,-.0000417
2020,2,29,14,.0253,.0393,.,.0172
2020,2,29,15,.0239,.0105,.,.0244
2020,2,29,16,.0162,-.0174,.,.0193
2020,2,29,17,.0161,-.0011,.0229,.0226
2020,2,29,18,.0188,-.000287,.0238,.0267
2020,2,29,19,.0084,.,.00252,.
2020,2,29,20,.0225,.0233,.0224,.0213
2020,2,29,21,.0378,-.0107,.0314,.0461
2020,2,29,22,.035,.0134,.,.
2020,2,29,23,.,.,.,.
2020,2,29,24,.0113,.,.0151,.0198
2020,2,29,25,.0106,-.0283,.00767,.0255
2020,2,29,26,-.0000902,-.0116,.000917,.
2020,2,29,27,.0129,.,.0186,.0211
2020,2,29,28,.00581,.,.,.0147
2020,2,29,29,.022,.032,.0118,.0305
2020,2,29,30,.0213,.0139,.0128,.0445
2020,2,29,31,.0134,.00536,.019,.014
2020,2,29,32,.0283,.,.0594,.0128
2020,2,29,33,.0249,.00576,.0277,.0442
2020,2,29,34,.0197,-.0384,.,.0316
2020,2,29,35,.0267,-.0131,.0369,.0237
2020,2,29,36,.013,-.0219,.0206,.024
2020,2,29,37,.00894,.,.0118,.014
2020,2,29,38,.0245,.00499,.0315,.0308
2020,2,29,39,.00348,.,.0369,.0503
2020,2,29,40,-.012,-.0265,.,-.00556
