year,month,day_endofmonth,countyfips,freq,spend_all,spend_s_all,provisional
2021,9,30,55017,m,.152,.0444,0
2021,9,30,55019,m,.139,.121,0
2021,9,30,55021,m,.127,.099,0
2021,9,30,55025,m,.0997,.0686,0
2021,9,30,55027,m,.0873,.133,0
2021,9,30,55029,m,.177,.278,0
2021,9,30,55031,m,.0943,.122,0
2021,9,30,55033,m,.172,.248,0
2021,9,30,55035,m,.116,.0383,0
2021,9,30,55037,m,.685,.397,0
2021,9,30,55039,m,.0578,.0397,0
2021,9,30,55043,m,-.0797,-.0398,0
2021,9,30,55045,m,.404,.223,0
2021,9,30,55047,m,.198,.131,0
2021,9,30,55049,m,.218,.284,0
2021,9,30,55053,m,-.00734,.235,0
2021,9,30,55055,m,.417,.193,0
2021,9,30,55057,m,.0694,.128,0
2021,9,30,55061,m,.144,.184,0
2021,9,30,55063,m,.149,.0578,0
2021,9,30,55065,m,.352,.161,0
2021,9,30,55067,m,.219,.17,0
2021,9,30,55069,m,-.0944,-.122,0
2021,9,30,55071,m,.0455,.245,0
2021,9,30,55073,m,.287,.308,0
2021,9,30,55075,m,.343,.319,0
2021,9,30,55077,m,.0507,.106,0
2021,9,30,55079,m,.138,.0896,0
2021,9,30,55081,m,.108,.229,0
2021,9,30,55083,m,.0773,.0727,0
2021,9,30,55085,m,.174,.207,0
2021,9,30,55087,m,.146,.14,0
2021,9,30,55089,m,.0771,.124,0
2021,9,30,55093,m,.0437,.0471,0
2021,9,30,55095,m,.11,.0963,0
2021,9,30,55097,m,.0954,.074,0
2021,9,30,55099,m,-.114,-.0238,0
2021,9,30,55101,m,.102,.0435,0
2021,9,30,55107,m,.141,.23,0
2021,9,30,55109,m,.226,.0498,0
2021,9,30,55111,m,.0274,.0306,0
2021,9,30,55113,m,-.108,.00131,0
2021,9,30,55115,m,.204,.227,0
2021,9,30,55117,m,.202,.0844,0
2021,9,30,55119,m,.113,.203,0
2021,9,30,55121,m,.221,.213,0
2021,9,30,55123,m,.166,.334,0
2021,9,30,55125,m,.258,.314,0
2021,9,30,55127,m,.163,.2,0
2021,9,30,55129,m,.0419,-.0156,0
2021,9,30,55131,m,.172,.161,0
2021,9,30,55133,m,.216,.245,0
2021,9,30,55135,m,.239,.292,0
2021,9,30,55137,m,.0544,.157,0
2021,9,30,55139,m,.0994,.054,0
2021,9,30,55141,m,.0692,.0429,0
2021,9,30,56001,m,.183,.226,0
2021,9,30,56003,m,.244,.191,0
2021,9,30,56005,m,.153,.172,0
2021,9,30,56007,m,.0954,.16,0
2021,9,30,56009,m,-.0339,-.125,0
2021,9,30,56011,m,.716,.601,0
2021,9,30,56013,m,-.0514,.0241,0
2021,9,30,56019,m,.0492,.0231,0
2021,9,30,56021,m,.16,.175,0
2021,9,30,56023,m,.183,.147,0
2021,9,30,56025,m,.134,.147,0
2021,9,30,56029,m,.388,.217,0
2021,9,30,56033,m,.429,.306,0
2021,9,30,56035,m,-.13,-.0671,0
2021,9,30,56037,m,.155,.127,0
2021,9,30,56039,m,.0197,.0931,0
2021,9,30,56041,m,-.127,-.0542,0
2021,9,30,56043,m,.239,.284,0
2021,9,30,56045,m,.21,.179,0
2021,10,31,1001,m,.0553,.112,0
2021,10,31,1003,m,.132,.0997,0
2021,10,31,1007,m,.268,.13,0
2021,10,31,1009,m,.273,.416,0
2021,10,31,1015,m,.224,.239,0
2021,10,31,1017,m,.0983,.182,0
2021,10,31,1019,m,-.0815,.00602,0
2021,10,31,1021,m,.648,.738,0
2021,10,31,1031,m,.168,.209,0
2021,10,31,1039,m,.0742,.0924,0
2021,10,31,1041,m,-.214,-.0793,0
2021,10,31,1045,m,.139,.152,0
2021,10,31,1047,m,.216,.267,0
2021,10,31,1049,m,.0594,.194,0
2021,10,31,1051,m,.213,.203,0
2021,10,31,1053,m,-.0735,.0398,0
2021,10,31,1055,m,.071,.0567,0
2021,10,31,1061,m,.274,.261,0
2021,10,31,1067,m,.546,.436,0
2021,10,31,1069,m,.153,.236,0
2021,10,31,1071,m,.00307,.101,0
2021,10,31,1073,m,.186,.181,0
2021,10,31,1081,m,-.214,.0527,0
2021,10,31,1083,m,.16,.106,0
2021,10,31,1089,m,.0353,.0469,0
2021,10,31,1095,m,.024,.0906,0
2021,10,31,1097,m,.128,.109,0
2021,10,31,1101,m,.135,.0654,0
2021,10,31,1103,m,-.0229,-.00933,0
2021,10,31,1105,m,.378,.52,0
2021,10,31,1109,m,.229,.267,0
2021,10,31,1111,m,.164,.17,0
2021,10,31,1113,m,.0738,.0812,0
2021,10,31,1115,m,.383,.419,0
2021,10,31,1117,m,.274,.264,0
2021,10,31,1121,m,.329,.344,0
2021,10,31,1123,m,.18,.141,0
2021,10,31,1125,m,-.348,-.369,0
2021,10,31,2020,m,.0433,.127,0
2021,10,31,2090,m,.179,.24,0
2021,10,31,2110,m,-.122,.0524,0
2021,10,31,2122,m,.101,.222,0
2021,10,31,2130,m,.0318,.164,0
2021,10,31,2150,m,-.156,-.0857,0
2021,10,31,2170,m,.027,.067,0
2021,10,31,2185,m,-.11,.0542,0
2021,10,31,2220,m,-.263,-.0922,0
2021,10,31,2240,m,-.116,.00405,0
2021,10,31,2261,m,-.253,-.114,0
2021,10,31,4001,m,.0208,.131,0
2021,10,31,4003,m,.0503,.062,0
2021,10,31,4005,m,.137,.193,0
2021,10,31,4007,m,.0429,.0675,0
2021,10,31,4009,m,.437,.33,0
2021,10,31,4012,m,.119,.138,0
2021,10,31,4013,m,.0791,.0387,0
2021,10,31,4015,m,.0354,.0986,0
2021,10,31,4017,m,.173,.256,0
2021,10,31,4019,m,.061,.0588,0
2021,10,31,4021,m,.0514,.0789,0
2021,10,31,4023,m,.155,.143,0
2021,10,31,4025,m,.0581,.0801,0
2021,10,31,4027,m,.188,.181,0
2021,10,31,5001,m,.157,.128,0
2021,10,31,5003,m,.0194,.0443,0
2021,10,31,5005,m,.0446,.285,0
2021,10,31,5007,m,.2,.272,0
2021,10,31,5015,m,.272,.21,0
2021,10,31,5023,m,.111,.178,0
2021,10,31,5031,m,.255,.25,0
2021,10,31,5035,m,.0744,.0602,0
2021,10,31,5045,m,.141,.233,0
2021,10,31,5051,m,.0729,.154,0
2021,10,31,5063,m,.15,.239,0
2021,10,31,5067,m,-.119,-.213,0
2021,10,31,5069,m,.187,.263,0
2021,10,31,5085,m,.268,.355,0
2021,10,31,5091,m,.106,.216,0
2021,10,31,5115,m,.204,.265,0
2021,10,31,5119,m,.206,.282,0
2021,10,31,5125,m,.206,.285,0
2021,10,31,5131,m,.194,.211,0
2021,10,31,5143,m,.131,.171,0
2021,10,31,5145,m,.147,.247,0
2021,10,31,6001,m,-.00145,-.0379,0
2021,10,31,6005,m,-.066,-.0252,0
2021,10,31,6007,m,.116,-.025,0
2021,10,31,6009,m,.044,.0368,0
2021,10,31,6011,m,-.0335,-.0486,0
2021,10,31,6013,m,-.0415,-.0682,0
2021,10,31,6017,m,.00914,.00886,0
2021,10,31,6019,m,.145,.0854,0
2021,10,31,6021,m,.229,.204,0
2021,10,31,6023,m,.121,.0667,0
2021,10,31,6025,m,.086,.082,0
2021,10,31,6027,m,.0568,.0174,0
2021,10,31,6029,m,.0945,.05,0
2021,10,31,6031,m,-.0355,-.0369,0
2021,10,31,6033,m,.162,.123,0
2021,10,31,6035,m,.00408,.154,0
2021,10,31,6037,m,-.114,-.103,0
2021,10,31,6039,m,.0659,.0951,0
2021,10,31,6041,m,-.0128,-.0232,0
2021,10,31,6043,m,.22,.175,0
2021,10,31,6045,m,.0274,.118,0
2021,10,31,6047,m,-.0528,-.0989,0
2021,10,31,6051,m,.0227,.169,0
2021,10,31,6053,m,.0194,-.0415,0
2021,10,31,6055,m,.0122,-.00754,0
2021,10,31,6057,m,.0176,.0626,0
2021,10,31,6059,m,-.0497,-.0639,0
2021,10,31,6061,m,.0596,.0222,0
2021,10,31,6063,m,.048,.239,0
2021,10,31,6065,m,-.0122,-.0412,0
2021,10,31,6067,m,.0443,.00374,0
2021,10,31,6069,m,.0969,-.00667,0
2021,10,31,6071,m,-.0196,-.0382,0
2021,10,31,6073,m,-.0565,-.0734,0
2021,10,31,6075,m,-.0748,-.0712,0
2021,10,31,6077,m,-.0534,-.0677,0
2021,10,31,6079,m,.0543,.0395,0
2021,10,31,6081,m,-.0241,-.0761,0
2021,10,31,6083,m,.0101,.0000182,0
2021,10,31,6085,m,-.0121,-.0488,0
2021,10,31,6087,m,.0418,.0221,0
2021,10,31,6089,m,.033,.0326,0
2021,10,31,6093,m,.0269,.0572,0
2021,10,31,6095,m,-.0453,-.0624,0
2021,10,31,6097,m,-.00158,-.00135,0
2021,10,31,6099,m,.000358,-.0619,0
2021,10,31,6101,m,.0346,-.0472,0
2021,10,31,6103,m,-.0223,-.043,0
2021,10,31,6107,m,-.0476,-.0969,0
2021,10,31,6109,m,.04,.109,0
2021,10,31,6111,m,-.115,-.123,0
2021,10,31,6113,m,-.0102,-.0253,0
2021,10,31,6115,m,.134,.183,0
2021,10,31,8001,m,.0948,.111,0
2021,10,31,8003,m,.127,.239,0
2021,10,31,8005,m,.0654,.0687,0
2021,10,31,8007,m,.404,.521,0
2021,10,31,8013,m,-.0223,.0193,0
2021,10,31,8014,m,.0179,.0467,0
2021,10,31,8015,m,.0634,.0872,0
2021,10,31,8019,m,.127,.232,0
2021,10,31,8021,m,.119,.255,0
2021,10,31,8023,m,.292,.445,0
2021,10,31,8027,m,.149,.118,0
2021,10,31,8029,m,.132,.201,0
2021,10,31,8031,m,.0313,.0411,0
2021,10,31,8035,m,.0668,.0502,0
2021,10,31,8037,m,.0316,.143,0
2021,10,31,8039,m,-.0316,.0595,0
2021,10,31,8041,m,.0539,.0892,0
2021,10,31,8043,m,.209,.204,0
2021,10,31,8045,m,-.0197,.0859,0
2021,10,31,8047,m,.161,.404,0
2021,10,31,8049,m,.212,.232,0
2021,10,31,8051,m,.0731,.155,0
2021,10,31,8059,m,.0211,.057,0
2021,10,31,8067,m,.0339,.0511,0
2021,10,31,8069,m,.0246,.0727,0
2021,10,31,8075,m,.25,.195,0
2021,10,31,8077,m,.147,.182,0
2021,10,31,8081,m,.191,.262,0
2021,10,31,8083,m,-.0802,.0776,0
2021,10,31,8085,m,.136,.194,0
2021,10,31,8087,m,.188,.266,0
2021,10,31,8091,m,.419,.537,0
2021,10,31,8093,m,-.0707,.158,0
2021,10,31,8095,m,.789,.191,0
2021,10,31,8097,m,-.044,.117,0
2021,10,31,8101,m,.104,.118,0
2021,10,31,8105,m,.178,.294,0
2021,10,31,8107,m,.0523,.163,0
2021,10,31,8109,m,.09,.276,0
2021,10,31,8113,m,-.191,.0259,0
2021,10,31,8117,m,.111,.262,0
2021,10,31,8119,m,.0796,.171,0
2021,10,31,8121,m,.665,.338,0
2021,10,31,8123,m,.069,.0767,0
2021,10,31,8125,m,-.0213,.0703,0
2021,10,31,9001,m,.138,.0499,0
2021,10,31,9003,m,.0763,.0751,0
2021,10,31,9005,m,.478,.378,0
2021,10,31,9007,m,.141,.112,0
2021,10,31,9009,m,.169,.142,0
2021,10,31,9011,m,.146,.0806,0
2021,10,31,9013,m,.201,.19,0
2021,10,31,10001,m,.0521,.129,0
2021,10,31,10003,m,.106,.132,0
2021,10,31,10005,m,.0658,.0999,0
2021,10,31,11001,m,-.024,-.019,0
2021,10,31,12001,m,.178,.162,0
2021,10,31,12003,m,.111,.147,0
2021,10,31,12005,m,.283,.245,0
2021,10,31,12007,m,.196,.245,0
2021,10,31,12009,m,.0917,.115,0
2021,10,31,12011,m,.106,.0228,0
2021,10,31,12013,m,.343,.32,0
2021,10,31,12015,m,.0559,.0604,0
2021,10,31,12017,m,.142,.0851,0
2021,10,31,12019,m,.113,.147,0
2021,10,31,12021,m,.0597,.0135,0
2021,10,31,12023,m,.125,.136,0
2021,10,31,12027,m,.18,.0524,0
2021,10,31,12031,m,.143,.184,0
2021,10,31,12033,m,.155,.109,0
2021,10,31,12035,m,.224,.219,0
2021,10,31,12037,m,.0429,.0333,0
2021,10,31,12039,m,.168,.191,0
2021,10,31,12041,m,.123,.141,0
2021,10,31,12045,m,.321,.186,0
2021,10,31,12047,m,.169,.232,0
2021,10,31,12051,m,.177,.0535,0
2021,10,31,12053,m,.19,.178,0
2021,10,31,12055,m,.121,.123,0
2021,10,31,12057,m,.136,.0762,0
2021,10,31,12059,m,.257,.269,0
2021,10,31,12061,m,.0733,.103,0
2021,10,31,12063,m,.312,.272,0
2021,10,31,12065,m,.0164,.077,0
2021,10,31,12067,m,.238,.257,0
2021,10,31,12069,m,.0531,.0689,0
2021,10,31,12071,m,.143,.138,0
2021,10,31,12073,m,.163,.179,0
2021,10,31,12075,m,.287,.386,0
2021,10,31,12077,m,.257,.192,0
2021,10,31,12079,m,.129,.159,0
2021,10,31,12081,m,.0593,.126,0
2021,10,31,12083,m,.199,.204,0
2021,10,31,12085,m,.0775,.0934,0
2021,10,31,12086,m,.124,.0538,0
2021,10,31,12087,m,.127,.0847,0
2021,10,31,12089,m,.122,.156,0
2021,10,31,12091,m,.185,.115,0
2021,10,31,12093,m,.25,.167,0
2021,10,31,12095,m,.0666,-.00351,0
2021,10,31,12097,m,.132,.0891,0
2021,10,31,12099,m,.0798,.0758,0
2021,10,31,12101,m,.173,.127,0
2021,10,31,12103,m,.1,.107,0
2021,10,31,12105,m,.207,.176,0
2021,10,31,12107,m,.168,.217,0
2021,10,31,12109,m,.102,.113,0
2021,10,31,12111,m,.0603,.0599,0
2021,10,31,12113,m,.176,.116,0
2021,10,31,12115,m,.101,.113,0
2021,10,31,12117,m,.0845,.0254,0
2021,10,31,12119,m,.0997,.0631,0
2021,10,31,12121,m,.187,.222,0
2021,10,31,12123,m,.296,.247,0
2021,10,31,12125,m,.292,.301,0
2021,10,31,12127,m,.207,.167,0
2021,10,31,12129,m,.152,.198,0
2021,10,31,12131,m,.02,.0503,0
2021,10,31,12133,m,.232,.246,0
2021,10,31,13009,m,.0931,.0498,0
2021,10,31,13013,m,.157,.14,0
2021,10,31,13015,m,.0253,.0213,0
2021,10,31,13021,m,.0818,.101,0
2021,10,31,13023,m,.0882,.18,0
2021,10,31,13029,m,.0966,.104,0
2021,10,31,13031,m,.141,.113,0
2021,10,31,13033,m,.585,.711,0
2021,10,31,13035,m,.236,.132,0
2021,10,31,13039,m,.287,.318,0
2021,10,31,13045,m,.257,.242,0
2021,10,31,13047,m,.186,.114,0
2021,10,31,13049,m,.332,.394,0
2021,10,31,13051,m,.159,.173,0
2021,10,31,13057,m,.113,.0387,0
2021,10,31,13059,m,.15,.0396,0
2021,10,31,13063,m,.0822,.0958,0
2021,10,31,13067,m,.128,.091,0
2021,10,31,13069,m,.0398,.0114,0
2021,10,31,13071,m,.258,.223,0
2021,10,31,13073,m,.116,.102,0
2021,10,31,13077,m,.234,.0968,0
2021,10,31,13085,m,.149,.0602,0
2021,10,31,13087,m,.227,.189,0
2021,10,31,13089,m,.0799,.0391,0
2021,10,31,13091,m,.758,.844,0
2021,10,31,13095,m,-.0649,.0613,0
2021,10,31,13097,m,.188,.135,0
2021,10,31,13103,m,.033,.0899,0
2021,10,31,13107,m,.136,.226,0
2021,10,31,13111,m,.172,.146,0
2021,10,31,13113,m,.0926,.0656,0
2021,10,31,13115,m,-.178,-.194,0
2021,10,31,13117,m,.138,.0475,0
2021,10,31,13119,m,-.0137,.00159,0
2021,10,31,13121,m,.107,.0514,0
2021,10,31,13123,m,.162,.237,0
2021,10,31,13127,m,.0448,-.0232,0
2021,10,31,13129,m,.305,.288,0
2021,10,31,13131,m,.172,.239,0
2021,10,31,13133,m,.0698,-.0209,0
2021,10,31,13135,m,.125,.0735,0
2021,10,31,13137,m,.112,.126,0
2021,10,31,13139,m,.0298,-.0498,0
2021,10,31,13143,m,.2,.277,0
2021,10,31,13145,m,.0812,.076,0
2021,10,31,13147,m,.179,.325,0
2021,10,31,13151,m,.137,.0661,0
2021,10,31,13153,m,.0878,.11,0
2021,10,31,13157,m,.152,.0616,0
2021,10,31,13159,m,.0163,.113,0
2021,10,31,13169,m,.0365,.0748,0
2021,10,31,13171,m,-.0854,.0389,0
2021,10,31,13175,m,.0614,.152,0
2021,10,31,13177,m,.0727,.176,0
2021,10,31,13179,m,-.0223,.019,0
2021,10,31,13185,m,.00744,-.0151,0
2021,10,31,13187,m,.0491,.0671,0
2021,10,31,13191,m,.00969,.123,0
2021,10,31,13195,m,-.00493,.0478,0
2021,10,31,13197,m,.141,.187,0
2021,10,31,13199,m,.0504,.00791,0
2021,10,31,13207,m,.315,.255,0
2021,10,31,13211,m,-.0335,.00131,0
2021,10,31,13213,m,.509,.362,0
2021,10,31,13215,m,.0929,.124,0
2021,10,31,13217,m,.153,.121,0
2021,10,31,13219,m,.0467,.00643,0
2021,10,31,13223,m,.183,.176,0
2021,10,31,13225,m,.0252,.0889,0
2021,10,31,13227,m,.153,.13,0
2021,10,31,13231,m,.0555,.088,0
2021,10,31,13233,m,-.00493,-.0304,0
2021,10,31,13237,m,.291,.101,0
2021,10,31,13241,m,.472,.118,0
2021,10,31,13245,m,.1,.0614,0
2021,10,31,13247,m,.0257,.0403,0
2021,10,31,13255,m,.117,.055,0
2021,10,31,13257,m,.168,.211,0
2021,10,31,13261,m,.0959,.168,0
2021,10,31,13275,m,.109,.118,0
2021,10,31,13277,m,.0743,.22,0
2021,10,31,13281,m,.206,.139,0
2021,10,31,13285,m,.384,.241,0
2021,10,31,13289,m,.126,.109,0
2021,10,31,13291,m,-.000645,-.0916,0
2021,10,31,13295,m,.029,.129,0
2021,10,31,13297,m,.178,.104,0
2021,10,31,13299,m,.956,1.02,0
2021,10,31,13303,m,-.123,.233,0
2021,10,31,13305,m,.156,.0645,0
2021,10,31,13311,m,.0476,.0844,0
2021,10,31,13313,m,.0469,.0662,0
2021,10,31,15003,m,.233,.187,0
2021,10,31,15007,m,.3,.334,0
2021,10,31,15009,m,.286,.316,0
2021,10,31,16001,m,.0451,.123,0
2021,10,31,16005,m,.0776,.104,0
2021,10,31,16011,m,.232,.361,0
2021,10,31,16013,m,-.0202,.0776,0
2021,10,31,16017,m,.125,.21,0
2021,10,31,16019,m,.387,.41,0
2021,10,31,16021,m,.147,.274,0
2021,10,31,16023,m,.431,.489,0
2021,10,31,16027,m,.107,.151,0
2021,10,31,16031,m,.421,.472,0
2021,10,31,16037,m,.37,.362,0
2021,10,31,16039,m,.0934,.167,0
2021,10,31,16041,m,-.368,-.226,0
2021,10,31,16043,m,.312,.492,0
2021,10,31,16045,m,.164,.152,0
2021,10,31,16047,m,.149,.235,0
2021,10,31,16049,m,.294,.219,0
2021,10,31,16051,m,.261,.304,0
2021,10,31,16053,m,.103,.129,0
2021,10,31,16055,m,.173,.196,0
2021,10,31,16057,m,.208,.117,0
2021,10,31,16059,m,.24,.345,0
2021,10,31,16063,m,.369,.313,0
2021,10,31,16065,m,.186,.226,0
2021,10,31,16067,m,.318,.287,0
2021,10,31,16069,m,.126,.0894,0
2021,10,31,16075,m,.183,.249,0
2021,10,31,16079,m,.133,.215,0
2021,10,31,16081,m,.301,.398,0
2021,10,31,16083,m,.396,.391,0
2021,10,31,16085,m,.0782,.0762,0
2021,10,31,17001,m,.228,.263,0
2021,10,31,17007,m,-.138,.066,0
2021,10,31,17009,m,.209,.338,0
2021,10,31,17011,m,.0474,.167,0
2021,10,31,17015,m,.15,.0938,0
2021,10,31,17019,m,.114,.271,0
2021,10,31,17021,m,-.058,.157,0
2021,10,31,17023,m,.387,.269,0
2021,10,31,17027,m,-.0972,-.0788,0
2021,10,31,17029,m,.181,.397,0
2021,10,31,17031,m,.158,.147,0
2021,10,31,17033,m,.233,.247,0
2021,10,31,17035,m,.227,.116,0
2021,10,31,17037,m,.192,.238,0
2021,10,31,17039,m,.0407,.251,0
2021,10,31,17041,m,.134,.269,0
2021,10,31,17043,m,.21,.201,0
2021,10,31,17045,m,.16,.293,0
2021,10,31,17049,m,.0511,.105,0
2021,10,31,17055,m,.0324,.209,0
2021,10,31,17057,m,-.115,.0729,0
2021,10,31,17061,m,.131,.241,0
2021,10,31,17063,m,.274,.165,0
2021,10,31,17067,m,.165,.224,0
2021,10,31,17073,m,.193,.132,0
2021,10,31,17075,m,-.283,-.236,0
2021,10,31,17077,m,-.203,-.0492,0
2021,10,31,17079,m,-.0179,.129,0
2021,10,31,17081,m,.262,.234,0
2021,10,31,17083,m,.0853,.133,0
2021,10,31,17085,m,.266,.0662,0
2021,10,31,17089,m,.162,.199,0
2021,10,31,17091,m,-.13,.0121,0
2021,10,31,17093,m,.106,.15,0
2021,10,31,17095,m,.102,.161,0
2021,10,31,17097,m,.123,.174,0
2021,10,31,17099,m,.252,.28,0
2021,10,31,17101,m,.217,.189,0
2021,10,31,17105,m,.222,.27,0
2021,10,31,17107,m,-.0459,.141,0
2021,10,31,17109,m,.362,.35,0
2021,10,31,17111,m,.23,.308,0
2021,10,31,17113,m,.0779,.233,0
2021,10,31,17115,m,.0898,.122,0
2021,10,31,17117,m,.316,.431,0
2021,10,31,17119,m,.139,.136,0
2021,10,31,17121,m,.654,.201,0
2021,10,31,17123,m,-.161,.123,0
2021,10,31,17125,m,.0688,.00763,0
2021,10,31,17129,m,.0715,.272,0
2021,10,31,17131,m,.315,.134,0
2021,10,31,17133,m,.0984,.183,0
2021,10,31,17135,m,.146,.0493,0
2021,10,31,17137,m,.00452,.0823,0
2021,10,31,17139,m,.212,.28,0
2021,10,31,17141,m,.0859,.208,0
2021,10,31,17143,m,-.0982,.186,0
2021,10,31,17147,m,-.0291,.167,0
2021,10,31,17149,m,.213,.35,0
2021,10,31,17157,m,.174,.247,0
2021,10,31,17159,m,.135,.165,0
2021,10,31,17161,m,.169,.182,0
2021,10,31,17163,m,.0434,.112,0
2021,10,31,17167,m,.128,.217,0
2021,10,31,17171,m,.131,.175,0
2021,10,31,17173,m,.0709,.341,0
2021,10,31,17179,m,.143,.176,0
2021,10,31,17183,m,.297,.321,0
2021,10,31,17185,m,.132,.117,0
2021,10,31,17187,m,-.0602,-.0806,0
2021,10,31,17191,m,.293,.205,0
2021,10,31,17195,m,.379,.241,0
2021,10,31,17197,m,.109,.139,0
2021,10,31,17199,m,.404,.134,0
2021,10,31,17201,m,.0855,.0897,0
2021,10,31,17203,m,.045,.0568,0
2021,10,31,18001,m,.281,.244,0
2021,10,31,18003,m,.146,.161,0
2021,10,31,18005,m,.191,.225,0
2021,10,31,18011,m,.171,.177,0
2021,10,31,18019,m,.198,.318,0
2021,10,31,18021,m,.0868,.26,0
2021,10,31,18025,m,.112,.294,0
2021,10,31,18029,m,.237,.394,0
2021,10,31,18031,m,.14,.101,0
2021,10,31,18037,m,-.0208,-.0579,0
2021,10,31,18043,m,.223,.263,0
2021,10,31,18045,m,-.095,.0159,0
2021,10,31,18049,m,.14,.135,0
2021,10,31,18051,m,.404,.506,0
2021,10,31,18053,m,.245,.314,0
2021,10,31,18055,m,.0461,.168,0
2021,10,31,18057,m,.222,.227,0
2021,10,31,18059,m,.294,.19,0
2021,10,31,18061,m,.218,.506,0
2021,10,31,18063,m,.119,.123,0
2021,10,31,18069,m,.0994,.19,0
2021,10,31,18071,m,.225,.254,0
2021,10,31,18079,m,.132,.45,0
2021,10,31,18081,m,.222,.12,0
2021,10,31,18083,m,.371,.38,0
2021,10,31,18085,m,.00644,.112,0
2021,10,31,18087,m,.317,.352,0
2021,10,31,18091,m,.0738,.137,0
2021,10,31,18097,m,.158,.16,0
2021,10,31,18101,m,-.0954,-.067,0
2021,10,31,18105,m,.0411,.0508,0
2021,10,31,18107,m,.0671,.106,0
2021,10,31,18109,m,.214,.147,0
2021,10,31,18113,m,.07,.0622,0
2021,10,31,18119,m,.0668,.0898,0
2021,10,31,18121,m,.414,.304,0
2021,10,31,18125,m,.744,.816,0
2021,10,31,18127,m,.106,.219,0
2021,10,31,18129,m,.0595,.197,0
2021,10,31,18133,m,.293,.239,0
2021,10,31,18139,m,.0934,.106,0
2021,10,31,18141,m,.0161,.0815,0
2021,10,31,18143,m,.227,.411,0
2021,10,31,18147,m,.475,.48,0
2021,10,31,18151,m,.0293,.0844,0
2021,10,31,18153,m,.306,.313,0
2021,10,31,18163,m,.242,.31,0
2021,10,31,18165,m,.457,.296,0
2021,10,31,18167,m,.248,.238,0
2021,10,31,18173,m,.0336,.142,0
2021,10,31,18175,m,-.0219,.0658,0
2021,10,31,18177,m,-.107,.0942,0
2021,10,31,18179,m,.0351,.0485,0
2021,10,31,18183,m,.028,.152,0
2021,10,31,19011,m,.37,.342,0
2021,10,31,19013,m,.0254,.109,0
2021,10,31,19015,m,.171,.186,0
2021,10,31,19017,m,.165,.102,0
2021,10,31,19019,m,.255,.192,0
2021,10,31,19021,m,.223,.0356,0
2021,10,31,19023,m,.145,.225,0
2021,10,31,19027,m,-.161,-.128,0
2021,10,31,19029,m,.134,.12,0
2021,10,31,19031,m,.417,.188,0
2021,10,31,19033,m,.163,.154,0
2021,10,31,19041,m,-.119,-.105,0
2021,10,31,19045,m,.561,.281,0
2021,10,31,19047,m,.0985,.206,0
2021,10,31,19049,m,.0856,.0942,0
2021,10,31,19055,m,.322,.138,0
2021,10,31,19059,m,-.0653,.0661,0
2021,10,31,19061,m,.061,.0711,0
2021,10,31,19065,m,.169,-.0176,0
2021,10,31,19067,m,.335,.113,0
2021,10,31,19075,m,.0211,.0227,0
2021,10,31,19077,m,.0615,.156,0
2021,10,31,19083,m,-.00787,-.0799,0
2021,10,31,19085,m,.0142,.219,0
2021,10,31,19087,m,-.0982,-.0598,0
2021,10,31,19095,m,.211,.171,0
2021,10,31,19097,m,.288,.212,0
2021,10,31,19099,m,-.0578,.074,0
2021,10,31,19103,m,.0113,-.0146,0
2021,10,31,19105,m,.0876,.0515,0
2021,10,31,19111,m,.0852,.0713,0
2021,10,31,19113,m,.231,.208,0
2021,10,31,19115,m,.3,.226,0
2021,10,31,19121,m,.136,.245,0
2021,10,31,19123,m,-.0699,-.108,0
2021,10,31,19125,m,.0581,.0244,0
2021,10,31,19127,m,-.0878,.0593,0
2021,10,31,19129,m,.082,.0414,0
2021,10,31,19139,m,.436,.28,0
2021,10,31,19147,m,.357,.248,0
2021,10,31,19149,m,.241,.25,0
2021,10,31,19153,m,-.0188,.0587,0
2021,10,31,19155,m,.194,.277,0
2021,10,31,19157,m,.0762,.127,0
2021,10,31,19163,m,.261,.189,0
2021,10,31,19167,m,-.0789,-.0375,0
2021,10,31,19169,m,-.102,.0248,0
2021,10,31,19171,m,-.254,-.118,0
2021,10,31,19179,m,-.132,.0486,0
2021,10,31,19181,m,.0587,.0773,0
2021,10,31,19183,m,.277,.147,0
2021,10,31,19187,m,-.15,-.0635,0
2021,10,31,19189,m,-.0941,.0588,0
2021,10,31,19193,m,.0642,.111,0
2021,10,31,20001,m,.76,.148,0
2021,10,31,20015,m,.119,.148,0
2021,10,31,20035,m,.123,.043,0
2021,10,31,20037,m,.553,.747,0
2021,10,31,20041,m,.243,.311,0
2021,10,31,20045,m,.0871,.0863,0
2021,10,31,20051,m,-.00901,.0514,0
2021,10,31,20055,m,.226,.276,0
2021,10,31,20057,m,.239,.242,0
2021,10,31,20073,m,-.113,.179,0
2021,10,31,20079,m,.0584,.154,0
2021,10,31,20085,m,.0115,.0271,0
2021,10,31,20087,m,.267,.387,0
2021,10,31,20091,m,.0135,.0791,0
2021,10,31,20099,m,.118,.134,0
2021,10,31,20103,m,-.0538,.0582,0
2021,10,31,20111,m,-.124,-.0904,0
2021,10,31,20113,m,-.0822,.0227,0
2021,10,31,20121,m,.527,.653,0
2021,10,31,20123,m,.14,.326,0
2021,10,31,20125,m,.26,.205,0
2021,10,31,20133,m,.525,.314,0
2021,10,31,20139,m,.236,.353,0
2021,10,31,20149,m,.0191,.0633,0
